# Dataset: DWD daily climate observations, aggregated to station-month summaries.
# Source: data/processed/dwd_kl_daily_near_nuclear.csv (built by weather_download.py).
# Site filter: stations within 50 km of a study reactor (weather is a
#          regional covariate, so a wider radius than the outcomes is used).
# Window filter: dates in 2006-2018 (inclusive).
# Added columns: nearest study reactor, its group and the distance in km.
station_id,station_name,latitude,longitude,year,month,air_temp_mean_c,air_temp_min_c,air_temp_max_c,precipitation_sum_mm,wind_speed_mean_m_s,days_observed,nearest_reactor,nearest_group,distance_km
00078,Alfhausen,52.4853,7.9125,2006,1,-0.574,-10.4,8.4,22.9,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2006,2,1.011,-5.8,8.5,47.9,,28,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2006,3,2.245,-7.8,18.4,71.5,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2006,4,8.033,-1.8,23.4,61.1,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2006,5,13.203,-0.4,25.5,92.1,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2006,6,16.063,4.9,30.6,29.0,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2006,7,21.281,8.0,34.6,64.9,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2006,8,15.677,7.4,25.6,131.8,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2006,9,16.863,6.8,28.3,10.3,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2006,10,12.729,2.4,21.7,75.1,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2006,11,8.023,-1.3,17.1,74.3,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2006,12,6.023,-0.6,15.5,66.5,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2007,1,5.694,-7.9,13.6,152.3,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2007,2,4.568,-5.8,12.3,95.9,,28,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2007,3,6.897,-1.1,17.0,56.7,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2007,4,11.787,-2.0,27.0,1.4,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2007,5,13.506,2.8,24.2,129.2,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2007,6,17.257,7.9,29.7,74.1,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2007,7,16.632,8.7,31.6,91.9,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2007,8,16.545,6.4,30.3,43.5,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2007,9,12.967,4.9,22.8,77.8,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2007,10,8.887,-1.4,17.8,53.0,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2007,11,5.573,-1.2,14.1,96.9,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2007,12,3.206,-8.2,12.9,58.2,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2008,1,5.329,-4.3,12.2,140.2,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2008,2,4.186,-5.7,13.6,53.1,,29,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2008,3,4.923,-4.5,17.7,83.0,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2008,4,7.553,-2.8,20.7,35.7,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2008,5,14.461,2.0,27.2,20.4,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2008,6,16.383,3.8,30.1,30.0,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2008,7,17.81,8.5,33.3,91.8,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2008,8,17.045,7.9,29.5,78.8,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2008,9,12.85,2.2,25.2,38.8,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2008,10,9.439,-0.5,20.3,75.5,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2008,11,5.873,-3.8,15.6,76.9,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2008,12,1.484,-9.7,9.7,22.9,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2009,1,-0.306,-11.7,7.8,38.6,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2009,2,2.136,-4.9,9.5,69.9,,28,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2009,3,5.145,-2.9,13.5,70.1,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2009,4,12.25,0.9,23.4,30.6,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2009,5,13.087,2.6,24.8,42.9,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2009,6,14.717,3.5,27.6,61.6,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2009,7,17.523,7.7,31.2,101.4,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2009,8,17.887,7.3,35.1,18.5,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2009,9,14.29,4.4,27.3,39.9,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2009,10,8.713,-1.7,21.0,73.8,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2009,11,8.89,0.0,16.2,107.9,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2009,12,1.097,-17.3,11.3,82.5,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2010,1,-2.665,-15.0,4.2,42.2,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2010,2,-0.225,-11.6,12.5,69.5,,28,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2010,3,4.845,-11.5,20.6,56.6,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2010,4,9.027,-1.9,25.7,24.5,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2010,5,10.052,0.4,24.1,51.1,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2010,6,16.287,5.2,30.2,8.3,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2010,7,20.01,7.0,35.3,96.5,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2010,8,16.219,6.2,26.5,189.8,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2010,9,12.477,1.9,22.9,69.1,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2010,10,9.223,0.2,22.3,50.9,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2010,11,4.813,-6.4,14.8,82.2,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2010,12,-3.5,-16.6,6.6,70.4,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2011,1,2.219,-5.8,12.2,81.8,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2011,2,2.704,-8.3,11.3,31.2,,28,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2011,3,4.79,-4.4,17.3,10.7,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2011,4,12.12,-0.5,25.8,21.0,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2011,5,13.687,-0.9,29.3,35.3,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2011,6,16.1,4.0,31.8,105.5,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2011,7,15.8,9.0,26.0,44.9,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2011,8,16.868,8.0,29.8,120.8,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2011,9,14.833,5.0,28.1,69.2,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2011,10,9.752,-1.1,26.7,67.8,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2011,11,5.173,-4.2,19.4,4.4,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2011,12,5.094,-0.5,11.6,134.2,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2012,1,3.116,-8.3,12.7,120.0,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2012,2,-0.252,-15.4,10.8,24.2,,29,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2012,3,7.587,-1.0,19.2,19.3,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2012,4,8.143,-2.7,24.0,35.6,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2012,5,14.161,0.6,29.0,40.8,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2012,6,14.307,3.5,27.2,80.5,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2012,7,16.613,5.9,30.9,87.1,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2012,8,18.042,8.4,36.8,46.3,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2012,9,13.13,2.4,29.7,50.9,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2012,10,9.161,-3.0,22.3,76.2,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2012,11,5.81,-2.5,13.0,35.1,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2012,12,3.3,-7.9,12.6,122.1,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2013,1,0.819,-12.3,12.8,64.3,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2013,2,0.539,-6.2,8.8,40.2,,28,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2013,3,0.345,-10.2,16.8,23.0,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2013,4,7.903,-4.2,21.8,33.8,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2013,5,11.703,1.4,24.9,58.6,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2013,6,15.31,5.3,32.0,44.4,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2013,7,18.803,7.4,33.8,14.5,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2013,8,17.8,7.3,36.2,38.5,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2013,9,13.43,2.5,31.5,114.9,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2013,10,11.268,1.5,21.9,69.4,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2013,11,5.59,-4.5,13.4,64.9,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2013,12,5.061,-2.1,12.3,66.6,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2014,1,3.352,-7.1,12.4,47.4,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2014,2,5.55,-3.0,14.4,41.0,,28,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2014,3,7.271,-2.2,21.9,23.2,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2014,4,11.35,-1.6,22.2,45.5,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2014,5,12.465,0.2,27.9,124.2,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2014,6,15.357,5.8,29.2,59.9,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2014,7,19.403,7.3,32.7,114.5,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2014,8,15.629,6.0,28.3,68.5,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2014,9,15.233,6.3,25.3,16.7,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2014,10,12.471,3.4,22.7,60.6,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2014,11,7.197,-0.6,20.2,45.0,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2014,12,3.632,-5.2,12.0,115.3,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2015,1,2.932,-5.0,12.4,102.4,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2015,2,2.15,-5.9,9.9,35.8,,28,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2015,3,5.432,-3.2,17.6,66.8,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2015,4,8.24,-2.0,22.2,43.2,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2015,5,11.406,-0.7,24.9,40.7,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2015,6,14.86,3.1,30.9,31.9,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2015,7,18.003,6.6,35.4,93.9,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2015,8,18.258,7.7,32.1,163.6,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2015,9,12.98,4.5,20.8,61.4,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2015,10,8.761,0.0,18.4,59.2,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2015,11,8.627,-0.8,18.1,157.0,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2015,12,8.577,0.0,14.3,51.1,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2016,1,2.074,-9.4,12.9,88.8,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2016,2,3.352,-5.9,11.4,101.9,,29,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2016,3,4.465,-5.5,14.7,43.3,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2016,4,7.74,-1.0,20.2,51.5,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2016,5,14.048,0.7,26.3,34.3,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2016,6,16.887,7.1,32.3,121.3,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2016,7,17.919,8.3,31.9,60.9,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2016,8,17.065,7.0,31.9,42.7,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2016,9,16.687,6.3,31.9,17.9,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2016,10,8.574,0.6,16.5,35.4,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2016,11,4.437,-6.4,14.1,54.3,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2016,12,3.881,-7.0,11.2,37.0,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2017,1,-0.313,-8.4,10.6,82.9,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2017,2,3.532,-4.4,11.9,74.0,,28,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2017,3,7.832,-1.3,22.8,55.6,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2017,4,7.373,-3.0,20.9,28.7,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2017,5,14.232,-0.4,30.0,51.3,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2017,6,17.13,5.5,34.4,72.0,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2017,7,17.558,8.8,31.1,132.9,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2017,8,16.797,8.5,28.5,40.4,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2017,9,13.2,5.1,23.1,75.3,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2017,10,11.916,3.6,23.5,84.6,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2017,11,6.033,-1.2,14.4,78.4,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2017,12,3.91,-1.7,13.4,98.2,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2018,1,4.235,-2.3,13.5,101.1,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2018,2,-0.996,-11.3,6.7,16.9,,28,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2018,3,3.239,-10.5,16.2,50.4,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2018,4,12.177,-1.9,27.5,32.8,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2018,5,16.506,1.5,31.6,46.8,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2018,6,17.23,7.5,29.7,34.0,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2018,7,20.074,8.5,34.2,42.6,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2018,8,18.745,7.3,36.1,71.8,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2018,9,14.613,1.3,30.7,43.6,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2018,10,11.087,0.2,26.8,39.2,,31,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2018,11,5.66,-3.7,16.2,26.7,,30,Emsland,control,41.024
00078,Alfhausen,52.4853,7.9125,2018,12,5.294,-2.2,12.8,109.3,,31,Emsland,control,41.024
00126,Uffenheim (Schulstr.),49.5447,10.2213,2006,2,,,,,2.575,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2006,3,,,,,3.052,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2006,5,,,,,1.984,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2006,6,,,,,0.964,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2006,7,,,,,1.016,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2006,8,,,,,1.394,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2006,9,,,,,1.12,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2006,10,,,,,1.842,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2006,11,,,,,2.857,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2006,12,,,,,2.561,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2007,1,,,,,4.882,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2007,2,,,,,2.881,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2007,3,,,,,2.734,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2007,4,,,,,1.653,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2007,5,,,,,1.874,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2007,6,,,,,1.49,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2007,7,,,,,1.696,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2007,8,,,,,1.071,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2007,9,,,,,1.267,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2007,10,,,,,1.207,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2007,11,,,,,2.803,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2007,12,,,,,2.687,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2008,1,,,,,3.358,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2008,2,,,,,2.407,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2008,3,,,,,3.729,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2008,4,,,,,1.88,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2008,5,,,,,1.148,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2008,6,,,,,1.343,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2008,7,,,,,1.645,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2008,8,,,,,1.726,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2008,9,,,,,1.423,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2008,10,,,,,2.1,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2008,11,,,,,2.827,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2008,12,,,,,2.628,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2009,1,,,,,2.11,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2009,2,,,,,3.211,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2009,3,,,,,3.152,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2009,4,,,,,1.713,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2009,5,,,,,1.629,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2009,8,,,,,1.339,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2009,9,,,,,1.267,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2009,10,,,,,1.2,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2009,11,,,,,2.19,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2009,12,,,,,1.861,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2010,1,,,,,1.743,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2010,2,,,,,2.229,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2010,3,,,,,2.879,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2010,4,,,,,1.843,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2010,5,,,,,1.265,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2010,6,,,,,0.953,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2010,7,,,,,0.984,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2010,8,,,,,1.348,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2010,9,,,,,1.173,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2010,10,,,,,1.374,0,Grafenrheinfeld,staggered_treatment,48.975
00126,Uffenheim (Schulstr.),49.5447,10.2213,2010,11,,,,,2.68,0,Grafenrheinfeld,staggered_treatment,48.975
00150,Alzey,49.7273,8.1164,2006,1,-1.294,-9.9,7.2,11.0,,31,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2006,2,0.954,-9.7,10.6,23.5,,28,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2006,3,3.271,-7.6,17.8,46.2,,31,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2006,4,9.693,-1.5,22.2,32.6,,30,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2006,5,14.374,4.0,25.2,65.2,,31,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2006,6,17.817,5.1,32.3,46.7,,30,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2006,7,23.297,13.0,35.4,51.3,,31,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2006,8,16.223,7.7,26.0,137.2,,31,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2006,9,17.643,7.8,28.1,24.2,,30,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2006,10,13.216,0.5,22.4,58.0,,31,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2006,11,7.983,-1.4,17.2,15.5,,30,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2006,12,4.484,-4.1,14.8,22.4,,31,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2007,1,5.935,-9.4,14.8,21.2,,31,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2007,2,5.493,-1.8,12.8,51.4,,28,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2007,3,7.165,-0.5,16.9,50.2,,31,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2007,4,13.587,0.2,26.8,0.5,,30,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2007,5,15.606,4.1,31.3,50.6,,31,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2007,6,18.413,9.4,29.7,96.2,,30,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2007,7,18.335,7.3,35.8,66.2,,31,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2007,8,17.923,6.4,31.2,61.7,,31,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2007,9,13.553,4.2,24.8,57.9,,30,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2007,10,9.635,-1.1,20.8,5.6,,31,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2007,11,4.567,-3.8,14.5,25.3,,30,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2007,12,1.79,-7.5,12.7,43.0,,31,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2008,1,4.584,-3.1,13.0,28.5,,31,Biblis A,treatment,21.538
00150,Alzey,49.7273,8.1164,2008,2,4.317,-7.2,16.6,47.5,,29,Biblis A,treatment,21.538
