# Dataset: annual water temperature at German monitoring sites (EEA Waterbase v2020_1).
# Source: data/raw/waterbase/ Aggregated + Spatial files, determinand 'Water temperature'.
# Site filter: monitoring sites within the study radius of a study reactor.
# Window filter: observation years 2006-2018 (inclusive).
# Added columns: nearest study reactor, its group and the distance in km.
# River position added by river_position.py: each site is matched to its
# study river and classified upstream/downstream of the nearest reactor, with
# an approximate along-flow distance and distance band. Flow direction is a
# per-river heuristic (see the module); the up/down sign is robust, the distance
# is approximate. Filter on position=downstream for the plume-exposed sample;
# downstream_of_shock=1 marks sites below a 2011/staggered shutdown.
site_id,site_name,water_body_name,latitude,longitude,year,mean_value,min_value,max_value,sample_count,unit,nearest_reactor,nearest_group,distance_km,study_river,position,nearest_upstream_plant,nearest_upstream_group,along_river_km,distance_band,downstream_of_shock
DESM_BWU47,KOCHENDORF,NECKAR AB ENZ OBERHALB KOCHER (TBG 46),49.21644,9.21007,2011,13.7885,4.6,22.9,26,Cel,Neckarwestheim 1,partial,19.663,Neckar,downstream,Neckarwestheim 1,partial,11.3,10-25,1
DESM_BWU47,KOCHENDORF,NECKAR AB ENZ OBERHALB KOCHER (TBG 46),49.21644,9.21007,2012,13.6615,2.8,23.6,26,Cel,Neckarwestheim 1,partial,19.663,Neckar,downstream,Neckarwestheim 1,partial,11.3,10-25,1
DESM_BWU48,MANNHEIM/NECKAR,NECKAR (BW) AB KOCHER (TBG 49),49.49469,8.4689,2011,13.7231,3.8,21.4,26,Cel,Biblis A,treatment,24.192,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,1
DESM_BWU48,MANNHEIM/NECKAR,NECKAR (BW) AB KOCHER (TBG 49),49.49469,8.4689,2012,13.648,0.4,25.0,25,Cel,Biblis A,treatment,24.192,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,1
DESM_NW731808,UHKABADOEYNHAUSEN,WERRE,52.21949,8.8254,2008,13.2917,5.6,21.5,12,Cel,Grohnde,control,45.053,,off_river,,,,,0
DESM_NW731808,UHKABADOEYNHAUSEN,WERRE,52.21949,8.8254,2009,12.4692,2.6,19.5,13,Cel,Grohnde,control,45.053,,off_river,,,,,0
DESM_NW731808,UHKABADOEYNHAUSEN,WERRE,52.21949,8.8254,2010,10.5308,1.8,20.7,13,Cel,Grohnde,control,45.053,,off_river,,,,,0
DESM_NW731808,UHKABADOEYNHAUSEN,WERRE,52.21949,8.8254,2011,11.7538,2.8,20.9,13,Cel,Grohnde,control,45.053,,off_river,,,,,0
DESM_NW731808,UHKABADOEYNHAUSEN,WERRE,52.21949,8.8254,2012,11.9,2.4,20.5,13,Cel,Grohnde,control,45.053,,off_river,,,,,0
DESM_NW734913,STRBRINHÃ¶LSEN,BEGA,52.03753,8.79142,2008,12.2667,5.1,18.9,12,Cel,Grohnde,control,42.552,,off_river,,,,,0
DESM_NW734913,STRBRINHÃ¶LSEN,BEGA,52.03753,8.79142,2009,10.5308,0.2,17.4,13,Cel,Grohnde,control,42.552,,off_river,,,,,0
DESM_NW734913,STRBRINHÃ¶LSEN,BEGA,52.03753,8.79142,2010,10.725,1.8,19.8,16,Cel,Grohnde,control,42.552,,off_river,,,,,0
DESM_NW734913,STRBRINHÃ¶LSEN,BEGA,52.03753,8.79142,2011,10.7846,1.0,19.8,13,Cel,Grohnde,control,42.552,,off_river,,,,,0
DESM_NW734913,STRBRINHÃ¶LSEN,BEGA,52.03753,8.79142,2012,10.0923,1.9,18.0,13,Cel,Grohnde,control,42.552,,off_river,,,,,0
DESM_BWU51,ULMWIBLINGEN,DONAU AB RIß OBERHALB ILLER (TBG 64),48.37289,9.96429,2011,11.2885,2.2,20.9,26,Cel,Gundremmingen C,control,35.748,Danube,upstream,,,,,0
DESM_DENI_12046,WESERHEMELINGEN,MITTELWESER ZWISCHEN ALLER UND BREMEN,53.05279,8.87458,2008,13.049,2.9094,24.6781,366,Cel,Unterweser,treatment,49.463,Weser,downstream,Grohnde,control,118.3,>50,0
DESM_DENI_12046,WESERHEMELINGEN,MITTELWESER ZWISCHEN ALLER UND BREMEN,53.05279,8.87458,2009,12.9761,0.9792,25.2771,356,Cel,Unterweser,treatment,49.463,Weser,downstream,Grohnde,control,118.3,>50,0
DESM_DENI_12046,WESERHEMELINGEN,MITTELWESER ZWISCHEN ALLER UND BREMEN,53.05279,8.87458,2010,11.6343,0.3156,26.2417,365,Cel,Unterweser,treatment,49.463,Weser,downstream,Grohnde,control,118.3,>50,0
DESM_DENI_12046,WESERHEMELINGEN,MITTELWESER ZWISCHEN ALLER UND BREMEN,53.05279,8.87458,2011,12.6734,1.8979,22.3708,365,Cel,Unterweser,treatment,49.463,Weser,downstream,Grohnde,control,118.3,>50,0
DESM_DENI_12046,WESERHEMELINGEN,MITTELWESER ZWISCHEN ALLER UND BREMEN,53.05279,8.87458,2012,12.6051,0.1698,23.349,365,Cel,Unterweser,treatment,49.463,Weser,downstream,Grohnde,control,118.3,>50,0
DESM_BWU24,BESIGHEIM,ENZ UNTERHALB GLEMS,48.99756,9.14213,2011,12.5615,3.0,22.9,26,Cel,Neckarwestheim 1,partial,5.402,,off_river,,,,,0
DESM_DENI_36912024,BOKELOH,"HASE, GROßE HASE",52.69524,7.34741,2008,11.3042,3.9,20.5,24,Cel,Emsland,control,23.881,,off_river,,,,,0
DESM_DENI_36912024,BOKELOH,"HASE, GROßE HASE",52.69524,7.34741,2009,16.5217,12.5,25.3,23,Cel,Emsland,control,23.881,,off_river,,,,,0
DESM_DENI_36912024,BOKELOH,"HASE, GROßE HASE",52.69524,7.34741,2010,10.1957,0.2,19.6,23,Cel,Emsland,control,23.881,,off_river,,,,,0
DESM_DENI_36912024,BOKELOH,"HASE, GROßE HASE",52.69524,7.34741,2011,11.6478,1.6,19.2,23,Cel,Emsland,control,23.881,,off_river,,,,,0
DESM_BWU27,KOCHENDORF,KOCHER UNTERHALB OHRN,49.22325,9.20766,2011,11.65,1.4,22.6,26,Cel,Neckarwestheim 1,partial,20.393,,off_river,,,,,0
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,2011,10.92,1.4,21.1,25,Cel,Neckarwestheim 1,partial,22.765,,off_river,,,,,0
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,2012,11.0148,0.5,19.8,27,Cel,Neckarwestheim 1,partial,22.765,,off_river,,,,,0
DESM_DENI_45752064,HESSOLDENDORF/FUHLEN,WESER,52.15799,9.24872,2008,12.5833,5.0,21.6,12,Cel,Grohnde,control,17.661,Weser,downstream,Grohnde,control,16.6,10-25,0
DESM_DENI_45752064,HESSOLDENDORF/FUHLEN,WESER,52.15799,9.24872,2009,12.4667,2.3,22.9,12,Cel,Grohnde,control,17.661,Weser,downstream,Grohnde,control,16.6,10-25,0
DESM_DENI_45752064,HESSOLDENDORF/FUHLEN,WESER,52.15799,9.24872,2010,11.7833,3.2,24.3,12,Cel,Grohnde,control,17.661,Weser,downstream,Grohnde,control,16.6,10-25,0
DESM_DENI_45752064,HESSOLDENDORF/FUHLEN,WESER,52.15799,9.24872,2011,13.2818,3.4,19.3,11,Cel,Grohnde,control,17.661,Weser,downstream,Grohnde,control,16.6,10-25,0
DESM_DENI_45752064,HESSOLDENDORF/FUHLEN,WESER,52.15799,9.24872,2012,13.4,0.2,21.6,12,Cel,Grohnde,control,17.661,Weser,downstream,Grohnde,control,16.6,10-25,0
DESM_HE_378,DIEMELBADKARLSHAFENHELMARSHAUSEN,UNTERE DIEMEL,51.63266,9.4726,2008,11.3167,4.7,19.4,24,Cel,Grohnde,control,44.989,,off_river,,,,,0
DESM_HE_378,DIEMELBADKARLSHAFENHELMARSHAUSEN,UNTERE DIEMEL,51.63266,9.4726,2009,12.0833,2.9,20.3,24,Cel,Grohnde,control,44.989,,off_river,,,,,0
DESM_HE_378,DIEMELBADKARLSHAFENHELMARSHAUSEN,UNTERE DIEMEL,51.63266,9.4726,2011,11.7542,2.1,18.8,24,Cel,Grohnde,control,44.989,,off_river,,,,,0
DESM_HE_378,DIEMELBADKARLSHAFENHELMARSHAUSEN,UNTERE DIEMEL,51.63266,9.4726,2012,10.9348,1.6,19.8,23,Cel,Grohnde,control,44.989,,off_river,,,,,0
DESM_BWU51,ULMWIBLINGEN,DONAU AB RIß OBERHALB ILLER (TBG 64),48.37289,9.96429,2012,10.9885,0.0,20.6,26,Cel,Gundremmingen C,control,35.748,Danube,upstream,,,,,0
DESM_BWU24,BESIGHEIM,ENZ UNTERHALB GLEMS,48.99756,9.14213,2012,12.724,0.0,21.9,25,Cel,Neckarwestheim 1,partial,5.402,,off_river,,,,,0
DESM_DENI_36912024,BOKELOH,"HASE, GROßE HASE",52.69524,7.34741,2012,11.2417,0.0,20.0,24,Cel,Emsland,control,23.881,,off_river,,,,,0
DESM_DENI_49572011,FARGE,WESER / TIDEBEREICH OBERH. BRAKE,53.20889,8.50524,2012,13.3833,5.5,22.5,6,Cel,Unterweser,treatment,24.503,Weser,downstream,Grohnde,control,143.1,>50,0
DESM_SH_120019,STÖRBEIHEILIGENSTEDTENKLAPPBRÜCKE,STÖR UL UND NG,53.92922,9.4692,2012,10.7692,0.0,19.4,13,Cel,Brokdorf,control,11.863,,off_river,,,,,0
DESM_DENI_49482303,TIETJENSHÜTTE,HAMME III,53.20312,8.82025,2010,15.7375,4.9,24.5,8,Cel,Unterweser,treatment,33.894,,off_river,,,,,0
DESM_SH_120098,OSTERAUBEIBAß,OBERE OSTERAU,53.94611,10.01435,2008,9.0,3.4,17.9,6,Cel,Brokdorf,control,45.051,,off_river,,,,,0
DESM_HE_115,SCHWARZBACHTREBURASTHEIMMESSSTATION,SCHWARZBACH/ASTHEIM,49.9561,8.35734,2009,12.3308,0.0,23.5,52,Cel,Biblis A,treatment,27.739,,off_river,,,,,0
DESM_BWU44,DEIZISAU,NECKAR AB FILS OBERHALB ENZ (TBG 42),48.7171,9.38628,2012,11.6778,0.0,19.6,27,Cel,Neckarwestheim 1,partial,39.2,Neckar,upstream,,,,,0
DESM_BWU27,KOCHENDORF,KOCHER UNTERHALB OHRN,49.22325,9.20766,2012,11.8115,0.0,21.3,26,Cel,Neckarwestheim 1,partial,20.393,,off_river,,,,,0
DESM_DEBY_2344,LUDWIGSFELDBRÜCKE,UIAG-KANAL UND ILLERKANAL VON FILZINGEN BIS NEU-ULM,48.36522,10.0046,2008,9.86539,2.7,19.3,26,Cel,Gundremmingen C,control,33.533,,off_river,,,,,0
DESM_DEBY_3074,ETTRINGENWEHRUNTERWASSER,WERTACH VON EINMÜNDUNG LOBACH BIS STAUSTUFE INNINGEN,48.10353,10.66612,2009,10.9577,1.1,21.0,26,Cel,Gundremmingen B,staggered_treatment,49.76,,off_river,,,,,0
DESM_DEBY_2344,LUDWIGSFELDBRÜCKE,UIAG-KANAL UND ILLERKANAL VON FILZINGEN BIS NEU-ULM,48.36522,10.0046,2009,9.78077,1.5,18.7,26,Cel,Gundremmingen C,control,33.533,,off_river,,,,,0
DESM_DEBY_4373,BADABBACHPEGEL,DONAU VON EINMÜNDUNG MAIN-DONAU-KANAL BIS EINMÜNDUNG NAAB,48.94169,12.03365,2009,12.3926,2.7,21.5,27,Cel,Isar 1,partial,42.089,,off_river,,,,,0
DESM_DEBY_12302,ESCHELBACHPEGEL,INN VON EINMÜNDUNG INNWERKKANAL BIS EINMÜNDUNG ALZ,48.2522,12.69689,2009,9.496,1.6,15.5,25,Cel,Isar 1,partial,49.136,,off_river,,,,,0
DESM_DEBY_3044,AUGSBURGHOCHABLAß,LECH VON STAUSTUFE 23 BIS ZUM HOCHABLASS AUGSBURG,48.34425,10.93559,2009,10.8,0.5,20.8,26,Cel,Gundremmingen B,staggered_treatment,43.735,,off_river,,,,,0
DESM_DEBY_2384,OFFINGENOHMÜNDUNG,MINDEL VON EINMÜNDUNG HUNGERBACH BIS MÜNDUNG IN DIE DONAU UND WESTERNACH VON EINMÜNDUNG AUERBACH BIS MÜNDUNG IN DIE MINDEL,48.49432,10.39083,2009,10.4538,0.1,18.2,26,Cel,Gundremmingen B,staggered_treatment,2.433,Danube,upstream,,,,,0
DESM_DEBY_10988,HMSMOOSBURG,ISAR VON ANFANG MITTLERER ISARKANAL BIS MOOSBURG,48.45798,11.9487,2009,11.6462,1.5,19.9,26,Cel,Isar 2,control,30.272,Isar,upstream,,,,,0
DESM_DEBY_12302,ESCHELBACHPEGEL,INN VON EINMÜNDUNG INNWERKKANAL BIS EINMÜNDUNG ALZ,48.2522,12.69689,2010,9.352,1.5,17.3,25,Cel,Isar 1,partial,49.136,,off_river,,,,,0
DESM_DEBY_3044,AUGSBURGHOCHABLAß,LECH VON STAUSTUFE 23 BIS ZUM HOCHABLASS AUGSBURG,48.34425,10.93559,2010,10.504,1.1,23.1,25,Cel,Gundremmingen B,staggered_treatment,43.735,,off_river,,,,,0
DESM_DEBY_4373,BADABBACHPEGEL,DONAU VON EINMÜNDUNG MAIN-DONAU-KANAL BIS EINMÜNDUNG NAAB,48.94169,12.03365,2010,12.1269,3.8,24.8,26,Cel,Isar 1,partial,42.089,,off_river,,,,,0
DESM_DEBY_3074,ETTRINGENWEHRUNTERWASSER,WERTACH VON EINMÜNDUNG LOBACH BIS STAUSTUFE INNINGEN,48.10353,10.66612,2010,10.572,2.3,22.1,25,Cel,Gundremmingen B,staggered_treatment,49.76,,off_river,,,,,0
DESM_DERP_2511510500,MAINZ/RHEIN,UNTERER OBERRHEIN,50.00686,8.27705,2011,16.7478,4.9,24.8,245,Cel,Biblis A,treatment,34.517,Rhine,downstream,Biblis A,treatment,32.9,25-50,1
DESM_DERP_2549523200,GROLSHEIM/NAHE,UNTERE NAHE,49.91157,7.91078,2009,12.3662,0.3,23.7,325,Cel,Biblis A,treatment,42.578,,off_river,,,,,0
DESM_DERP_2511510500,MAINZ/RHEIN,UNTERER OBERRHEIN,50.00686,8.27705,2009,14.081,2.7,24.8,363,Cel,Biblis A,treatment,34.517,Rhine,downstream,Biblis A,treatment,32.9,25-50,1
DESM_DEBY_16122,HALLSTADTBRÜCKE,MAIN VON KLOSTER BANZ BIS EINMÜNDUNG DER REGNITZ,49.92454,10.86251,2010,10.2192,0.1,23.6,26,Cel,Grafenrheinfeld,staggered_treatment,49.152,Main,upstream,,,,,0
DESM_DEBY_21142,PEGELGEMÜNDENOHSINNMÜNDUNG,FRÄNKISCHE SAALE VON KLÄRANLAGE BAD KISSINGEN BIS MÜNDUNG IN DEN MAIN,50.06098,9.6922,2010,10.176,0.7,22.1,25,Cel,Grafenrheinfeld,staggered_treatment,35.999,Main,downstream,Grafenrheinfeld,staggered_treatment,35.8,25-50,1
DESM_DEBY_2389,DILLINGENMESSSTATION,DONAU VON EINMÜNDUNG LANDGRABEN BEI OFFINGEN BIS STAUSTUFE DONAUWÖRTH,48.56832,10.50016,2010,10.544,2.1,23.1,25,Cel,Gundremmingen B,staggered_treatment,9.37,Danube,downstream,Gundremmingen B,staggered_treatment,9.0,0-10,1
DESM_DEBY_2322,WIBLINGENPEGEL,ILLER VON EINMÜNDUNG UIAG-KANAL BIS MÜNDUNG IN DIE DONAU,48.37052,9.98861,2010,9.544,2.2,20.5,25,Cel,Gundremmingen C,control,34.276,,off_river,,,,,0
DESM_DEBY_19268,VIERETHKWOBERWASSER,MAIN VON EINMÜNDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKEN/UNTERFRANKEN,49.92421,10.78723,2010,10.95,0.4,23.6,26,Cel,Grafenrheinfeld,staggered_treatment,43.828,Main,upstream,,,,,0
DESM_DEBY_20256,ERLABRUNNKWOW,MAIN VON EINMÜNDUNG MAINKANAL BIS EINMÜNDUNG FRÄNKISCHE SAALE,49.85488,9.85468,2010,11.872,1.0,26.6,25,Cel,Grafenrheinfeld,staggered_treatment,27.494,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,1
DESM_DEBY_3095,KWFELDHEIMOW,LECH VON EINMÜNDUNG LECHKANAL MEITINGEN BIS MÜNDUNG IN DIE DONAU,48.72746,10.92126,2010,10.492,2.2,21.9,25,Cel,Gundremmingen B,staggered_treatment,44.912,Danube,downstream,Gundremmingen B,staggered_treatment,44.7,25-50,1
DESM_DEBY_3413,KELHEIMPEGEL,DONAU VON STAUBING BIS EINMÜNDUNG MAIN-DONAU-KANAL,48.82219,11.75313,2010,11.7962,3.9,25.0,26,Cel,Isar 2,control,46.546,,off_river,,,,,0
DESM_DEBY_2344,LUDWIGSFELDBRÜCKE,UIAG-KANAL UND ILLERKANAL VON FILZINGEN BIS NEU-ULM,48.36522,10.0046,2010,9.68,2.0,20.9,25,Cel,Gundremmingen C,control,33.533,,off_river,,,,,0
DESM_SH_120015,STÖRAMPEGELWILLENSCHAREN,STÖR OBERHALB KELLINGHUSEN,54.01009,9.80677,2009,10.525,3.3,18.5,12,Cel,Brokdorf,control,34.97,,off_river,,,,,0
DESM_DEBY_11444,PLATTLINGKM80,ISAR VON PLATTLING BIS MÜNDUNG IN DIE DONAU,48.77739,12.89497,2010,13.532,4.1,26.0,25,Cel,Isar 1,partial,48.005,Danube,downstream,Gundremmingen B,staggered_treatment,180.8,>50,1
DESM_DEBY_11233,ÜMSPEGELINKOFEN,AMPER VON ALLERSHAUSEN BIS MÜNDUNG IN DIE ISAR,48.46074,11.86503,2010,13.016,4.0,25.1,25,Cel,Isar 2,control,35.478,Isar,upstream,,,,,0
DESM_DEBY_2384,OFFINGENOHMÜNDUNG,MINDEL VON EINMÜNDUNG HUNGERBACH BIS MÜNDUNG IN DIE DONAU UND WESTERNACH VON EINMÜNDUNG AUERBACH BIS MÜNDUNG IN DIE MINDEL,48.49432,10.39083,2010,10.192,0.9,21.0,25,Cel,Gundremmingen B,staggered_treatment,2.433,Danube,upstream,,,,,0
DESM_DEBY_2929,RONHEIMSTEG,WÖRNITZ VON EINMÜNDUNG EGER BIS MÜNDUNG IN DIE DONAU,48.79357,10.68817,2010,10.54,0.1,24.4,25,Cel,Gundremmingen B,staggered_treatment,37.451,Danube,downstream,Gundremmingen B,staggered_treatment,31.8,25-50,1
DESM_DEBY_2962,SCHÄFSTALLPEGEL,DONAU VON DONAUWÖRTH BIS EINMÜNDUNG LECH,48.72501,10.85302,2010,10.328,1.6,22.1,25,Cel,Gundremmingen B,staggered_treatment,40.575,Danube,downstream,Gundremmingen B,staggered_treatment,39.9,25-50,1
DESM_DEBY_10988,HMSMOOSBURG,ISAR VON ANFANG MITTLERER ISARKANAL BIS MOOSBURG,48.45798,11.9487,2010,11.16,2.6,20.5,25,Cel,Isar 2,control,30.272,Isar,upstream,,,,,0
DESM_DEBY_2962,SCHÄFSTALLPEGEL,DONAU VON DONAUWÖRTH BIS EINMÜNDUNG LECH,48.72501,10.85302,2011,11.52,1.5,21.4,25,Cel,Gundremmingen B,staggered_treatment,40.575,Danube,downstream,Gundremmingen B,staggered_treatment,39.9,25-50,1
DESM_DERP_2511510500,MAINZ/RHEIN,UNTERER OBERRHEIN,50.00686,8.27705,2010,13.8416,3.6,27.3,365,Cel,Biblis A,treatment,34.517,Rhine,downstream,Biblis A,treatment,32.9,25-50,1
DESM_SH_120015,STÖRAMPEGELWILLENSCHAREN,STÖR OBERHALB KELLINGHUSEN,54.01009,9.80677,2010,9.51667,2.6,20.1,12,Cel,Brokdorf,control,34.97,,off_river,,,,,0
DESM_DERP_2549523200,GROLSHEIM/NAHE,UNTERE NAHE,49.91157,7.91078,2010,12.3561,0.2,26.1,289,Cel,Biblis A,treatment,42.578,,off_river,,,,,0
DESM_DEBY_11233,ÜMSPEGELINKOFEN,AMPER VON ALLERSHAUSEN BIS MÜNDUNG IN DIE ISAR,48.46074,11.86503,2011,13.6038,4.6,22.4,26,Cel,Isar 2,control,35.478,Isar,upstream,,,,,0
DESM_DEBY_11444,PLATTLINGKM80,ISAR VON PLATTLING BIS MÜNDUNG IN DIE DONAU,48.77739,12.89497,2011,13.0423,5.9,22.5,26,Cel,Isar 1,partial,48.005,Danube,downstream,Gundremmingen B,staggered_treatment,180.8,>50,1
DESM_DEBY_19268,VIERETHKWOBERWASSER,MAIN VON EINMÜNDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKEN/UNTERFRANKEN,49.92421,10.78723,2011,11.5462,1.7,21.1,26,Cel,Grafenrheinfeld,staggered_treatment,43.828,Main,upstream,,,,,0
DESM_DEBY_16122,HALLSTADTBRÜCKE,MAIN VON KLOSTER BANZ BIS EINMÜNDUNG DER REGNITZ,49.92454,10.86251,2011,10.9038,0.2,20.9,26,Cel,Grafenrheinfeld,staggered_treatment,49.152,Main,upstream,,,,,0
DESM_DEBY_21142,PEGELGEMÜNDENOHSINNMÜNDUNG,FRÄNKISCHE SAALE VON KLÄRANLAGE BAD KISSINGEN BIS MÜNDUNG IN DEN MAIN,50.06098,9.6922,2011,11.512,2.3,20.4,25,Cel,Grafenrheinfeld,staggered_treatment,35.999,Main,downstream,Grafenrheinfeld,staggered_treatment,35.8,25-50,1
DESM_DEBY_20256,ERLABRUNNKWOW,MAIN VON EINMÜNDUNG MAINKANAL BIS EINMÜNDUNG FRÄNKISCHE SAALE,49.85488,9.85468,2011,12.832,3.2,23.2,25,Cel,Grafenrheinfeld,staggered_treatment,27.494,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,1
DESM_DEBY_10988,HMSMOOSBURG,ISAR VON ANFANG MITTLERER ISARKANAL BIS MOOSBURG,48.45798,11.9487,2011,12.4,3.9,20.6,26,Cel,Isar 2,control,30.272,Isar,upstream,,,,,0
DESM_DEBY_2389,DILLINGENMESSSTATION,DONAU VON EINMÜNDUNG LANDGRABEN BEI OFFINGEN BIS STAUSTUFE DONAUWÖRTH,48.56832,10.50016,2011,11.6346,4.2,21.9,26,Cel,Gundremmingen B,staggered_treatment,9.37,Danube,downstream,Gundremmingen B,staggered_treatment,9.0,0-10,1
DESM_DEBY_2322,WIBLINGENPEGEL,ILLER VON EINMÜNDUNG UIAG-KANAL BIS MÜNDUNG IN DIE DONAU,48.37052,9.98861,2011,10.3192,2.6,19.2,26,Cel,Gundremmingen C,control,34.276,,off_river,,,,,0
DESM_DEBY_2384,OFFINGENOHMÜNDUNG,MINDEL VON EINMÜNDUNG HUNGERBACH BIS MÜNDUNG IN DIE DONAU UND WESTERNACH VON EINMÜNDUNG AUERBACH BIS MÜNDUNG IN DIE MINDEL,48.49432,10.39083,2011,10.6923,2.3,20.5,26,Cel,Gundremmingen B,staggered_treatment,2.433,Danube,upstream,,,,,0
DESM_DEBY_3095,KWFELDHEIMOW,LECH VON EINMÜNDUNG LECHKANAL MEITINGEN BIS MÜNDUNG IN DIE DONAU,48.72746,10.92126,2011,12.076,2.8,20.8,25,Cel,Gundremmingen B,staggered_treatment,44.912,Danube,downstream,Gundremmingen B,staggered_treatment,44.7,25-50,1
DESM_DEBY_12302,ESCHELBACHPEGEL,INN VON EINMÜNDUNG INNWERKKANAL BIS EINMÜNDUNG ALZ,48.2522,12.69689,2011,9.872,1.8,17.9,25,Cel,Isar 1,partial,49.136,,off_river,,,,,0
DESM_DEBY_3413,KELHEIMPEGEL,DONAU VON STAUBING BIS EINMÜNDUNG MAIN-DONAU-KANAL,48.82219,11.75313,2011,12.968,4.6,23.8,25,Cel,Isar 2,control,46.546,,off_river,,,,,0
DESM_DEBY_2344,LUDWIGSFELDBRÜCKE,UIAG-KANAL UND ILLERKANAL VON FILZINGEN BIS NEU-ULM,48.36522,10.0046,2011,10.4923,2.8,20.0,26,Cel,Gundremmingen C,control,33.533,,off_river,,,,,0
DESM_DEBY_3074,ETTRINGENWEHRUNTERWASSER,WERTACH VON EINMÜNDUNG LOBACH BIS STAUSTUFE INNINGEN,48.10353,10.66612,2011,11.3077,3.1,22.0,26,Cel,Gundremmingen B,staggered_treatment,49.76,,off_river,,,,,0
DESM_DERP_2549523200,GROLSHEIM/NAHE,UNTERE NAHE,49.91157,7.91078,2011,14.5046,1.3,23.0,262,Cel,Biblis A,treatment,42.578,,off_river,,,,,0
DESM_SH_120015,STÖRAMPEGELWILLENSCHAREN,STÖR OBERHALB KELLINGHUSEN,54.01009,9.80677,2011,10.0231,3.8,15.2,13,Cel,Brokdorf,control,34.97,,off_river,,,,,0
DESM_DEBY_4373,BADABBACHPEGEL,DONAU VON EINMÜNDUNG MAIN-DONAU-KANAL BIS EINMÜNDUNG NAAB,48.94169,12.03365,2011,13.032,5.1,23.8,25,Cel,Isar 1,partial,42.089,,off_river,,,,,0
DESM_DEBY_3044,AUGSBURGHOCHABLAß,LECH VON STAUSTUFE 23 BIS ZUM HOCHABLASS AUGSBURG,48.34425,10.93559,2011,12.4179,2.4,21.5,28,Cel,Gundremmingen B,staggered_treatment,43.735,,off_river,,,,,0
DESM_DEBY_2929,RONHEIMSTEG,WÖRNITZ VON EINMÜNDUNG EGER BIS MÜNDUNG IN DIE DONAU,48.79357,10.68817,2011,11.696,2.2,23.1,25,Cel,Gundremmingen B,staggered_treatment,37.451,Danube,downstream,Gundremmingen B,staggered_treatment,31.8,25-50,1
DESM_DENI_47812999,STEINHUDERMEERMITTE,STEINHUDER MEER,52.47221,9.33446,2013,14.95,7.4,22.2,8,Cel,Grohnde,control,48.846,,off_river,,,,,0
DESM_DENI_47812999,STEINHUDERMEERMITTE,STEINHUDER MEER,52.47221,9.33446,2014,13.3625,8.0,19.1,8,Cel,Grohnde,control,48.846,,off_river,,,,,0
DESM_DEBY_21142,PEGELGEMÜNDENOHSINNMÜNDUNG,FRÄNKISCHE SAALE VON KLÄRANLAGE BAD KISSINGEN BIS MÜNDUNG IN DEN MAIN,50.06098,9.6922,2012,11.2615,0.2,20.8,26,Cel,Grafenrheinfeld,staggered_treatment,35.999,Main,downstream,Grafenrheinfeld,staggered_treatment,35.8,25-50,1
DESM_DEBY_2389,DILLINGENMESSSTATION,DONAU VON EINMÜNDUNG LANDGRABEN BEI OFFINGEN BIS STAUSTUFE DONAUWÖRTH,48.56832,10.50016,2012,11.3385,0.1,22.7,26,Cel,Gundremmingen B,staggered_treatment,9.37,Danube,downstream,Gundremmingen B,staggered_treatment,9.0,0-10,1
DESM_DEBY_2322,WIBLINGENPEGEL,ILLER VON EINMÜNDUNG UIAG-KANAL BIS MÜNDUNG IN DIE DONAU,48.37052,9.98861,2012,9.95,0.1,19.5,26,Cel,Gundremmingen C,control,34.276,,off_river,,,,,0
DESM_DEBY_3095,KWFELDHEIMOW,LECH VON EINMÜNDUNG LECHKANAL MEITINGEN BIS MÜNDUNG IN DIE DONAU,48.72746,10.92126,2012,11.5462,-0.1,22.2,26,Cel,Gundremmingen B,staggered_treatment,44.912,Danube,downstream,Gundremmingen B,staggered_treatment,44.7,25-50,1
DESM_DEBY_11233,ÜMSPEGELINKOFEN,AMPER VON ALLERSHAUSEN BIS MÜNDUNG IN DIE ISAR,48.46074,11.86503,2012,14.2731,2.5,26.3,26,Cel,Isar 2,control,35.478,Isar,upstream,,,,,0
DESM_DEBY_20256,ERLABRUNNKWOW,MAIN VON EINMÜNDUNG MAINKANAL BIS EINMÜNDUNG FRÄNKISCHE SAALE,49.85488,9.85468,2012,13.2423,0.2,24.4,26,Cel,Grafenrheinfeld,staggered_treatment,27.494,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,1
DESM_DEBY_11444,PLATTLINGKM80,ISAR VON PLATTLING BIS MÜNDUNG IN DIE DONAU,48.77739,12.89497,2012,12.4385,0.8,22.2,26,Cel,Isar 1,partial,48.005,Danube,downstream,Gundremmingen B,staggered_treatment,180.8,>50,1
