# Dataset: DWD daily climate observations (KL) at stations near the nuclear sites,
#          aggregated to station-month summaries.
# Source file: data/processed/dwd_kl_daily_near_nuclear.csv
# Filter 1 (site): kept only stations within 50 km of a study reactor site.
# Filter 2 (window): kept only dates in 2006-2018 (inclusive).
# Aggregation: per station and calendar month -- mean/min/max air temperature,
#          precipitation sum, mean wind speed, and the number of observed days.
#          The >100k daily rows are condensed to keep the file compact and to match
#          the monthly/annual resolution of the water outcome data; days_observed lets
#          you re-weight or drop sparsely observed station-months.
# Note: the daily DWD extract only spans 2005-2015, so the window materialises as 2006-2015.
# Note: the extract contains no station within 50 km of the treatment site Unterweser;
#       Biblis is covered (stations on the middle Rhine fall closest to Biblis).
# Added columns: nearest study reactor, its group and the distance in km.
station_id,station_name,latitude,longitude,year,month,air_temperature_mean_c,air_temperature_min_c,air_temperature_max_c,precipitation_sum_mm,wind_speed_mean_m_s,days_observed,nearest_study_reactor,nearest_study_group,distance_to_study_reactor_km
00191,Arnstein-Müdesheim,49.9694,9.9114,2006,1,-2.513,-13.3,5.9,17.2,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2006,2,0.139,-10.2,9.4,36.0,,28,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2006,3,2.355,-9.9,18.4,71.4,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2006,4,8.537,-4.6,23.4,73.6,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2006,5,13.21,-0.8,24.7,94.1,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2006,6,16.613,1.8,31.0,70.6,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2006,7,21.816,9.1,34.7,58.0,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2006,8,15.452,6.8,27.2,94.4,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2006,9,16.62,4.6,27.6,37.7,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2006,10,11.681,-1.0,21.1,71.5,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2006,11,6.947,-4.5,16.9,29.6,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2006,12,3.939,-6.9,14.3,23.2,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2007,1,5.229,-11.8,14.7,68.3,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2007,2,4.436,-4.1,12.6,64.6,,28,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2007,3,5.845,-3.8,17.4,59.6,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2007,4,11.6,-3.5,27.0,1.1,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2007,5,14.561,0.8,30.0,96.4,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2007,6,17.8,7.4,29.9,118.4,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2007,7,17.381,6.1,34.4,123.4,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2007,8,16.858,4.6,29.1,61.1,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2007,9,12.053,1.2,24.5,74.8,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2007,10,8.026,-3.7,20.8,5.3,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2007,11,3.587,-4.7,13.0,60.4,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2007,12,1.235,-9.9,11.7,53.7,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2008,1,3.548,-4.5,12.1,37.7,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2008,2,3.038,-10.0,17.4,62.6,,29,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2008,3,4.835,-7.9,20.3,92.5,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2008,4,7.95,-2.8,22.9,83.5,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2008,5,15.329,1.9,31.1,22.5,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2008,6,17.753,6.7,32.0,45.2,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2008,7,18.784,7.2,32.9,31.7,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2008,8,17.99,6.2,33.2,43.2,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2008,9,11.953,-0.7,25.1,63.9,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2008,10,8.548,-1.1,20.4,60.8,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2008,11,4.973,-5.2,16.3,33.3,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2008,12,1.126,-10.4,9.0,40.2,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2009,1,-4.177,-19.1,7.8,27.1,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2009,2,0.857,-11.8,11.3,40.3,,28,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2009,3,4.655,-7.0,14.8,60.6,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2009,4,11.987,-0.5,24.5,33.0,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2009,5,14.116,-0.7,29.2,45.5,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2009,6,15.613,3.5,29.2,47.2,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2009,7,18.242,8.4,30.5,138.2,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2009,8,18.448,4.3,33.8,38.9,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2009,9,14.853,4.4,31.5,46.9,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2009,10,8.413,-2.5,25.3,51.3,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2009,11,7.133,-1.7,14.1,78.3,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2009,12,0.423,-18.2,9.8,91.3,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2010,1,-2.877,-18.9,4.5,46.2,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2010,2,0.207,-12.3,15.3,38.1,,28,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2010,3,4.587,-12.6,22.2,44.3,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2010,4,8.823,-4.1,26.0,22.5,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2010,5,11.126,2.0,26.4,82.3,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2010,6,17.083,4.7,30.6,25.7,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2010,7,20.016,7.2,35.2,92.4,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2010,8,16.642,6.9,31.0,134.2,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2010,9,12.22,2.4,23.6,54.6,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2010,10,7.758,-3.6,21.5,33.2,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2010,11,5.823,-5.1,18.5,103.5,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2010,12,-3.535,-17.0,4.4,107.2,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2011,1,1.026,-12.0,12.9,45.3,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2011,2,1.339,-12.4,11.8,26.5,,28,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2011,3,5.332,-7.8,19.0,7.2,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2011,4,11.533,-2.7,26.0,22.4,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2011,5,13.729,-3.4,30.1,20.7,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2011,6,16.86,7.9,31.2,95.1,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2011,7,16.323,7.0,28.7,85.4,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2011,8,18.203,6.9,34.4,50.5,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2011,9,15.463,3.7,29.6,27.7,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2011,10,8.874,-2.9,27.0,50.4,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2011,11,3.34,-7.5,16.7,0.8,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2011,12,4.165,-6.8,14.0,138.8,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2012,1,2.242,-9.4,12.6,76.3,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2012,2,-2.483,-19.0,13.3,16.2,,29,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2012,3,6.89,-5.4,21.8,5.0,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2012,4,8.763,-5.2,31.3,20.9,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2012,5,15.148,-0.9,30.6,43.5,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2012,6,16.33,5.5,30.9,85.6,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2012,7,17.881,5.1,34.6,69.1,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2012,8,18.981,6.3,35.7,39.1,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2012,9,13.37,1.1,30.9,48.5,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2012,10,8.023,-6.8,20.9,44.5,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2012,11,4.923,-4.2,14.6,79.9,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2012,12,2.094,-16.1,14.0,93.6,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2013,1,0.861,-12.0,13.1,38.4,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2013,2,-0.243,-8.3,7.1,39.0,,28,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2013,3,1.2,-13.2,17.1,27.7,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2013,4,8.863,-7.0,25.3,43.2,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2013,5,11.832,1.7,23.6,137.3,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2013,6,16.173,5.0,35.5,52.7,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2013,7,19.781,5.9,35.6,44.3,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2013,8,17.794,6.5,34.7,71.8,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2013,9,13.697,2.8,28.8,49.4,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2013,10,10.106,-2.5,22.8,50.6,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2013,11,4.653,-7.9,16.5,54.0,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2013,12,3.09,-6.5,13.4,36.2,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2014,1,2.845,-3.9,13.7,40.6,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2014,2,4.114,-4.8,13.4,32.0,,28,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2014,3,6.658,-4.8,21.0,6.6,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2014,4,11.32,-3.3,24.2,40.6,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2014,5,12.629,-0.1,28.5,69.4,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2014,6,16.5,4.1,34.9,13.1,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2014,7,19.4,5.6,32.9,141.4,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2014,8,16.129,3.7,28.6,82.4,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2014,9,14.823,2.4,24.6,33.9,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2014,10,11.568,2.6,22.8,50.6,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2014,11,5.77,-3.3,17.5,32.2,,30,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2014,12,3.223,-12.3,13.1,67.5,,31,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00191,Arnstein-Müdesheim,49.9694,9.9114,2015,1,1.7,0.8,3.2,0.0,,1,Grafenrheinfeld,Gestaffeltes Treatment,19.408
00648,Brande-Hörnerkirchen,53.8551,9.7152,2006,1,-1.129,-11.9,6.3,26.9,,31,Brokdorf,Kontrolle,24.226
00648,Brande-Hörnerkirchen,53.8551,9.7152,2006,2,1.282,-6.5,8.0,47.2,,28,Brokdorf,Kontrolle,24.226
00648,Brande-Hörnerkirchen,53.8551,9.7152,2006,3,0.532,-17.0,16.5,90.2,,31,Brokdorf,Kontrolle,24.226
00648,Brande-Hörnerkirchen,53.8551,9.7152,2006,4,7.65,-1.5,22.1,87.4,,30,Brokdorf,Kontrolle,24.226
00648,Brande-Hörnerkirchen,53.8551,9.7152,2006,5,12.797,1.9,24.5,94.2,,31,Brokdorf,Kontrolle,24.226
00648,Brande-Hörnerkirchen,53.8551,9.7152,2006,6,16.237,3.5,30.8,39.3,,30,Brokdorf,Kontrolle,24.226
00648,Brande-Hörnerkirchen,53.8551,9.7152,2006,7,21.055,9.1,36.0,72.4,,31,Brokdorf,Kontrolle,24.226
00648,Brande-Hörnerkirchen,53.8551,9.7152,2006,8,16.242,9.1,26.3,235.7,,31,Brokdorf,Kontrolle,24.226
00648,Brande-Hörnerkirchen,53.8551,9.7152,2006,9,16.69,7.9,27.2,43.6,,30,Brokdorf,Kontrolle,24.226
00648,Brande-Hörnerkirchen,53.8551,9.7152,2006,10,12.413,4.1,20.2,93.1,,31,Brokdorf,Kontrolle,24.226
00648,Brande-Hörnerkirchen,53.8551,9.7152,2006,11,7.93,-3.5,16.1,77.4,,30,Brokdorf,Kontrolle,24.226
00648,Brande-Hörnerkirchen,53.8551,9.7152,2006,12,6.784,-1.3,14.0,64.1,,31,Brokdorf,Kontrolle,24.226
00982,Dillingen/Donau,48.5701,10.4985,2006,1,-3.181,-11.5,4.3,25.9,,31,Gundremmingen B,Gestaffeltes Treatment,9.404
00982,Dillingen/Donau,48.5701,10.4985,2006,2,-0.893,-12.2,9.5,39.2,,28,Gundremmingen B,Gestaffeltes Treatment,9.404
00982,Dillingen/Donau,48.5701,10.4985,2006,3,2.403,-11.0,22.5,99.0,,31,Gundremmingen B,Gestaffeltes Treatment,9.404
00982,Dillingen/Donau,48.5701,10.4985,2006,4,9.02,-3.5,22.5,69.2,,30,Gundremmingen B,Gestaffeltes Treatment,9.404
00982,Dillingen/Donau,48.5701,10.4985,2006,5,13.971,2.8,27.0,96.7,,31,Gundremmingen B,Gestaffeltes Treatment,9.404
00982,Dillingen/Donau,48.5701,10.4985,2006,6,18.51,3.4,31.1,52.6,,30,Gundremmingen B,Gestaffeltes Treatment,9.404
00982,Dillingen/Donau,48.5701,10.4985,2006,7,23.148,12.0,36.0,22.0,,31,Gundremmingen B,Gestaffeltes Treatment,9.404
00982,Dillingen/Donau,48.5701,10.4985,2006,8,15.197,6.8,28.4,135.8,,31,Gundremmingen B,Gestaffeltes Treatment,9.404
00982,Dillingen/Donau,48.5701,10.4985,2006,9,16.627,6.5,29.5,23.0,,30,Gundremmingen B,Gestaffeltes Treatment,9.404
00982,Dillingen/Donau,48.5701,10.4985,2006,10,10.945,0.5,21.5,26.9,,31,Gundremmingen B,Gestaffeltes Treatment,9.404
00982,Dillingen/Donau,48.5701,10.4985,2006,11,5.42,-2.1,13.8,30.5,,30,Gundremmingen B,Gestaffeltes Treatment,9.404
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2006,12,2.41,-7.9,14.5,28.8,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2007,1,4.361,-12.5,13.9,45.8,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2007,2,3.971,-3.9,13.0,56.8,,28,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2007,3,5.374,-2.7,16.7,34.3,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2007,4,11.47,-1.6,25.5,4.3,,30,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2007,5,14.645,2.5,30.0,151.4,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2007,6,17.627,8.9,30.5,109.6,,30,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2007,7,18.0,7.5,36.3,125.9,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2007,8,16.929,5.6,31.0,126.5,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2007,9,12.13,3.0,25.2,67.3,,30,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2007,10,7.79,-0.9,22.2,8.5,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2007,11,2.61,-3.8,11.6,64.5,,30,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2007,12,0.745,-7.5,12.1,48.6,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2008,1,2.465,-4.0,13.0,58.5,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2008,2,2.934,-8.4,19.0,23.4,,29,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2008,3,4.49,-7.1,19.5,57.2,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2008,4,8.157,-4.1,22.6,82.8,,30,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2008,5,14.503,3.3,28.5,35.3,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2008,6,17.717,6.6,31.7,70.1,,30,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2008,7,18.226,7.7,31.3,78.1,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2008,8,17.794,7.2,32.7,59.9,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2008,9,11.9,0.1,28.1,48.0,,30,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2008,10,8.59,-1.3,20.9,48.6,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2008,11,3.533,-8.1,15.8,32.4,,30,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2008,12,0.197,-8.8,7.8,42.1,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2009,1,-3.823,-17.7,6.6,22.8,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2009,2,-0.489,-14.6,11.2,30.3,,28,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2009,3,3.877,-6.0,11.8,68.2,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2009,4,11.357,0.2,22.6,33.4,,30,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2009,5,14.377,0.8,28.8,122.6,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2009,6,15.877,4.6,28.3,98.2,,30,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2009,7,18.058,7.3,30.2,119.4,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2009,8,18.774,5.5,33.1,39.6,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2009,9,14.837,4.8,31.6,23.1,,30,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2009,10,8.213,-3.7,26.3,43.8,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2009,11,5.73,-1.7,16.6,55.4,,30,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2009,12,0.026,-17.3,8.6,71.4,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2010,1,-2.942,-16.1,5.5,27.1,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2010,2,-0.371,-10.4,14.1,37.6,,28,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2010,3,3.781,-12.9,21.7,37.8,,31,Gundremmingen B,Gestaffeltes Treatment,12.53
00983,Dillingen/Donau-Fristingen,48.5562,10.56,2010,4,8.647,-2.6,26.1,17.7,,30,Gundremmingen B,Gestaffeltes Treatment,12.53
