Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"02.08.2026 18:33"
Zeitbezug:;MEZ
Messstellen-Name:;Landau
Messstellen-Nr.:;16008007
Gewässer:;Isar
Ostwert:;771814;Nordwert:;5397941;"ETRS89 / UTM Zone 32N"

"Tageswerte Wassertemperatur [°C]"
Datum;Mittelwert;Maximum;Minimum;Prüfstatus
2024-07-24;21,7;22,0;21,4;Geprueft
2024-07-25;21,5;21,9;21,1;Geprueft
2024-07-26;21,3;21,7;20,8;Geprueft
2024-07-27;21,4;21,9;20,9;Geprueft
2024-07-28;21,9;22,3;21,5;Geprueft
2024-07-29;22,0;22,4;21,6;Geprueft
2024-07-30;22,0;22,3;21,5;Geprueft
2024-07-31;22,0;22,5;21,5;Geprueft
2024-08-01;22,4;22,9;21,9;Geprueft
2024-08-02;22,7;22,9;22,5;Geprueft
2024-08-03;22,4;22,7;22,1;Geprueft
2024-08-04;22,2;22,4;21,9;Geprueft
2024-08-05;21,9;22,2;21,7;Geprueft
2024-08-06;21,9;22,3;21,5;Geprueft
2024-08-07;22,0;22,3;21,7;Geprueft
2024-08-08;21,9;22,1;21,7;Geprueft
2024-08-09;21,6;21,9;21,3;Geprueft
2024-08-10;21,7;22,1;21,3;Geprueft
2024-08-11;22,1;22,5;21,7;Geprueft
2024-08-12;22,8;23,2;22,4;Geprueft
2024-08-13;23,4;23,8;23,1;Geprueft
2024-08-14;23,8;24,2;23,4;Geprueft
2024-08-15;24,2;24,5;23,8;Geprueft
2024-08-16;24,2;24,5;23,9;Geprueft
2024-08-17;23,8;24,1;23,4;Geprueft
2024-08-18;23,4;23,6;23,1;Geprueft
2024-08-19;22,5;23,1;21,8;Geprueft
2024-08-20;21,0;21,8;20,3;Geprueft
2024-08-21;19,7;20,3;19,2;Geprueft
2024-08-22;19,2;19,5;18,9;Geprueft
2024-08-23;19,4;19,8;18,9;Geprueft
2024-08-24;19,9;20,4;19,4;Geprueft
2024-08-25;20,3;20,4;20,0;Geprueft
2024-08-26;19,8;20,0;19,5;Geprueft
2024-08-27;19,3;19,5;19,1;Geprueft
2024-08-28;19,5;20,0;19,0;Geprueft
2024-08-29;20,2;20,6;19,7;Geprueft
2024-08-30;20,8;21,1;20,3;Geprueft
2024-08-31;21,4;21,8;21,1;Geprueft
2024-09-01;21,8;22,1;21,5;Geprueft
2024-09-02;21,9;22,1;21,8;Geprueft
2024-09-03;22,0;22,3;21,8;Geprueft
2024-09-04;22,3;22,6;21,9;Geprueft
2024-09-05;22,5;22,7;22,3;Geprueft
2024-09-06;22,3;22,5;22,1;Geprueft
2024-09-07;22,0;22,2;21,8;Geprueft
2024-09-08;21,7;21,8;21,6;Geprueft
2024-09-09;20,9;21,6;20,4;Geprueft
2024-09-10;19,9;20,4;19,4;Geprueft
2024-09-11;18,9;19,4;18,4;Geprueft
2024-09-12;17,7;18,4;17,0;Geprueft
2024-09-13;16,3;17,0;15,5;Geprueft
2024-09-14;14,6;15,5;13,7;Geprueft
2024-09-15;12,5;13,7;11,9;Geprueft
2024-09-16;12,4;12,8;12,0;Geprueft
2024-09-17;13,1;13,4;12,8;Geprueft
2024-09-18;13,3;14,0;12,9;Geprueft
2024-09-19;14,1;14,3;13,8;Geprueft
2024-09-20;14,5;14,7;14,3;Geprueft
2024-09-21;14,6;14,9;14,4;Geprueft
2024-09-22;14,9;15,3;14,6;Geprueft
2024-09-23;15,3;15,6;15,0;Geprueft
2024-09-24;15,7;16,0;15,4;Geprueft
2024-09-25;15,8;15,9;15,7;Geprueft
2024-09-26;15,6;15,7;15,4;Geprueft
2024-09-27;15,4;15,6;15,2;Geprueft
2024-09-28;14,8;15,2;14,4;Geprueft
2024-09-29;14,0;14,4;13,5;Geprueft
2024-09-30;13,0;13,5;12,7;Geprueft
2024-10-01;13,0;13,4;12,7;Geprueft
2024-10-02;13,6;13,9;13,4;Geprueft
2024-10-03;13,9;14,0;13,6;Geprueft
2024-10-04;13,2;13,6;12,7;Geprueft
2024-10-05;12,6;12,7;12,5;Geprueft
2024-10-06;12,3;12,7;12,0;Geprueft
2024-10-07;12,3;12,8;11,9;Geprueft
2024-10-08;13,2;13,6;12,8;Geprueft
2024-10-09;14,0;14,3;13,6;Geprueft
2024-10-10;14,2;14,4;13,9;Geprueft
2024-10-11;13,7;13,9;13,5;Geprueft
2024-10-12;13,2;13,5;12,9;Geprueft
2024-10-13;12,7;12,9;12,5;Geprueft
2024-10-14;12,1;12,5;11,9;Geprueft
2024-10-15;12,2;12,5;12,0;Geprueft
2024-10-16;12,7;13,0;12,5;Geprueft
2024-10-17;13,1;13,4;12,8;Geprueft
2024-10-18;13,3;13,4;13,1;Geprueft
2024-10-19;13,4;13,6;13,3;Geprueft
2024-10-20;13,8;14,0;13,6;Geprueft
2024-10-21;13,8;13,8;13,7;Geprueft
2024-10-22;14,0;14,2;13,8;Geprueft
2024-10-23;14,1;14,2;14,0;Geprueft
2024-10-24;13,9;14,0;13,8;Geprueft
2024-10-25;13,6;13,8;13,4;Geprueft
2024-10-26;13,3;13,4;13,1;Geprueft
2024-10-27;13,1;13,1;13,0;Geprueft
2024-10-28;13,1;13,1;13,0;Geprueft
2024-10-29;12,9;13,0;12,8;Geprueft
2024-10-30;13,1;13,2;13,0;Geprueft
2024-10-31;13,1;13,2;13,1;Geprueft
2024-11-01;13,0;13,1;12,9;Geprueft
2024-11-02;12,8;12,9;12,7;Geprueft
2024-11-03;12,3;12,7;11,9;Geprueft
2024-11-04;11,7;11,9;11,6;Geprueft
2024-11-05;11,2;11,6;10,8;Geprueft
2024-11-06;10,7;10,8;10,6;Geprueft
2024-11-07;10,7;10,7;10,6;Geprueft
2024-11-08;10,6;10,6;10,5;Geprueft
2024-11-09;10,2;10,5;9,9;Geprueft
2024-11-10;9,7;9,9;9,4;Geprueft
2024-11-11;9,2;9,4;9,0;Geprueft
2024-11-12;8,8;9,0;8,6;Geprueft
2024-11-13;8,5;8,6;8,3;Geprueft
2024-11-14;8,3;8,4;8,3;Geprueft
2024-11-15;8,4;8,4;8,3;Geprueft
2024-11-16;8,4;8,4;8,3;Geprueft
2024-11-17;8,5;8,6;8,4;Geprueft
2024-11-18;8,4;8,5;8,2;Geprueft
2024-11-19;8,2;8,2;8,1;Geprueft
2024-11-20;8,0;8,2;7,9;Geprueft
2024-11-21;7,8;8,0;7,6;Geprueft
2024-11-22;7,2;7,6;6,8;Geprueft
2024-11-23;6,6;6,8;6,4;Geprueft
2024-11-24;6,3;6,4;6,2;Geprueft
2024-11-25;6,3;6,5;6,2;Geprueft
2024-11-26;6,2;6,4;6,1;Geprueft
2024-11-27;6,5;6,7;6,4;Geprueft
2024-11-28;6,8;7,0;6,7;Geprueft
2024-11-29;7,3;7,4;7,0;Geprueft
2024-11-30;7,0;7,3;6,8;Geprueft
2024-12-01;6,8;6,9;6,7;Geprueft
2024-12-02;6,5;6,7;6,3;Geprueft
2024-12-03;6,3;6,4;6,2;Geprueft
2024-12-04;6,2;6,5;6,1;Geprueft
2024-12-05;6,7;6,8;6,5;Geprueft
2024-12-06;6,7;6,8;6,6;Geprueft
2024-12-07;6,3;6,6;6,1;Geprueft
2024-12-08;6,4;6,6;6,2;Geprueft
2024-12-09;6,6;6,7;6,5;Geprueft
2024-12-10;6,6;6,7;6,5;Geprueft
2024-12-11;6,5;6,6;6,5;Geprueft
2024-12-12;6,4;6,6;6,3;Geprueft
2024-12-13;6,2;6,3;6,1;Geprueft
2024-12-14;5,9;6,1;5,7;Geprueft
2024-12-15;5,7;5,8;5,6;Geprueft
2024-12-16;5,8;6,0;5,6;Geprueft
2024-12-17;6,1;6,2;6,0;Geprueft
2024-12-18;6,4;6,5;6,2;Geprueft
2024-12-19;6,5;6,5;6,4;Geprueft
2024-12-20;6,4;6,4;6,2;Geprueft
2024-12-21;6,1;6,2;6,0;Geprueft
2024-12-22;5,9;6,1;5,6;Geprueft
2024-12-23;5,4;5,6;5,3;Geprueft
2024-12-24;5,3;5,4;5,2;Geprueft
2024-12-25;5,0;5,2;4,9;Geprueft
2024-12-26;4,7;4,9;4,6;Geprueft
2024-12-27;4,4;4,6;4,2;Geprueft
2024-12-28;4,1;4,2;3,9;Geprueft
2024-12-29;3,9;3,9;3,9;Geprueft
2024-12-30;3,9;3,9;3,8;Geprueft
2024-12-31;3,9;3,9;3,8;Geprueft
