Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"02.08.2026 17:53"
Zeitbezug:;MEZ
Messstellen-Name:;Donauwörth
Messstellen-Nr.:;10039802
Gewässer:;Donau
Ostwert:;632524;Nordwert:;5396864;"ETRS89 / UTM Zone 32N"

"Tageswerte Wassertemperatur [°C]"
Datum;Mittelwert;Maximum;Minimum;Prüfstatus
2017-08-09;20,3;20,5;19,8;Geprueft
2017-08-10;19,2;19,8;18,4;Geprueft
2017-08-11;17,9;18,4;17,4;Geprueft
2017-08-12;17,0;17,4;16,5;Geprueft
2017-08-13;16,5;17,0;16,1;Geprueft
2017-08-14;17,2;18,0;16,3;Geprueft
2017-08-15;18,0;18,9;17,1;Geprueft
2017-08-16;18,8;19,4;18,1;Geprueft
2017-08-17;19,5;20,2;18,7;Geprueft
2017-08-18;20,1;20,7;19,3;Geprueft
2017-08-19;20,1;20,5;19,7;Geprueft
2017-08-20;19,3;19,7;18,9;Geprueft
2017-08-21;18,9;19,4;18,4;Geprueft
2017-08-22;18,5;18,9;17,8;Geprueft
2017-08-23;18,6;18,9;18,0;Geprueft
2017-08-24;19,0;19,4;18,5;Geprueft
2017-08-25;19,3;19,9;18,7;Geprueft
2017-08-26;19,9;20,4;19,4;Geprueft
2017-08-27;20,3;20,7;20,1;Geprueft
2017-08-28;20,4;21,0;20,1;Geprueft
2017-08-29;20,4;20,9;20,0;Geprueft
2017-08-30;20,7;21,4;20,0;Geprueft
2017-08-31;20,5;20,8;19,9;Geprueft
2017-09-01;19,2;19,9;17,9;Geprueft
2017-09-02;16,8;17,9;16,0;Geprueft
2017-09-03;15,0;16,0;14,4;Geprueft
2017-09-04;14,2;14,5;13,8;Geprueft
2017-09-05;14,4;14,8;14,1;Geprueft
2017-09-06;15,2;15,6;14,7;Geprueft
2017-09-07;15,6;15,9;15,4;Geprueft
2017-09-08;15,6;16,0;15,2;Geprueft
2017-09-09;15,2;15,5;15,0;Geprueft
2017-09-10;14,8;15,0;14,5;Geprueft
2017-09-11;14,5;14,9;14,1;Geprueft
2017-09-12;14,1;14,4;13,7;Geprueft
2017-09-13;13,7;14,0;13,5;Geprueft
2017-09-14;13,6;13,9;13,2;Geprueft
2017-09-15;13,0;13,4;12,5;Geprueft
2017-09-16;12,9;13,3;12,6;Geprueft
2017-09-17;12,9;13,4;12,3;Geprueft
2017-09-18;13,0;13,3;12,6;Geprueft
2017-09-19;12,8;13,2;12,3;Geprueft
2017-09-20;12,9;13,2;12,5;Geprueft
2017-09-21;13,0;13,4;12,5;Geprueft
2017-09-22;13,1;13,4;12,6;Geprueft
2017-09-23;13,3;13,6;12,8;Geprueft
2017-09-24;13,5;13,9;13,1;Geprueft
2017-09-25;13,8;14,2;13,3;Geprueft
2017-09-26;13,9;14,3;13,5;Geprueft
2017-09-27;14,2;14,6;13,7;Geprueft
2017-09-28;14,2;14,5;13,8;Geprueft
2017-09-29;14,3;14,6;14,0;Geprueft
2017-09-30;14,6;15,1;14,2;Geprueft
2017-10-01;14,7;14,9;14,5;Geprueft
2017-10-02;14,4;14,6;14,1;Geprueft
2017-10-03;14,4;14,5;14,0;Geprueft
2017-10-04;13,5;14,0;13,2;Geprueft
2017-10-05;13,1;13,3;12,9;Geprueft
2017-10-06;12,6;12,8;12,2;Geprueft
2017-10-07;12,1;12,3;11,8;Geprueft
2017-10-08;11,7;11,9;11,5;Geprueft
2017-10-09;11,5;11,7;11,4;Geprueft
2017-10-10;11,4;11,5;11,2;Geprueft
2017-10-11;11,6;12,0;11,1;Geprueft
2017-10-12;11,7;12,2;11,3;Geprueft
2017-10-13;11,9;12,2;11,5;Geprueft
2017-10-14;12,2;12,5;11,8;Geprueft
2017-10-15;12,2;12,6;12,0;Geprueft
2017-10-16;12,5;12,9;12,1;Geprueft
2017-10-17;12,7;13,1;12,3;Geprueft
2017-10-18;12,7;13,1;12,5;Geprueft
2017-10-19;12,6;13,0;12,4;Geprueft
2017-10-20;12,6;13,0;12,4;Geprueft
2017-10-21;12,8;13,3;12,5;Geprueft
2017-10-22;12,8;13,1;12,4;Geprueft
2017-10-23;12,2;12,4;11,8;Geprueft
2017-10-24;11,9;12,1;11,6;Geprueft
2017-10-25;11,9;12,0;11,6;Geprueft
2017-10-26;11,7;11,9;11,5;Geprueft
2017-10-27;11,7;12,1;11,4;Geprueft
2017-10-28;11,1;11,4;10,8;Geprueft
2017-10-29;10,5;11,0;10,0;Geprueft
2017-10-30;9,4;10,0;9,0;Geprueft
2017-10-31;8,8;9,1;8,5;Geprueft
2017-11-01;8,4;8,7;8,2;Geprueft
2017-11-02;8,2;8,4;7,9;Geprueft
2017-11-03;8,4;8,8;8,2;Geprueft
2017-11-04;8,5;8,9;8,2;Geprueft
2017-11-05;8,7;9,0;8,4;Geprueft
2017-11-06;8,6;8,8;8,5;Geprueft
2017-11-07;8,5;8,6;8,4;Geprueft
2017-11-08;8,3;8,5;8,3;Geprueft
2017-11-09;8,3;8,4;8,1;Geprueft
2017-11-10;8,3;8,4;8,1;Geprueft
2017-11-11;7,9;8,1;7,7;Geprueft
2017-11-12;7,8;7,9;7,6;Geprueft
2017-11-13;7,4;7,6;7,2;Geprueft
2017-11-14;6,8;7,2;6,6;Geprueft
2017-11-15;6,4;6,6;6,1;Geprueft
2017-11-16;5,9;6,1;5,8;Geprueft
2017-11-17;5,7;5,8;5,7;Geprueft
2017-11-18;5,8;6,0;5,6;Geprueft
2017-11-19;5,8;6,0;5,6;Geprueft
2017-11-20;5,7;5,8;5,6;Geprueft
2017-11-21;5,7;5,9;5,5;Geprueft
2017-11-22;5,8;6,0;5,6;Geprueft
2017-11-23;5,8;6,0;5,6;Geprueft
2017-11-24;6,0;6,3;5,6;Geprueft
2017-11-25;6,5;6,8;6,2;Geprueft
2017-11-26;6,3;6,4;6,1;Geprueft
2017-11-27;5,9;6,1;5,7;Geprueft
2017-11-28;5,5;5,7;5,4;Geprueft
2017-11-29;5,4;5,5;5,3;Geprueft
2017-11-30;5,3;5,4;5,2;Geprueft
2017-12-01;5,0;5,2;4,8;Geprueft
2017-12-02;4,6;4,8;4,4;Geprueft
2017-12-03;4,2;4,4;4,0;Geprueft
2017-12-04;3,9;4,0;3,7;Geprueft
2017-12-05;4,0;4,2;3,8;Geprueft
2017-12-06;4,1;4,2;4,0;Geprueft
2017-12-07;4,3;4,5;4,1;Geprueft
2017-12-08;4,3;4,5;4,1;Geprueft
2017-12-09;3,9;4,1;3,6;Geprueft
2017-12-10;3,2;3,6;2,9;Geprueft
2017-12-11;3,0;3,1;2,9;Geprueft
2017-12-12;3,1;3,4;2,9;Geprueft
2017-12-13;3,4;3,5;3,3;Geprueft
2017-12-14;3,4;3,4;3,3;Geprueft
2017-12-15;3,7;3,8;3,4;Geprueft
2017-12-16;3,8;3,8;3,7;Geprueft
2017-12-17;3,7;3,7;3,6;Geprueft
2017-12-18;3,6;3,7;3,6;Geprueft
2017-12-19;3,7;3,8;3,5;Geprueft
2017-12-20;3,9;4,1;3,7;Geprueft
2017-12-21;4,3;4,5;4,0;Geprueft
2017-12-22;4,7;4,9;4,4;Geprueft
2017-12-23;5,2;5,5;4,9;Geprueft
2017-12-24;5,6;5,7;5,5;Geprueft
2017-12-25;5,6;5,7;5,3;Geprueft
2017-12-26;5,0;5,3;4,8;Geprueft
2017-12-27;4,7;4,8;4,4;Geprueft
2017-12-28;4,4;4,5;4,2;Geprueft
2017-12-29;4,0;4,2;3,7;Geprueft
2017-12-30;3,7;3,8;3,5;Geprueft
2017-12-31;4,4;4,9;3,9;Geprueft
2018-01-01;5,0;5,1;4,8;Geprueft
2018-01-02;4,9;5,0;4,9;Geprueft
2018-01-03;4,9;5,0;4,8;Geprueft
2018-01-04;5,1;5,2;5,0;Geprueft
2018-01-05;5,6;5,9;5,3;Geprueft
2018-01-06;6,1;6,3;5,9;Geprueft
2018-01-07;6,2;6,3;6,1;Geprueft
2018-01-08;6,1;6,1;6,0;Geprueft
2018-01-09;6,1;6,2;6,0;Geprueft
2018-01-10;5,9;6,1;5,8;Geprueft
2018-01-11;5,8;5,9;5,8;Geprueft
2018-01-12;5,7;5,8;5,7;Geprueft
2018-01-13;5,6;5,7;5,6;Geprueft
2018-01-14;5,4;5,6;5,2;Geprueft
2018-01-15;5,0;5,2;4,9;Geprueft
2018-01-16;5,0;5,1;4,9;Geprueft
2018-01-17;5,0;5,1;4,8;Geprueft
2018-01-18;4,4;4,8;4,2;Geprueft
2018-01-19;4,3;4,5;4,2;Geprueft
2018-01-20;4,1;4,3;3,9;Geprueft
2018-01-21;4,0;4,1;3,9;Geprueft
2018-01-22;3,8;4,2;3,6;Geprueft
2018-01-23;4,4;4,5;4,2;Geprueft
2018-01-24;4,8;5,1;4,5;Geprueft
2018-01-25;5,3;5,4;5,1;Geprueft
2018-01-26;5,5;5,8;5,3;Geprueft
2018-01-27;6,0;6,3;5,8;Geprueft
2018-01-28;6,5;6,7;6,3;Geprueft
2018-01-29;6,7;6,8;6,5;Geprueft
2018-01-30;6,8;6,9;6,7;Geprueft
2018-01-31;6,9;7,0;6,8;Geprueft
2018-02-01;6,8;7,0;6,6;Geprueft
2018-02-02;6,2;6,6;5,8;Geprueft
2018-02-03;5,6;5,8;5,5;Geprueft
2018-02-04;5,4;5,5;5,2;Geprueft
2018-02-05;5,0;5,2;4,7;Geprueft
2018-02-06;4,4;4,7;4,3;Geprueft
2018-02-07;4,1;4,2;4,0;Geprueft
2018-02-08;4,1;4,2;4,0;Geprueft
2018-02-09;4,2;4,3;4,0;Geprueft
2018-02-10;4,4;4,5;4,3;Geprueft
2018-02-11;4,6;4,7;4,5;Geprueft
2018-02-12;4,6;4,9;4,5;Geprueft
2018-02-13;4,5;4,6;4,2;Geprueft
2018-02-14;4,1;4,4;3,8;Geprueft
2018-02-15;3,6;3,8;3,4;Geprueft
2018-02-16;3,8;4,2;3,4;Geprueft
2018-02-17;4,0;4,2;3,5;Geprueft
2018-02-18;3,3;3,5;3,1;Geprueft
2018-02-19;3,2;3,4;3,0;Geprueft
2018-02-20;3,5;3,6;3,4;Geprueft
2018-02-21;3,8;4,1;3,5;Geprueft
2018-02-22;3,6;3,8;3,4;Geprueft
2018-02-23;3,2;3,4;2,9;Geprueft
2018-02-24;2,6;2,9;2,2;Geprueft
2018-02-25;1,9;2,2;1,6;Geprueft
2018-02-26;1,3;1,6;1,1;Geprueft
2018-02-27;0,8;1,1;0,6;Geprueft
2018-02-28;0,5;0,9;0,1;Geprueft
2018-03-01;0,2;0,5;-0,1;Geprueft
2018-03-02;0,4;0,8;0,0;Geprueft
2018-03-03;1,2;1,7;0,8;Geprueft
2018-03-04;2,2;2,8;1,7;Geprueft
2018-03-05;3,4;4,0;2,7;Geprueft
2018-03-06;4,3;4,8;3,9;Geprueft
2018-03-07;5,2;5,8;4,7;Geprueft
2018-03-08;5,6;6,0;5,1;Geprueft
2018-03-09;5,9;6,2;5,5;Geprueft
2018-03-10;6,3;6,7;5,9;Geprueft
2018-03-11;6,8;7,2;6,3;Geprueft
2018-03-12;7,4;7,7;7,0;Geprueft
2018-03-13;7,6;7,9;7,4;Geprueft
2018-03-14;7,7;7,9;7,5;Geprueft
2018-03-15;7,4;7,6;7,1;Geprueft
2018-03-16;7,6;7,8;7,2;Geprueft
2018-03-17;7,3;7,6;6,8;Geprueft
2018-03-18;6,1;6,7;5,5;Geprueft
2018-03-19;5,0;5,5;4,6;Geprueft
2018-03-20;4,6;5,0;4,1;Geprueft
2018-03-21;4,9;5,4;4,3;Geprueft
2018-03-22;4,9;5,3;4,4;Geprueft
2018-03-23;5,1;5,3;4,8;Geprueft
2018-03-24;5,3;5,7;4,8;Geprueft
2018-03-25;5,9;6,6;5,2;Geprueft
2018-03-26;6,6;7,0;6,2;Geprueft
2018-03-27;7,2;7,6;6,8;Geprueft
2018-03-28;7,8;8,2;7,4;Geprueft
2018-03-29;8,2;8,6;7,7;Geprueft
2018-03-30;8,3;8,6;8,1;Geprueft
2018-03-31;8,4;8,6;8,3;Geprueft
2018-04-01;8,3;8,6;8,1;Geprueft
2018-04-02;8,4;8,8;7,9;Geprueft
2018-04-03;9,0;9,6;8,3;Geprueft
2018-04-04;9,8;10,6;9,0;Geprueft
2018-04-05;10,3;10,9;9,8;Geprueft
2018-04-06;10,2;10,8;9,7;Geprueft
2018-04-07;10,2;10,9;9,5;Geprueft
2018-04-08;10,8;11,7;9,9;Geprueft
2018-04-09;11,4;12,1;10,8;Geprueft
2018-04-10;11,8;12,4;11,2;Geprueft
2018-04-11;12,3;13,0;11,7;Geprueft
2018-04-12;12,8;13,3;12,2;Geprueft
2018-04-13;12,4;12,7;12,0;Geprueft
2018-04-14;12,0;12,5;11,4;Geprueft
2018-04-15;12,1;12,6;11,5;Geprueft
2018-04-16;12,2;12,6;11,9;Geprueft
2018-04-17;12,5;13,2;11,7;Geprueft
2018-04-18;13,1;13,9;12,3;Geprueft
2018-04-19;13,7;14,5;12,7;Geprueft
2018-04-20;14,2;15,1;13,3;Geprueft
2018-04-21;14,7;15,5;13,8;Geprueft
2018-04-22;15,1;15,8;14,4;Geprueft
2018-04-23;15,2;15,7;14,8;Geprueft
2018-04-24;14,9;15,3;14,5;Geprueft
2018-04-25;14,8;15,4;14,4;Geprueft
2018-04-26;14,4;14,8;13,8;Geprueft
2018-04-27;13,8;14,3;13,3;Geprueft
2018-04-28;14,0;14,7;13,2;Geprueft
2018-04-29;14,3;15,2;13,3;Geprueft
2018-04-30;14,7;15,5;14,0;Geprueft
2018-05-01;14,5;15,0;14,0;Geprueft
2018-05-02;14,3;14,9;13,8;Geprueft
2018-05-03;14,4;14,8;13,8;Geprueft
2018-05-04;14,6;15,1;13,9;Geprueft
2018-05-05;15,0;15,5;14,4;Geprueft
2018-05-06;15,5;16,0;14,8;Geprueft
2018-05-07;15,6;16,3;14,9;Geprueft
2018-05-08;16,1;16,9;15,3;Geprueft
2018-05-09;16,5;17,1;15,8;Geprueft
2018-05-10;16,6;16,8;16,1;Geprueft
2018-05-11;16,5;16,9;16,2;Geprueft
2018-05-12;16,5;17,1;15,8;Geprueft
2018-05-13;16,7;17,3;16,1;Geprueft
2018-05-14;16,5;16,8;16,2;Geprueft
2018-05-15;16,1;16,6;15,5;Geprueft
2018-05-16;15,2;15,5;14,6;Geprueft
2018-05-17;14,2;14,6;13,6;Geprueft
2018-05-18;13,7;14,2;13,2;Geprueft
2018-05-19;14,2;14,9;13,4;Geprueft
2018-05-20;14,3;14,8;13,7;Geprueft
2018-05-21;15,1;16,0;14,2;Geprueft
2018-05-22;16,0;16,9;15,0;Geprueft
2018-05-23;16,6;17,4;15,9;Geprueft
2018-05-24;17,1;17,7;16,5;Geprueft
2018-05-25;17,3;18,1;16,5;Geprueft
2018-05-26;17,8;18,6;16,9;Geprueft
2018-05-27;18,3;19,1;17,5;Geprueft
2018-05-28;19,1;19,8;18,4;Geprueft
2018-05-29;19,7;20,1;19,2;Geprueft
2018-05-30;20,2;20,7;19,7;Geprueft
2018-05-31;20,6;21,2;20,0;Geprueft
2018-06-01;20,6;20,9;20,3;Geprueft
2018-06-02;20,5;20,8;20,1;Geprueft
2018-06-03;20,5;20,9;19,9;Geprueft
2018-06-04;20,8;21,2;20,2;Geprueft
2018-06-05;20,9;21,2;20,3;Geprueft
2018-06-06;21,2;22,0;20,5;Geprueft
2018-06-07;21,6;22,0;21,1;Geprueft
2018-06-08;21,6;22,2;21,0;Geprueft
2018-06-09;21,7;22,2;21,1;Geprueft
2018-06-10;21,5;22,1;20,9;Geprueft
2018-06-11;21,1;21,5;20,8;Geprueft
2018-06-12;21,0;21,7;20,6;Geprueft
2018-06-13;19,2;20,7;17,8;Geprueft
2018-06-14;16,9;17,8;16,6;Geprueft
2018-06-15;16,3;16,7;16,0;Geprueft
2018-06-16;16,7;17,6;15,9;Geprueft
2018-06-17;17,5;18,2;16,7;Geprueft
2018-06-18;18,1;18,7;17,5;Geprueft
2018-06-19;18,6;19,2;17,9;Geprueft
2018-06-20;19,4;20,1;18,5;Geprueft
2018-06-21;20,2;20,7;19,8;Geprueft
2018-06-22;19,8;20,2;19,5;Geprueft
2018-06-23;19,2;19,6;18,8;Geprueft
2018-06-24;19,0;19,2;18,6;Geprueft
2018-06-25;18,9;19,3;18,6;Geprueft
2018-06-26;18,5;18,9;18,3;Geprueft
2018-06-27;18,3;18,8;17,9;Geprueft
2018-06-28;17,9;18,1;17,7;Geprueft
2018-06-29;18,1;18,8;17,6;Geprueft
2018-06-30;18,9;19,7;18,2;Geprueft
2018-07-01;19,3;20,0;18,6;Geprueft
2018-07-02;19,6;20,4;18,7;Geprueft
2018-07-03;20,2;21,0;19,4;Geprueft
2018-07-04;20,8;21,6;20,1;Geprueft
2018-07-05;21,1;21,8;20,7;Geprueft
2018-07-06;20,5;20,9;20,2;Geprueft
2018-07-07;20,2;20,8;19,7;Geprueft
2018-07-08;20,2;20,9;19,5;Geprueft
2018-07-09;20,4;21,0;19,8;Geprueft
2018-07-10;20,6;21,1;20,1;Geprueft
2018-07-11;19,8;20,1;19,5;Geprueft
2018-07-12;19,5;20,1;19,1;Geprueft
2018-07-13;19,7;20,6;18,9;Geprueft
2018-07-14;20,1;20,9;19,5;Geprueft
2018-07-15;20,4;21,3;19,8;Geprueft
2018-07-16;20,5;21,2;19,9;Geprueft
2018-07-17;20,6;21,2;20,0;Geprueft
2018-07-18;20,8;21,5;20,2;Geprueft
2018-07-19;21,2;22,1;20,3;Geprueft
2018-07-20;21,6;22,4;20,9;Geprueft
2018-07-21;21,4;21,7;20,9;Geprueft
2018-07-22;20,8;21,0;20,6;Geprueft
2018-07-23;20,7;21,3;20,3;Geprueft
2018-07-24;21,4;22,1;20,7;Geprueft
2018-07-25;21,8;22,6;21,1;Geprueft
2018-07-26;22,2;22,9;21,4;Geprueft
2018-07-27;22,7;23,5;22,0;Geprueft
2018-07-28;22,9;23,6;22,4;Geprueft
2018-07-29;23,2;23,9;22,5;Geprueft
2018-07-30;23,6;24,6;22,8;Geprueft
2018-07-31;23,9;24,8;23,1;Geprueft
2018-08-01;24,2;25,0;23,6;Geprueft
2018-08-02;24,3;25,2;23,9;Geprueft
2018-08-03;24,5;25,2;23,9;Geprueft
2018-08-04;24,6;25,3;24,1;Geprueft
2018-08-05;24,7;25,5;24,2;Geprueft
2018-08-06;24,5;25,2;24,1;Geprueft
2018-08-07;24,5;25,1;23,9;Geprueft
2018-08-08;23,8;24,6;23,5;Geprueft
2018-08-09;23,8;24,7;23,3;Geprueft
2018-08-10;23,2;24,0;22,5;Geprueft
2018-08-11;22,4;23,0;22,0;Geprueft
2018-08-12;22,1;23,0;21,4;Geprueft
2018-08-13;21,9;22,8;21,4;Geprueft
2018-08-14;21,6;22,4;21,2;Geprueft
2018-08-15;21,6;22,4;21,2;Geprueft
2018-08-16;21,5;22,2;21,0;Geprueft
2018-08-17;21,7;22,6;21,1;Geprueft
2018-08-18;21,9;22,8;21,4;Geprueft
2018-08-19;22,0;22,8;21,4;Geprueft
2018-08-20;22,1;22,9;21,6;Geprueft
2018-08-21;22,3;23,0;21,8;Geprueft
2018-08-22;22,6;23,4;22,0;Geprueft
2018-08-23;22,4;22,9;21,8;Geprueft
2018-08-24;21,7;22,3;21,2;Geprueft
2018-08-25;20,5;21,2;19,8;Geprueft
2018-08-26;19,7;20,4;19,3;Geprueft
2018-08-27;19,4;20,1;18,9;Geprueft
2018-08-28;19,6;20,4;19,0;Geprueft
2018-08-29;19,6;20,5;19,0;Geprueft
2018-08-30;19,5;20,0;19,2;Geprueft
2018-08-31;18,9;19,2;18,6;Geprueft
2018-09-01;18,3;18,6;17,9;Geprueft
2018-09-02;17,5;17,9;17,1;Geprueft
2018-09-03;16,9;17,3;16,6;Geprueft
2018-09-04;16,5;16,9;16,3;Geprueft
2018-09-05;16,7;17,5;16,2;Geprueft
2018-09-06;17,0;17,7;16,4;Geprueft
2018-09-07;17,3;17,9;16,9;Geprueft
2018-09-08;17,3;18,0;16,6;Geprueft
2018-09-09;17,5;18,4;17,0;Geprueft
2018-09-10;17,8;18,5;17,0;Geprueft
2018-09-11;18,0;19,0;17,3;Geprueft
2018-09-12;18,2;19,0;17,4;Geprueft
2018-09-13;18,7;19,4;18,2;Geprueft
2018-09-14;18,7;19,4;18,4;Geprueft
2018-09-15;18,8;19,3;18,5;Geprueft
2018-09-16;18,7;19,4;18,1;Geprueft
2018-09-17;18,7;19,4;18,1;Geprueft
2018-09-18;18,8;19,5;18,1;Geprueft
2018-09-19;18,9;19,6;18,5;Geprueft
2018-09-20;18,9;19,8;18,3;Geprueft
2018-09-21;19,0;19,8;18,5;Geprueft
2018-09-22;18,3;18,9;17,9;Geprueft
2018-09-23;18,1;18,7;17,8;Geprueft
2018-09-24;17,2;17,8;17,0;Geprueft
2018-09-25;16,3;16,9;15,7;Geprueft
2018-09-26;15,3;15,9;14,9;Geprueft
2018-09-27;15,1;15,8;14,7;Geprueft
2018-09-28;15,1;16,0;14,5;Geprueft
2018-09-29;14,6;15,3;14,2;Geprueft
2018-09-30;14,2;14,9;13,6;Geprueft
2018-10-01;14,1;14,6;13,7;Geprueft
2018-10-02;13,3;13,6;12,9;Geprueft
2018-10-03;12,6;12,9;12,3;Geprueft
2018-10-04;12,6;13,1;12,2;Geprueft
2018-10-05;12,5;13,1;12,0;Geprueft
2018-10-06;12,8;13,5;12,2;Geprueft
2018-10-07;13,3;13,9;12,6;Geprueft
2018-10-08;13,3;13,6;13,0;Geprueft
2018-10-09;13,1;13,4;12,9;Geprueft
2018-10-10;13,2;13,7;12,9;Geprueft
2018-10-11;13,3;14,0;12,8;Geprueft
2018-10-12;13,8;14,6;13,2;Geprueft
2018-10-13;14,0;14,7;13,5;Geprueft
2018-10-14;14,2;14,9;13,8;Geprueft
2018-10-15;14,2;14,8;13,8;Geprueft
2018-10-16;14,1;14,7;13,7;Geprueft
2018-10-17;14,0;14,6;13,6;Geprueft
2018-10-18;13,8;14,4;13,5;Geprueft
2018-10-19;13,6;14,1;13,2;Geprueft
2018-10-20;13,3;13,8;12,8;Geprueft
2018-10-21;12,9;13,5;12,4;Geprueft
2018-10-22;12,4;13,0;12,0;Geprueft
2018-10-23;12,0;12,3;11,6;Geprueft
2018-10-24;11,7;12,0;11,5;Geprueft
2018-10-25;11,7;12,0;11,4;Geprueft
2018-10-26;11,5;12,1;11,2;Geprueft
2018-10-27;11,2;11,5;11,0;Geprueft
2018-10-28;10,3;11,1;9,6;Geprueft
2018-10-29;9,4;9,6;9,1;Geprueft
2018-10-30;8,8;9,1;8,6;Geprueft
2018-10-31;8,4;8,7;8,2;Geprueft
2018-11-01;8,1;8,7;7,8;Geprueft
2018-11-02;8,1;8,6;7,7;Geprueft
2018-11-03;8,4;8,8;8,1;Geprueft
2018-11-04;8,7;8,9;8,4;Geprueft
2018-11-05;9,0;9,6;8,7;Geprueft
2018-11-06;9,2;9,5;8,8;Geprueft
2018-11-07;9,3;9,9;9,0;Geprueft
2018-11-08;9,6;10,1;9,4;Geprueft
2018-11-09;9,6;9,8;9,5;Geprueft
2018-11-10;9,6;9,9;9,4;Geprueft
2018-11-11;9,7;10,0;9,5;Geprueft
2018-11-12;9,6;9,8;9,4;Geprueft
2018-11-13;9,5;9,7;9,3;Geprueft
2018-11-14;9,3;9,5;9,1;Geprueft
2018-11-15;9,0;9,2;8,9;Geprueft
2018-11-16;8,6;9,0;8,2;Geprueft
2018-11-17;7,8;8,3;7,3;Geprueft
2018-11-18;7,1;7,5;6,8;Geprueft
2018-11-19;6,4;6,9;5,8;Geprueft
2018-11-20;5,7;6,1;5,4;Geprueft
2018-11-21;5,3;5,5;5,1;Geprueft
2018-11-22;5,2;5,5;4,8;Geprueft
2018-11-23;5,1;5,3;4,9;Geprueft
2018-11-24;5,1;5,6;4,9;Geprueft
2018-11-25;5,0;5,3;4,9;Geprueft
2018-11-26;5,2;5,5;4,8;Geprueft
2018-11-27;5,4;5,7;5,1;Geprueft
2018-11-28;4,9;5,1;4,6;Geprueft
2018-11-29;4,7;5,1;4,4;Geprueft
2018-11-30;4,7;5,2;4,3;Geprueft
2018-12-01;5,2;5,7;4,9;Geprueft
2018-12-02;5,6;6,2;5,1;Geprueft
2018-12-03;6,8;7,2;6,0;Geprueft
2018-12-04;7,0;7,1;6,8;Geprueft
2018-12-05;7,0;7,1;6,9;Geprueft
2018-12-06;6,8;7,0;6,7;Geprueft
2018-12-07;7,1;7,6;6,8;Geprueft
2018-12-08;7,2;7,6;7,0;Geprueft
2018-12-09;7,1;7,3;6,9;Geprueft
2018-12-10;6,7;6,9;6,3;Geprueft
2018-12-11;6,0;6,3;5,8;Geprueft
2018-12-12;5,6;5,8;5,4;Geprueft
2018-12-13;4,9;5,4;4,6;Geprueft
2018-12-14;4,3;4,6;4,0;Geprueft
2018-12-15;3,8;4,0;3,6;Geprueft
2018-12-16;3,4;3,6;3,1;Geprueft
2018-12-17;3,5;3,8;3,2;Geprueft
2018-12-18;3,4;3,7;3,1;Geprueft
2018-12-19;3,5;4,0;3,2;Geprueft
2018-12-20;3,8;4,1;3,5;Geprueft
2018-12-21;4,1;4,8;3,5;Geprueft
2018-12-22;4,9;5,2;4,3;Geprueft
2018-12-23;5,4;5,7;5,2;Geprueft
2018-12-24;5,9;6,2;5,6;Geprueft
2018-12-25;5,7;6,2;5,0;Geprueft
2018-12-26;4,5;5,0;4,0;Geprueft
2018-12-27;3,7;4,0;3,5;Geprueft
2018-12-28;3,7;3,8;3,6;Geprueft
2018-12-29;3,6;3,8;3,4;Geprueft
2018-12-30;3,7;3,9;3,5;Geprueft
2018-12-31;4,0;4,2;3,8;Geprueft
