Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"02.08.2026 16:29"
Zeitbezug:;MEZ
Messstellen-Name:;Landau
Messstellen-Nr.:;16008007
Gewässer:;Isar
Ostwert:;771814;Nordwert:;5397941;"ETRS89 / UTM Zone 32N"

"Tageswerte Wassertemperatur [°C]"
Datum;Mittelwert;Maximum;Minimum;Prüfstatus
2011-11-09;10,5;10,6;10,4;Geprueft
2011-11-10;10,4;10,5;10,3;Geprueft
2011-11-11;10,0;10,3;9,8;Geprueft
2011-11-12;9,4;9,7;9,2;Geprueft
2011-11-13;8,9;9,2;8,7;Geprueft
2011-11-14;8,5;8,7;8,4;Geprueft
2011-11-15;8,1;8,3;7,8;Geprueft
2011-11-16;7,5;7,8;7,3;Geprueft
2011-11-17;7,2;7,3;7,1;Geprueft
2011-11-18;7,2;7,4;7,1;Geprueft
2011-11-19;7,2;7,3;7,2;Geprueft
2011-11-20;7,3;7,4;7,2;Geprueft
2011-11-21;7,2;7,3;7,1;Geprueft
2011-11-22;7,0;7,1;6,9;Geprueft
2011-11-23;6,7;6,9;6,7;Geprueft
2011-11-24;6,5;6,6;6,4;Geprueft
2011-11-25;6,2;6,4;6,1;Geprueft
2011-11-26;6,0;6,1;5,9;Geprueft
2011-11-27;6,0;6,1;5,9;Geprueft
2011-11-28;6,1;6,1;6,0;Geprueft
2011-11-29;6,1;6,2;6,0;Geprueft
2011-11-30;6,3;6,3;6,2;Geprueft
2011-12-01;6,4;6,4;6,3;Geprueft
2011-12-02;6,5;6,7;6,5;Geprueft
2011-12-03;6,8;7,0;6,6;Geprueft
2011-12-04;7,1;7,3;6,9;Geprueft
2011-12-05;7,4;7,5;7,3;Geprueft
2011-12-06;7,3;7,4;7,2;Geprueft
2011-12-07;7,1;7,2;6,9;Geprueft
2011-12-08;6,4;6,8;6,1;Geprueft
2011-12-09;6,1;6,1;5,9;Geprueft
2011-12-10;6,1;6,1;6,0;Geprueft
2011-12-11;6,1;6,1;6,0;Geprueft
2011-12-12;6,2;6,3;6,0;Geprueft
2011-12-13;6,2;6,3;6,0;Geprueft
2011-12-14;6,0;6,1;5,9;Geprueft
2011-12-15;6,1;6,2;6,1;Geprueft
2011-12-16;6,2;6,2;6,1;Geprueft
2011-12-17;5,9;6,1;5,7;Geprueft
2011-12-18;5,5;5,7;5,3;Geprueft
2011-12-19;5,2;5,3;4,9;Geprueft
2011-12-20;4,6;4,9;4,4;Geprueft
2011-12-21;4,3;4,4;4,2;Geprueft
2011-12-22;4,4;4,5;4,2;Geprueft
2011-12-23;4,7;5,0;4,5;Geprueft
2011-12-24;5,4;5,7;5,0;Geprueft
2011-12-25;5,6;5,7;5,5;Geprueft
2011-12-26;5,5;5,5;5,4;Geprueft
2011-12-27;5,5;5,6;5,5;Geprueft
2011-12-28;5,7;5,8;5,6;Geprueft
2011-12-29;5,8;5,9;5,7;Geprueft
2011-12-30;5,6;5,7;5,3;Geprueft
2011-12-31;5,0;5,2;4,7;Geprueft
2012-01-01;4,7;4,7;4,7;Geprueft
2012-01-02;4,9;5,2;4,7;Geprueft
2012-01-03;5,5;5,6;5,3;Geprueft
2012-01-04;5,8;5,9;5,6;Geprueft
2012-01-05;5,4;5,7;5,2;Geprueft
2012-01-06;4,8;5,2;4,6;Geprueft
2012-01-07;4,5;4,6;4,4;Geprueft
2012-01-08;4,3;4,4;4,3;Geprueft
2012-01-09;4,4;4,5;4,4;Geprueft
2012-01-10;4,7;4,8;4,6;Geprueft
2012-01-11;5,2;5,4;4,8;Geprueft
2012-01-12;5,5;5,6;5,4;Geprueft
2012-01-13;5,4;5,5;5,0;Geprueft
2012-01-14;4,7;4,9;4,5;Geprueft
2012-01-15;4,3;4,4;4,2;Geprueft
2012-01-16;4,0;4,2;3,9;Geprueft
2012-01-17;3,7;3,9;3,6;Geprueft
2012-01-18;3,4;3,7;3,3;Geprueft
2012-01-19;3,3;3,6;3,2;Geprueft
2012-01-20;3,9;4,1;3,7;Geprueft
2012-01-21;4,3;4,5;4,1;Geprueft
2012-01-22;4,5;4,6;4,4;Geprueft
2012-01-23;4,4;4,6;4,3;Geprueft
2012-01-24;4,8;5,0;4,6;Geprueft
2012-01-25;5,0;5,1;4,9;Geprueft
2012-01-26;4,6;4,9;4,4;Geprueft
2012-01-27;4,1;4,4;4,1;Geprueft
2012-01-28;4,1;4,1;4,1;Geprueft
2012-01-29;4,1;4,2;4,0;Geprueft
2012-01-30;4,2;4,2;4,1;Geprueft
2012-01-31;3,8;4,1;3,6;Geprueft
2012-02-01;3,2;3,6;2,8;Geprueft
2012-02-02;2,1;2,7;1,7;Geprueft
2012-02-03;1,4;1,7;1,2;Geprueft
2012-02-04;0,9;1,1;0,8;Geprueft
2012-02-05;0,7;0,9;0,6;Geprueft
2012-02-06;0,6;0,7;0,5;Geprueft
2012-02-07;0,5;0,6;0,5;Geprueft
2012-02-08;0,5;0,6;0,5;Geprueft
2012-02-09;0,6;0,7;0,5;Geprueft
2012-02-10;0,8;0,8;0,7;Geprueft
2012-02-11;0,8;0,9;0,7;Geprueft
2012-02-12;0,8;0,8;0,7;Geprueft
2012-02-13;0,7;0,8;0,7;Geprueft
2012-02-14;0,7;0,8;0,7;Geprueft
2012-02-15;0,9;1,0;0,7;Geprueft
2012-02-16;1,2;1,6;0,9;Geprueft
2012-02-17;2,1;2,3;1,7;Geprueft
2012-02-18;2,8;3,1;2,3;Geprueft
2012-02-19;3,4;3,6;3,2;Geprueft
2012-02-20;4,0;4,2;3,7;Geprueft
2012-02-21;4,3;4,5;4,2;Geprueft
2012-02-22;4,3;4,5;4,2;Geprueft
2012-02-23;4,5;4,6;4,4;Geprueft
2012-02-24;4,6;4,7;4,4;Geprueft
2012-02-25;5,0;5,3;4,7;Geprueft
2012-02-26;5,7;6,0;5,4;Geprueft
2012-02-27;6,1;6,1;6,0;Geprueft
2012-02-28;5,8;6,1;5,7;Geprueft
2012-02-29;5,7;5,8;5,7;Geprueft
2012-03-01;6,1;6,3;5,8;Geprueft
2012-03-02;6,6;7,0;6,3;Geprueft
2012-03-03;7,1;7,3;7,0;Geprueft
2012-03-04;7,3;7,3;7,2;Geprueft
2012-03-05;6,7;7,2;6,4;Geprueft
2012-03-06;6,5;6,7;6,3;Geprueft
2012-03-07;6,6;6,8;6,4;Geprueft
2012-03-08;6,4;6,7;6,1;Geprueft
2012-03-09;6,1;6,2;5,9;Geprueft
2012-03-10;6,2;6,5;5,8;Geprueft
2012-03-11;6,4;6,5;6,3;Geprueft
2012-03-12;6,6;6,7;6,5;Geprueft
2012-03-13;6,7;6,8;6,6;Geprueft
2012-03-14;7,0;7,4;6,6;Geprueft
2012-03-15;7,6;7,9;7,3;Geprueft
2012-03-16;8,1;8,4;7,8;Geprueft
2012-03-17;8,6;8,9;8,3;Geprueft
2012-03-18;9,0;9,3;8,8;Geprueft
2012-03-19;9,2;9,3;9,1;Geprueft
2012-03-20;8,9;9,1;8,8;Geprueft
2012-03-21;8,8;9,1;8,4;Geprueft
2012-03-22;9,0;9,3;8,6;Geprueft
2012-03-23;9,4;9,8;9,0;Geprueft
2012-03-24;9,9;10,4;9,5;Geprueft
2012-03-25;10,4;10,7;10,0;Geprueft
2012-03-26;10,4;10,6;10,2;Geprueft
2012-03-27;10,2;10,5;10,0;Geprueft
2012-03-28;10,4;10,8;10,0;Geprueft
2012-03-29;10,7;10,8;10,6;Geprueft
2012-03-30;10,3;10,6;10,0;Geprueft
2012-03-31;9,7;10,0;9,4;Geprueft
2012-04-01;9,0;9,3;8,8;Geprueft
2012-04-02;8,6;8,9;8,3;Geprueft
2012-04-03;9,0;9,5;8,7;Geprueft
2012-04-04;9,9;10,3;9,5;Geprueft
2012-04-05;10,5;10,7;10,2;Geprueft
2012-04-06;10,5;10,7;10,2;Geprueft
2012-04-07;9,7;10,1;9,4;Geprueft
2012-04-08;8,8;9,3;8,4;Geprueft
2012-04-09;8,0;8,3;7,8;Geprueft
2012-04-10;7,7;8,1;7,4;Geprueft
2012-04-11;8,2;8,4;8,0;Geprueft
2012-04-12;9,0;9,5;8,5;Geprueft
2012-04-13;9,6;9,9;9,3;Geprueft
2012-04-14;9,8;10,0;9,5;Geprueft
2012-04-15;9,7;9,9;9,5;Geprueft
2012-04-16;9,4;9,5;9,1;Geprueft
2012-04-17;8,8;9,1;8,6;Geprueft
2012-04-18;8,7;9,0;8,4;Geprueft
2012-04-19;9,0;9,5;8,5;Geprueft
2012-04-20;9,6;10,2;9,2;Geprueft
2012-04-21;10,3;10,7;10,0;Geprueft
2012-04-22;10,6;10,7;10,5;Geprueft
2012-04-23;10,7;11,1;10,4;Geprueft
2012-04-24;10,4;10,9;10,2;Geprueft
2012-04-25;10,5;10,9;10,2;Geprueft
2012-04-26;11,1;11,9;10,5;Geprueft
2012-04-27;12,2;12,9;11,7;Geprueft
2012-04-28;13,5;14,3;12,8;Geprueft
2012-04-29;14,5;14,8;14,3;Geprueft
2012-04-30;14,6;15,0;14,2;Geprueft
2012-05-01;14,8;15,4;14,4;Geprueft
2012-05-02;15,6;16,1;15,1;Geprueft
2012-05-03;15,8;16,1;15,4;Geprueft
2012-05-04;15,9;16,4;15,5;Geprueft
2012-05-05;15,8;16,1;15,5;Geprueft
2012-05-06;15,0;15,6;14,7;Geprueft
2012-05-07;14,5;14,7;14,3;Geprueft
2012-05-08;14,0;14,4;13,5;Geprueft
2012-05-09;14,7;15,3;14,2;Geprueft
2012-05-10;15,6;16,1;15,1;Geprueft
2012-05-11;16,4;17,1;15,9;Geprueft
2012-05-12;17,1;17,3;16,8;Geprueft
2012-05-13;16,4;16,8;16,1;Geprueft
2012-05-14;15,5;16,0;15,1;Geprueft
2012-05-15;14,5;15,0;14,3;Geprueft
2012-05-16;14,0;14,3;13,6;Geprueft
2012-05-17;13,3;13,5;13,1;Geprueft
2012-05-18;13,1;13,4;12,8;Geprueft
2012-05-19;13,3;13,7;12,9;Geprueft
2012-05-20;14,4;15,3;13,7;Geprueft
2012-05-21;15,8;16,3;15,3;Geprueft
2012-05-22;16,4;16,6;16,1;Geprueft
2012-05-23;16,9;17,5;16,4;Geprueft
2012-05-24;17,8;18,2;17,4;Geprueft
2012-05-25;18,3;18,7;17,8;Geprueft
2012-05-26;18,2;18,6;17,8;Geprueft
2012-05-27;17,8;18,2;17,6;Geprueft
2012-05-28;17,5;17,7;17,2;Geprueft
2012-05-29;17,1;17,3;16,9;Geprueft
2012-05-30;17,0;17,3;16,8;Geprueft
2012-05-31;17,2;17,4;16,8;Geprueft
2012-06-01;17,2;17,3;17,1;Geprueft
2012-06-02;17,2;17,5;16,8;Geprueft
2012-06-03;17,2;17,4;17,1;Geprueft
2012-06-04;16,6;17,0;16,4;Geprueft
2012-06-05;15,9;16,5;15,4;Geprueft
2012-06-06;14,8;15,3;14,5;Geprueft
2012-06-07;14,7;15,2;14,3;Geprueft
2012-06-08;15,5;16,0;15,1;Geprueft
2012-06-09;16,1;16,3;15,8;Geprueft
2012-06-10;16,0;16,2;15,5;Geprueft
2012-06-11;14,8;15,4;14,6;Geprueft
2012-06-12;14,8;15,1;14,4;Geprueft
2012-06-13;14,8;14,9;14,7;Geprueft
2012-06-14;14,6;14,9;14,2;Geprueft
2012-06-15;15,0;15,4;14,6;Geprueft
2012-06-16;16,1;17,0;15,2;Geprueft
2012-06-17;17,4;18,0;16,8;Geprueft
2012-06-18;18,2;19,0;17,6;Geprueft
2012-06-19;19,2;19,9;18,6;Geprueft
2012-06-20;20,3;21,0;19,7;Geprueft
2012-06-21;20,4;20,6;20,1;Geprueft
2012-06-22;19,6;20,0;19,1;Geprueft
2012-06-23;19,1;19,5;18,8;Geprueft
2012-06-24;19,0;19,4;18,6;Geprueft
2012-06-25;18,9;19,2;18,6;Geprueft
2012-06-26;18,6;18,9;18,4;Geprueft
2012-06-27;18,7;19,1;18,3;Geprueft
2012-06-28;19,2;19,9;18,7;Geprueft
2012-06-29;20,3;20,9;19,8;Geprueft
2012-06-30;21,2;21,7;20,8;Geprueft
2012-07-01;22,0;22,5;21,6;Geprueft
2012-07-02;21,8;22,3;21,4;Geprueft
2012-07-03;20,8;21,3;20,3;Geprueft
2012-07-04;20,4;20,8;20,0;Geprueft
2012-07-05;20,7;21,1;20,4;Geprueft
2012-07-06;21,3;21,7;20,9;Geprueft
2012-07-07;21,4;21,6;21,0;Geprueft
2012-07-08;20,8;21,2;20,5;Geprueft
2012-07-09;20,6;20,9;20,2;Geprueft
2012-07-10;20,5;21,0;20,1;Geprueft
2012-07-11;20,3;20,6;20,1;Geprueft
2012-07-12;19,8;20,1;19,6;Geprueft
2012-07-13;19,0;19,5;18,8;Geprueft
2012-07-14;18,4;18,7;18,3;Geprueft
2012-07-15;18,4;18,7;18,1;Geprueft
2012-07-16;18,1;18,5;17,9;Geprueft
2012-07-17;17,5;17,9;17,4;Geprueft
2012-07-18;17,5;17,8;17,1;Geprueft
2012-07-19;17,8;18,3;17,5;Geprueft
2012-07-20;18,5;18,7;18,3;Geprueft
2012-07-21;18,6;18,7;18,5;Geprueft
2012-07-22;18,4;18,6;18,2;Geprueft
2012-07-23;18,4;18,7;18,0;Geprueft
2012-07-24;18,6;18,9;18,3;Geprueft
2012-07-25;18,9;19,2;18,7;Geprueft
2012-07-26;19,6;20,2;19,2;Geprueft
2012-07-27;20,3;20,9;19,8;Geprueft
2012-07-28;21,2;21,4;20,9;Geprueft
2012-07-29;21,5;21,8;21,3;Geprueft
2012-07-30;21,5;21,7;21,3;Geprueft
2012-07-31;21,3;21,6;21,1;Geprueft
2012-08-01;21,3;21,5;21,0;Geprueft
2012-08-02;21,6;22,0;21,1;Geprueft
2012-08-03;22,0;22,4;21,7;Geprueft
2012-08-04;22,2;22,4;22,0;Geprueft
2012-08-05;22,3;22,6;22,0;Geprueft
2012-08-06;22,0;22,2;21,8;Geprueft
2012-08-07;21,4;21,8;21,2;Geprueft
2012-08-08;20,7;21,1;20,4;Geprueft
2012-08-09;19,7;20,3;19,4;Geprueft
2012-08-10;19,5;19,9;19,1;Geprueft
2012-08-11;19,6;19,8;19,4;Geprueft
2012-08-12;19,3;19,5;19,0;Geprueft
2012-08-13;19,1;19,3;18,9;Geprueft
2012-08-14;19,1;19,4;18,9;Geprueft
2012-08-15;19,2;19,5;19,0;Geprueft
2012-08-16;19,5;19,6;19,4;Geprueft
2012-08-17;19,5;19,9;19,3;Geprueft
2012-08-18;19,8;20,2;19,4;Geprueft
2012-08-19;20,6;21,0;20,2;Geprueft
2012-08-20;21,2;21,7;20,8;Geprueft
2012-08-21;21,8;22,2;21,4;Geprueft
2012-08-22;22,3;22,7;22,0;Geprueft
2012-08-23;22,8;23,1;22,4;Geprueft
2012-08-24;22,9;23,1;22,7;Geprueft
2012-08-25;22,4;22,6;22,1;Geprueft
2012-08-26;21,6;22,1;21,1;Geprueft
2012-08-27;20,5;21,0;20,1;Geprueft
2012-08-28;19,5;20,0;19,2;Geprueft
2012-08-29;19,4;19,8;19,0;Geprueft
2012-08-30;19,9;20,1;19,7;Geprueft
2012-08-31;19,7;20,1;19,1;Geprueft
2012-09-01;18,3;19,0;17,3;Geprueft
2012-09-02;16,7;17,2;16,5;Geprueft
2012-09-03;16,4;16,6;16,3;Geprueft
2012-09-04;16,9;17,5;16,4;Geprueft
2012-09-05;17,7;18,0;17,5;Geprueft
2012-09-06;18,0;18,1;17,9;Geprueft
2012-09-07;18,1;18,3;17,8;Geprueft
2012-09-08;18,1;18,3;17,8;Geprueft
2012-09-09;18,2;18,4;18,0;Geprueft
2012-09-10;18,4;18,7;18,2;Geprueft
2012-09-11;18,8;18,9;18,6;Geprueft
2012-09-12;18,8;19,0;18,5;Geprueft
2012-09-13;18,1;18,5;17,5;Geprueft
2012-09-14;17,0;17,4;16,7;Geprueft
2012-09-15;16,1;16,6;15,8;Geprueft
2012-09-16;15,7;15,8;15,5;Geprueft
2012-09-17;15,9;16,2;15,6;Geprueft
2012-09-18;16,2;16,4;16,0;Geprueft
2012-09-19;16,4;16,6;16,3;Geprueft
2012-09-20;16,6;16,8;16,4;Geprueft
2012-09-21;16,1;16,5;15,9;Geprueft
2012-09-22;15,7;16,0;15,5;Geprueft
2012-09-23;15,3;15,5;15,2;Geprueft
2012-09-24;15,3;15,4;15,2;Geprueft
2012-09-25;15,3;15,4;15,1;Geprueft
2012-09-26;15,6;16,0;15,4;Geprueft
2012-09-27;15,9;16,0;15,8;Geprueft
2012-09-28;15,8;15,9;15,7;Geprueft
2012-09-29;15,6;15,9;15,3;Geprueft
2012-09-30;15,1;15,3;15,0;Geprueft
2012-10-01;14,9;15,0;14,8;Geprueft
2012-10-02;14,8;14,9;14,6;Geprueft
2012-10-03;14,7;14,8;14,5;Geprueft
2012-10-04;14,7;14,7;14,5;Geprueft
2012-10-05;14,6;14,7;14,4;Geprueft
2012-10-06;14,9;15,1;14,6;Geprueft
2012-10-07;15,2;15,2;15,1;Geprueft
2012-10-08;14,9;15,1;14,8;Geprueft
2012-10-09;14,2;14,9;13,7;Geprueft
2012-10-10;13,5;13,7;13,3;Geprueft
2012-10-11;13,1;13,4;12,7;Geprueft
2012-10-12;12,6;12,7;12,4;Geprueft
2012-10-13;12,6;12,9;12,4;Geprueft
2012-10-14;12,7;12,8;12,6;Geprueft
2012-10-15;12,4;12,6;12,2;Geprueft
2012-10-16;12,0;12,2;11,9;Geprueft
2012-10-17;12,1;12,2;12,0;Geprueft
2012-10-18;12,1;12,2;12,0;Geprueft
2012-10-19;12,2;12,4;12,0;Geprueft
2012-10-20;12,5;12,5;12,4;Geprueft
2012-10-21;12,6;12,6;12,5;Geprueft
2012-10-22;12,5;12,5;12,4;Geprueft
2012-10-23;12,4;12,5;12,4;Geprueft
2012-10-24;12,4;12,4;12,3;Geprueft
2012-10-25;12,2;12,3;12,2;Geprueft
2012-10-26;12,0;12,1;11,9;Geprueft
2012-10-27;11,7;11,9;11,2;Geprueft
2012-10-28;10,7;11,1;10,3;Geprueft
2012-10-29;9,9;10,3;9,5;Geprueft
2012-10-30;8,9;9,4;8,5;Geprueft
2012-10-31;8,2;8,4;8,1;Geprueft
2012-11-01;8,4;8,5;8,3;Geprueft
2012-11-02;8,6;8,7;8,5;Geprueft
2012-11-03;8,8;8,9;8,7;Geprueft
2012-11-04;9,2;9,7;8,8;Geprueft
2012-11-05;9,9;10,1;9,7;Geprueft
2012-11-06;9,8;10,0;9,8;Geprueft
2012-11-07;9,5;9,8;9,2;Geprueft
2012-11-08;8,9;9,2;8,8;Geprueft
2012-11-09;8,8;8,8;8,7;Geprueft
2012-11-10;8,7;8,7;8,6;Geprueft
2012-11-11;8,7;8,8;8,6;Geprueft
2012-11-12;8,9;9,1;8,8;Geprueft
2012-11-13;9,2;9,4;9,1;Geprueft
2012-11-14;9,3;9,3;9,2;Geprueft
2012-11-15;8,9;9,2;8,8;Geprueft
2012-11-16;8,6;8,8;8,5;Geprueft
2012-11-17;8,2;8,5;8,1;Geprueft
2012-11-18;7,9;8,1;7,7;Geprueft
2012-11-19;7,6;7,7;7,6;Geprueft
2012-11-20;7,4;7,5;7,3;Geprueft
2012-11-21;7,4;7,4;7,3;Geprueft
2012-11-22;7,4;7,5;7,4;Geprueft
2012-11-23;7,5;7,6;7,4;Geprueft
2012-11-24;7,6;7,7;7,6;Geprueft
2012-11-25;7,7;7,8;7,5;Geprueft
2012-11-26;7,9;8,1;7,8;Geprueft
2012-11-27;8,2;8,4;8,1;Geprueft
2012-11-28;8,4;8,5;8,4;Geprueft
2012-11-29;8,3;8,4;8,1;Geprueft
2012-11-30;7,9;8,1;7,6;Geprueft
2012-12-01;7,4;7,6;7,2;Geprueft
2012-12-02;6,8;7,2;6,4;Geprueft
2012-12-03;6,0;6,4;5,7;Geprueft
2012-12-04;5,6;5,7;5,5;Geprueft
2012-12-05;5,6;5,7;5,5;Geprueft
2012-12-06;5,5;5,6;5,4;Geprueft
2012-12-07;5,1;5,4;4,8;Geprueft
2012-12-08;4,6;4,9;4,3;Geprueft
2012-12-09;4,0;4,3;3,7;Geprueft
2012-12-10;3,6;3,7;3,5;Geprueft
2012-12-11;3,5;3,6;3,4;Geprueft
2012-12-12;3,4;3,5;3,3;Geprueft
2012-12-13;3,2;3,4;3,1;Geprueft
2012-12-14;3,0;3,1;2,9;Geprueft
2012-12-15;2,8;2,9;2,8;Geprueft
2012-12-16;3,2;3,6;2,9;Geprueft
2012-12-17;4,1;4,7;3,6;Geprueft
2012-12-18;5,2;5,5;4,7;Geprueft
2012-12-19;5,6;5,7;5,5;Geprueft
2012-12-20;5,6;5,7;5,6;Geprueft
2012-12-21;5,5;5,6;5,4;Geprueft
2012-12-22;5,6;5,7;5,5;Geprueft
2012-12-23;5,9;6,4;5,7;Geprueft
2012-12-24;6,6;6,8;6,4;Geprueft
2012-12-25;6,6;6,8;6,4;Geprueft
2012-12-26;6,5;6,6;6,4;Geprueft
2012-12-27;6,5;6,6;6,4;Geprueft
2012-12-28;6,5;6,6;6,4;Geprueft
2012-12-29;6,4;6,5;6,1;Geprueft
2012-12-30;5,8;6,1;5,6;Geprueft
2012-12-31;5,4;5,6;5,3;Geprueft
