Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"02.08.2026 16:36"
Zeitbezug:;MEZ
Messstellen-Name:;Neu-Ulm
Messstellen-Nr.:;10026293
Gewässer:;Donau
Ostwert:;573040;Nordwert:;5360018;"ETRS89 / UTM Zone 32N"

"Tageswerte Wassertemperatur [°C]"
Datum;Mittelwert;Maximum;Minimum;Prüfstatus
2021-11-21;6,9;7,0;6,7;Geprueft
2021-11-22;7,0;7,3;6,9;Geprueft
2021-11-23;6,6;6,9;6,4;Geprueft
2021-11-24;6,3;6,5;6,1;Geprueft
2021-11-25;6,1;6,3;6,1;Geprueft
2021-11-26;5,9;6,2;5,7;Geprueft
2021-11-27;5,6;5,7;5,3;Geprueft
2021-11-28;5,4;5,6;5,2;Geprueft
2021-11-29;5,2;5,3;5,0;Geprueft
2021-11-30;4,7;5,1;4,4;Geprueft
2021-12-01;4,7;5,0;4,5;Geprueft
2021-12-02;4,3;4,5;3,9;Geprueft
2021-12-03;3,8;3,9;3,6;Geprueft
2021-12-04;3,9;4,3;3,5;Geprueft
2021-12-05;4,2;4,6;4,1;Geprueft
2021-12-06;4,3;4,7;4,0;Geprueft
2021-12-07;4,3;4,5;3,9;Geprueft
2021-12-08;3,8;4,0;3,5;Geprueft
2021-12-09;3,8;4,1;3,6;Geprueft
2021-12-10;3,5;3,7;3,3;Geprueft
2021-12-11;3,5;3,6;3,3;Geprueft
2021-12-12;3,5;3,7;3,2;Geprueft
2021-12-13;3,9;4,3;3,6;Geprueft
2021-12-14;4,2;4,4;4,0;Geprueft
2021-12-15;4,4;4,5;4,3;Geprueft
2021-12-16;4,5;4,7;4,4;Geprueft
2021-12-17;4,8;5,0;4,5;Geprueft
2021-12-18;4,9;5,0;4,8;Geprueft
2021-12-19;4,6;4,8;4,5;Geprueft
2021-12-20;4,5;4,8;4,2;Geprueft
2021-12-21;3,9;4,2;3,6;Geprueft
2021-12-22;3,6;3,8;3,4;Geprueft
2021-12-23;3,3;3,5;3,1;Geprueft
2021-12-24;3,6;3,9;3,5;Geprueft
2021-12-25;3,5;3,9;3,2;Geprueft
2021-12-26;3,4;4,0;3,2;Geprueft
2021-12-27;4,5;4,7;4,0;Geprueft
2021-12-28;4,9;5,3;4,6;Geprueft
2021-12-29;5,4;5,6;5,2;Geprueft
2021-12-30;5,9;6,3;5,6;Geprueft
2021-12-31;6,1;6,3;5,9;Geprueft
2022-01-01;6,0;6,2;5,6;Geprueft
2022-01-02;5,3;5,6;5,1;Geprueft
2022-01-03;5,6;5,7;5,4;Geprueft
2022-01-04;6,0;6,3;5,7;Geprueft
2022-01-05;5,9;6,1;5,7;Geprueft
2022-01-06;5,4;5,7;5,1;Geprueft
2022-01-07;4,9;5,1;4,5;Geprueft
2022-01-08;4,0;4,4;3,7;Geprueft
2022-01-09;3,7;3,9;3,5;Geprueft
2022-01-10;3,6;3,8;3,4;Geprueft
2022-01-11;3,6;3,9;3,5;Geprueft
2022-01-12;3,5;3,8;3,2;Geprueft
2022-01-13;3,3;3,6;2,9;Geprueft
2022-01-14;3,2;3,5;2,9;Geprueft
2022-01-15;3,1;3,3;2,8;Geprueft
2022-01-16;3,3;3,5;3,2;Geprueft
2022-01-17;3,6;3,9;3,4;Geprueft
2022-01-18;3,7;3,9;3,6;Geprueft
2022-01-19;3,5;3,8;3,3;Geprueft
2022-01-20;3,7;3,9;3,5;Geprueft
2022-01-21;3,5;3,7;3,3;Geprueft
2022-01-22;3,5;3,6;3,4;Geprueft
2022-01-23;3,7;4,0;3,6;Geprueft
2022-01-24;3,5;3,9;3,2;Geprueft
2022-01-25;3,8;4,0;3,7;Geprueft
2022-01-26;3,7;4,0;3,4;Geprueft
2022-01-27;3,7;4,0;3,5;Geprueft
2022-01-28;3,9;4,1;3,7;Geprueft
2022-01-29;4,0;4,2;3,7;Geprueft
2022-01-30;4,3;4,8;4,1;Geprueft
2022-01-31;4,0;4,1;3,7;Geprueft
2022-02-01;3,8;4,1;3,6;Geprueft
2022-02-02;3,8;4,1;3,7;Geprueft
2022-02-03;4,0;4,4;3,7;Geprueft
2022-02-04;4,2;4,3;4,1;Geprueft
2022-02-05;4,2;4,7;4,0;Geprueft
2022-02-06;4,2;4,3;4,1;Geprueft
2022-02-07;3,9;4,3;3,7;Geprueft
2022-02-08;3,9;4,2;3,6;Geprueft
2022-02-09;3,8;4,3;3,4;Geprueft
2022-02-10;4,0;4,7;3,6;Geprueft
2022-02-11;4,4;4,9;4,1;Geprueft
2022-02-12;4,2;4,6;4,0;Geprueft
2022-02-13;4,1;4,7;3,7;Geprueft
2022-02-14;4,3;4,8;3,8;Geprueft
2022-02-15;4,7;5,2;4,4;Geprueft
2022-02-16;4,7;5,1;4,3;Geprueft
2022-02-17;5,4;5,9;5,0;Geprueft
2022-02-18;5,8;6,1;5,5;Geprueft
2022-02-19;5,8;6,1;5,3;Geprueft
2022-02-20;5,4;5,8;5,0;Geprueft
2022-02-21;5,5;5,7;5,2;Geprueft
2022-02-22;5,2;5,4;4,9;Geprueft
2022-02-23;5,6;6,2;5,2;Geprueft
2022-02-24;5,8;6,2;5,4;Geprueft
2022-02-25;5,6;5,9;5,3;Geprueft
2022-02-26;5,5;6,0;5,2;Geprueft
2022-02-27;5,3;6,0;4,9;Geprueft
2022-02-28;5,0;5,8;4,3;Geprueft
2022-03-01;4,9;5,7;4,1;Geprueft
2022-03-02;4,8;5,2;4,3;Geprueft
2022-03-03;5,0;5,7;4,3;Geprueft
2022-03-04;4,9;5,6;4,3;Geprueft
2022-03-05;4,8;5,4;4,2;Geprueft
2022-03-06;4,7;5,2;4,1;Geprueft
2022-03-07;4,6;5,0;4,1;Geprueft
2022-03-08;4,4;5,1;3,7;Geprueft
2022-03-09;4,6;5,6;3,8;Geprueft
2022-03-10;5,1;6,0;4,2;Geprueft
2022-03-11;5,5;6,5;4,7;Geprueft
2022-03-12;5,8;6,8;5,2;Geprueft
2022-03-13;6,1;7,1;5,3;Geprueft
2022-03-14;7,0;8,0;6,2;Geprueft
2022-03-15;7,0;7,2;6,7;Geprueft
2022-03-16;7,2;7,4;7,0;Geprueft
2022-03-17;7,2;7,5;6,9;Geprueft
2022-03-18;7,7;8,4;7,3;Geprueft
2022-03-19;7,8;8,7;7,1;Geprueft
2022-03-20;7,9;8,8;7,0;Geprueft
2022-03-21;8,0;9,0;7,1;Geprueft
2022-03-22;8,2;9,3;7,1;Geprueft
2022-03-23;8,5;9,5;7,5;Geprueft
2022-03-24;8,7;9,8;7,7;Geprueft
2022-03-25;9,0;10,0;8,0;Geprueft
2022-03-26;9,2;10,2;8,1;Geprueft
2022-03-27;9,3;10,5;8,2;Geprueft
2022-03-28;9,6;10,8;8,3;Geprueft
2022-03-29;9,7;10,4;9,0;Geprueft
2022-03-30;9,7;10,1;9,3;Geprueft
2022-03-31;9,6;10,0;9,3;Geprueft
2022-04-01;8,7;9,5;8,0;Geprueft
2022-04-02;7,3;7,9;6,7;Geprueft
2022-04-03;6,7;7,2;6,3;Geprueft
2022-04-04;6,7;7,9;5,6;Geprueft
2022-04-05;7,1;7,8;6,5;Geprueft
2022-04-06;7,9;8,8;7,1;Geprueft
2022-04-07;8,5;9,1;7,9;Geprueft
2022-04-08;8,7;9,0;8,4;Geprueft
2022-04-09;8,8;9,1;7,9;Geprueft
2022-04-10;7,6;8,0;7,1;Geprueft
2022-04-11;7,6;8,6;6,7;Geprueft
2022-04-12;8,5;9,6;7,5;Geprueft
2022-04-13;9,5;10,9;8,4;Geprueft
2022-04-14;10,6;11,9;9,4;Geprueft
2022-04-15;11,7;12,5;11,0;Geprueft
2022-04-16;11,6;12,0;10,9;Geprueft
2022-04-17;10,9;11,9;10,1;Geprueft
2022-04-18;10,7;12,0;9,7;Geprueft
2022-04-19;10,7;12,2;9,4;Geprueft
2022-04-20;10,7;12,1;9,4;Geprueft
2022-04-21;10,9;12,3;9,7;Geprueft
2022-04-22;11,3;12,6;10,1;Geprueft
2022-04-23;11,2;11,8;10,8;Geprueft
2022-04-24;10,8;11,3;10,4;Geprueft
2022-04-25;11,0;11,7;10,5;Geprueft
2022-04-26;10,9;11,4;10,6;Geprueft
2022-04-27;10,8;11,6;10,3;Geprueft
2022-04-28;11,4;13,0;10,2;Geprueft
2022-04-29;11,8;12,9;10,8;Geprueft
2022-04-30;11,7;12,2;11,3;Geprueft
2022-05-01;11,5;12,4;10,6;Geprueft
2022-05-02;12,1;13,4;10,8;Geprueft
2022-05-03;12,9;14,1;11,6;Geprueft
2022-05-04;13,6;14,6;12,5;Geprueft
2022-05-05;13,4;14,2;12,7;Geprueft
2022-05-06;13,1;13,3;12,7;Geprueft
2022-05-07;12,7;13,7;12,1;Geprueft
2022-05-08;12,2;12,5;11,8;Geprueft
2022-05-09;12,2;13,5;11,2;Geprueft
2022-05-10;13,2;14,6;12,0;Geprueft
2022-05-11;14,2;15,7;12,9;Geprueft
2022-05-12;15,2;16,4;14,1;Geprueft
2022-05-13;15,7;16,2;15,2;Geprueft
2022-05-14;15,7;16,8;14,8;Geprueft
2022-05-15;16,2;17,7;15,2;Geprueft
2022-05-16;16,1;17,2;15,3;Geprueft
2022-05-17;15,9;16,8;14,9;Geprueft
2022-05-18;16,4;17,8;15,3;Geprueft
2022-05-19;17,0;18,5;15,8;Geprueft
2022-05-20;17,8;19,2;16,5;Geprueft
2022-05-21;17,9;19,1;17,0;Geprueft
2022-05-22;17,8;18,7;17,1;Geprueft
2022-05-23;17,5;18,6;16,8;Geprueft
2022-05-24;16,7;17,2;15,8;Geprueft
2022-05-25;15,3;15,9;14,7;Geprueft
2022-05-26;14,5;15,0;14,1;Geprueft
2022-05-27;14,6;15,9;13,6;Geprueft
2022-05-28;14,8;15,8;14,0;Geprueft
2022-05-29;14,5;15,2;13,8;Geprueft
2022-05-30;14,4;15,8;13,3;Geprueft
2022-05-31;14,8;15,6;13,8;Geprueft
2022-06-01;15,3;16,0;14,7;Geprueft
2022-06-02;15,8;17,2;14,7;Geprueft
2022-06-03;16,2;17,1;15,2;Geprueft
2022-06-04;16,7;18,0;15,5;Geprueft
2022-06-05;16,8;17,4;16,0;Geprueft
2022-06-06;17,3;18,3;16,3;Geprueft
2022-06-07;17,4;18,4;16,8;Geprueft
2022-06-08;17,1;17,7;16,3;Geprueft
2022-06-09;16,0;16,5;15,5;Geprueft
2022-06-10;14,7;15,4;13,4;Geprueft
2022-06-11;13,9;15,0;12,8;Geprueft
2022-06-12;15,0;16,4;13,8;Geprueft
2022-06-13;16,3;17,6;15,2;Geprueft
2022-06-14;17,1;18,6;15,7;Geprueft
2022-06-15;18,0;19,6;16,4;Geprueft
2022-06-16;18,7;20,1;17,6;Geprueft
2022-06-17;19,1;20,3;17,9;Geprueft
2022-06-18;19,4;20,8;18,2;Geprueft
2022-06-19;20,1;21,4;18,9;Geprueft
2022-06-20;20,5;21,5;19,8;Geprueft
2022-06-21;20,2;21,3;19,3;Geprueft
2022-06-22;20,1;20,4;19,8;Geprueft
2022-06-23;20,5;21,8;19,4;Geprueft
2022-06-24;20,2;20,8;19,7;Geprueft
2022-06-25;20,5;21,5;19,7;Geprueft
2022-06-26;20,7;22,0;19,7;Geprueft
2022-06-27;20,5;21,5;19,6;Geprueft
2022-06-28;19,7;20,2;19,3;Geprueft
2022-06-29;19,2;20,1;18,6;Geprueft
2022-06-30;19,4;21,2;18,1;Geprueft
2022-07-01;19,1;19,6;18,4;Geprueft
2022-07-02;18,5;19,5;17,7;Geprueft
2022-07-03;18,9;20,5;17,6;Geprueft
2022-07-04;19,0;19,6;18,4;Geprueft
2022-07-05;19,1;20,1;18,4;Geprueft
2022-07-06;19,2;20,3;18,4;Geprueft
2022-07-07;18,7;19,2;18,3;Geprueft
2022-07-08;18,1;19,0;17,4;Geprueft
2022-07-09;17,8;18,6;17,0;Geprueft
2022-07-10;17,9;18,8;17,3;Geprueft
2022-07-11;17,4;18,3;16,5;Geprueft
2022-07-12;18,0;19,6;16,7;Geprueft
2022-07-13;18,9;20,5;17,3;Geprueft
2022-07-14;19,8;21,7;18,4;Geprueft
2022-07-15;19,9;22,6;18,6;Geprueft
2022-07-16;20,0;21,5;18,6;Geprueft
2022-07-17;20,1;21,9;18,7;Geprueft
2022-07-18;20,3;22,1;18,7;Geprueft
2022-07-19;21,1;24,5;19,0;Geprueft
2022-07-20;21,3;25,5;18,4;Geprueft
2022-07-21;21,3;22,1;20,2;Geprueft
2022-07-22;21,5;22,9;19,9;Geprueft
2022-07-23;21,6;22,2;20,7;Geprueft
2022-07-24;22,0;23,6;20,4;Geprueft
2022-07-25;22,1;23,2;20,7;Geprueft
2022-07-26;21,9;22,8;21,1;Geprueft
2022-07-27;21,9;22,7;21,1;Geprueft
2022-07-28;21,3;22,5;20,2;Geprueft
2022-07-29;21,1;21,7;20,6;Geprueft
2022-07-30;20,9;22,1;19,9;Geprueft
2022-07-31;20,9;21,9;20,0;Geprueft
2022-08-01;20,8;21,6;20,0;Geprueft
2022-08-02;20,9;22,1;19,8;Geprueft
2022-08-03;21,2;22,6;19,9;Geprueft
2022-08-04;21,6;23,0;20,4;Geprueft
2022-08-05;22,0;23,4;20,7;Geprueft
2022-08-06;21,1;21,9;20,5;Geprueft
2022-08-07;20,7;22,0;19,5;Geprueft
2022-08-08;20,6;21,7;19,4;Geprueft
2022-08-09;20,4;21,6;19,2;Geprueft
2022-08-10;20,3;21,5;19,0;Geprueft
2022-08-11;20,1;21,3;18,8;Geprueft
2022-08-12;20,0;20,9;18,9;Geprueft
2022-08-13;19,8;21,0;18,6;Geprueft
2022-08-14;19,8;21,1;18,6;Geprueft
2022-08-15;20,2;21,5;19,3;Geprueft
2022-08-16;20,1;21,1;19,0;Geprueft
2022-08-17;20,2;21,1;19,2;Geprueft
2022-08-18;20,4;21,0;19,8;Geprueft
2022-08-19;19,7;20,4;19,2;Geprueft
2022-08-20;18,3;19,3;16,1;Geprueft
2022-08-21;15,6;16,2;14,9;Geprueft
2022-08-22;16,3;17,3;15,5;Geprueft
2022-08-23;16,9;18,0;16,0;Geprueft
2022-08-24;17,3;19,0;15,9;Geprueft
2022-08-25;17,9;19,5;16,7;Geprueft
2022-08-26;18,6;20,0;17,5;Geprueft
2022-08-27;18,5;18,8;18,0;Geprueft
2022-08-28;18,5;19,5;17,9;Geprueft
2022-08-29;18,7;20,3;17,5;Geprueft
2022-08-30;19,0;20,4;17,8;Geprueft
2022-08-31;18,5;19,3;18,0;Geprueft
2022-09-01;18,2;19,2;17,7;Geprueft
2022-09-02;17,9;19,4;16,7;Geprueft
2022-09-03;17,8;18,8;17,1;Geprueft
2022-09-04;18,0;19,3;16,8;Geprueft
2022-09-05;18,3;20,4;16,7;Geprueft
2022-09-06;18,4;19,7;17,2;Geprueft
2022-09-07;19,0;21,7;17,6;Geprueft
2022-09-08;18,6;19,6;17,9;Geprueft
2022-09-09;18,0;19,3;17,1;Geprueft
2022-09-10;17,5;17,8;17,1;Geprueft
2022-09-11;17,3;18,1;16,8;Geprueft
2022-09-12;17,0;18,3;16,0;Geprueft
2022-09-13;17,0;18,2;15,9;Geprueft
2022-09-14;17,5;18,5;17,0;Geprueft
2022-09-15;17,0;17,7;16,7;Geprueft
2022-09-16;16,0;16,7;15,3;Geprueft
2022-09-17;14,7;15,2;14,5;Geprueft
2022-09-18;13,4;14,5;12,1;Geprueft
2022-09-19;11,3;12,1;10,9;Geprueft
2022-09-20;11,1;11,6;10,6;Geprueft
2022-09-21;11,2;11,7;10,7;Geprueft
2022-09-22;11,5;12,5;10,9;Geprueft
2022-09-23;11,6;12,4;10,8;Geprueft
2022-09-24;12,0;12,6;11,5;Geprueft
2022-09-25;12,2;12,7;11,8;Geprueft
2022-09-26;12,3;12,8;11,9;Geprueft
2022-09-27;12,1;12,4;11,9;Geprueft
2022-09-28;11,5;11,9;11,0;Geprueft
2022-09-29;10,4;11,0;10,2;Geprueft
2022-09-30;10,2;10,4;9,9;Geprueft
2022-10-01;10,0;10,2;9,8;Geprueft
2022-10-02;10,6;11,2;10,1;Geprueft
2022-10-03;10,8;11,2;10,5;Geprueft
2022-10-04;11,1;11,5;10,8;Geprueft
2022-10-05;11,2;11,9;10,7;Geprueft
2022-10-06;11,4;11,8;11,0;Geprueft
2022-10-07;11,7;12,1;11,5;Geprueft
2022-10-08;11,5;11,9;11,3;Geprueft
2022-10-09;11,5;12,0;11,1;Geprueft
2022-10-10;12,0;12,6;11,4;Geprueft
2022-10-11;12,6;13,1;12,1;Geprueft
2022-10-12;12,7;13,0;12,4;Geprueft
2022-10-13;12,6;12,9;12,2;Geprueft
2022-10-14;12,8;13,1;12,6;Geprueft
2022-10-15;13,0;13,4;12,8;Geprueft
2022-10-16;13,0;13,4;12,7;Geprueft
2022-10-17;13,2;13,8;12,7;Geprueft
2022-10-18;13,4;14,0;12,9;Geprueft
2022-10-19;13,4;13,6;13,2;Geprueft
2022-10-20;13,3;13,5;13,1;Geprueft
2022-10-21;13,4;13,6;13,2;Geprueft
2022-10-22;13,4;13,9;13,1;Geprueft
2022-10-23;12,9;13,2;12,7;Geprueft
2022-10-24;13,0;13,3;12,8;Geprueft
2022-10-25;12,4;12,7;11,8;Geprueft
2022-10-26;12,1;12,7;11,8;Geprueft
2022-10-27;11,8;12,2;11,5;Geprueft
2022-10-28;11,9;12,5;11,5;Geprueft
2022-10-29;12,0;12,5;11,6;Geprueft
2022-10-30;12,0;12,5;11,5;Geprueft
2022-10-31;11,9;12,2;11,5;Geprueft
2022-11-01;11,9;12,2;11,6;Geprueft
2022-11-02;11,5;11,9;11,1;Geprueft
2022-11-03;11,1;11,2;10,9;Geprueft
2022-11-04;10,9;11,1;10,7;Geprueft
2022-11-05;10,5;10,7;10,2;Geprueft
2022-11-06;9,9;10,1;9,7;Geprueft
2022-11-07;9,8;10,2;9,5;Geprueft
2022-11-08;9,6;10,0;9,3;Geprueft
2022-11-09;9,8;10,2;9,5;Geprueft
2022-11-10;9,9;10,2;9,5;Geprueft
2022-11-11;9,3;9,5;9,1;Geprueft
2022-11-12;9,2;9,3;9,1;Geprueft
2022-11-13;9,1;9,3;8,9;Geprueft
2022-11-14;9,0;9,3;8,7;Geprueft
2022-11-15;9,0;9,3;8,7;Geprueft
2022-11-16;9,3;9,7;8,9;Geprueft
2022-11-17;9,0;9,4;8,7;Geprueft
2022-11-18;9,0;9,3;8,5;Geprueft
2022-11-19;8,1;8,5;7,7;Geprueft
2022-11-20;7,7;7,8;7,5;Geprueft
2022-11-21;7,6;8,0;7,4;Geprueft
2022-11-22;7,4;7,5;7,2;Geprueft
2022-11-23;7,2;7,5;7,0;Geprueft
2022-11-24;7,3;7,7;7,0;Geprueft
2022-11-25;6,8;7,1;6,6;Geprueft
2022-11-26;6,9;7,3;6,6;Geprueft
2022-11-27;6,6;6,7;6,4;Geprueft
2022-11-28;6,6;6,8;6,4;Geprueft
2022-11-29;6,8;6,9;6,6;Geprueft
2022-11-30;6,8;6,9;6,7;Geprueft
2022-12-01;6,6;6,7;6,5;Geprueft
2022-12-02;6,3;6,5;6,2;Geprueft
2022-12-03;6,0;6,2;5,8;Geprueft
2022-12-04;5,8;5,9;5,7;Geprueft
2022-12-05;5,9;6,1;5,8;Geprueft
2022-12-06;5,9;6,0;5,7;Geprueft
2022-12-07;6,0;6,2;5,8;Geprueft
2022-12-08;5,6;5,8;5,4;Geprueft
2022-12-09;5,2;5,4;5,1;Geprueft
2022-12-10;5,2;5,3;5,0;Geprueft
2022-12-11;4,7;5,0;4,4;Geprueft
2022-12-12;4,0;4,4;3,6;Geprueft
2022-12-13;3,5;3,8;3,2;Geprueft
2022-12-14;3,6;4,1;3,3;Geprueft
2022-12-15;2,9;3,7;2,4;Geprueft
2022-12-16;2,4;2,5;2,2;Geprueft
2022-12-17;1,9;2,3;1,6;Geprueft
2022-12-18;2,6;2,9;2,3;Geprueft
2022-12-19;3,2;3,6;2,8;Geprueft
2022-12-20;3,6;3,9;3,4;Geprueft
2022-12-21;4,2;4,6;3,9;Geprueft
2022-12-22;4,5;4,8;4,3;Geprueft
2022-12-23;5,1;5,3;4,7;Geprueft
2022-12-24;6,2;6,8;5,3;Geprueft
2022-12-25;6,7;6,8;6,6;Geprueft
2022-12-26;6,5;6,6;6,4;Geprueft
2022-12-27;6,3;6,6;6,0;Geprueft
2022-12-28;5,9;6,0;5,7;Geprueft
2022-12-29;6,0;6,1;5,8;Geprueft
2022-12-30;6,1;6,2;6,0;Geprueft
2022-12-31;6,5;6,8;6,2;Geprueft
