date,oxygen_mg_l,temp_spot_c
1990-01-09,12.5,2.1
1990-01-23,11.2,5.3
1990-02-06,12.0,4.0
1990-02-21,10.7,7.5
1990-03-06,11.3,6.4
1990-03-20,12.5,9.6
1990-04-03,9.5,9.9
1990-04-18,11.2,9.3
1990-05-02,11.7,14.4
1990-05-16,11.2,15.7
1990-05-30,10.1,14.0
1990-06-12,9.8,12.3
1990-06-27,9.5,18.5
1990-07-11,9.5,13.7
1990-07-25,10.1,16.3
1990-08-08,8.9,16.5
1990-08-22,9.7,15.7
1990-09-05,9.4,14.9
1990-09-17,9.8,13.1
1990-10-01,10.0,15.0
1990-10-17,9.3,12.6
1990-10-29,10.4,10.6
1990-11-14,11.0,9.4
1990-11-28,9.7,7.5
1990-12-12,10.1,4.3
1990-12-18,11.3,4.5
1991-01-09,11.0,5.5
1991-01-23,11.8,4.6
1991-02-06,13.6,0.2
1991-02-20,15.7,5.2
1991-03-06,12.5,6.8
1991-03-20,13.6,11.2
1991-04-03,11.3,9.7
1991-04-15,14.5,12.6
1991-04-29,14.4,11.4
1991-05-15,9.3,9.6
1991-05-27,10.9,10.5
1991-06-12,9.3,13.8
1991-06-26,9.6,17.5
1991-07-10,10.4,17.2
1991-07-24,10.1,19.9
1991-08-07,8.5,15.8
1991-08-21,10.9,16.4
1991-09-04,9.1,15.2
1991-09-18,10.3,16.0
1991-09-30,13.6,13.8
1991-10-16,11.3,13.9
1991-10-28,12.1,7.5
1991-11-13,12.8,6.9
1991-11-27,11.6,7.2
1991-12-11,13.5,2.0
1991-12-18,11.1,5.7
1992-01-08,11.6,5.0
1992-01-22,12.5,2.5
1992-02-05,11.9,5.1
1992-02-19,14.8,4.8
1992-03-04,14.3,7.7
1992-03-18,13.6,7.6
1992-04-01,9.9,7.4
1992-04-15,10.6,8.5
1992-04-29,9.2,10.8
1992-05-13,11.6,13.8
1992-05-26,10.1,15.6
1992-06-10,9.7,14.8
1992-06-24,9.0,17.1
1992-07-08,9.9,16.2
1992-07-22,10.9,20.1
1992-08-05,10.7,18.6
1992-08-19,9.2,18.8
1992-09-02,11.4,15.6
1992-09-16,11.1,15.8
1992-09-30,8.0,14.5
1992-10-14,10.6,9.6
1992-10-28,11.4,10.2
1992-11-11,9.8,9.3
1992-11-25,10.2,7.1
1992-12-09,10.5,6.8
1992-12-21,11.9,6.5
1993-01-04,12.4,1.1
