date,oxygen_mg_l,temp_spot_c
1993-03-03,10.4,3.5
1993-03-17,10.8,7.6
1993-03-29,12.1,4.3
1993-04-14,10.1,8.4
1993-04-28,9.5,13.1
1993-05-12,9.5,14.2
1993-05-26,8.5,15.6
1993-06-07,8.4,15.4
1993-06-21,10.5,15.1
1993-07-07,9.0,15.5
1993-07-21,10.5,13.4
1993-08-04,8.9,15.9
1993-08-18,8.8,17.4
1993-09-01,9.6,12.8
1993-09-15,10.0,12.9
1993-09-29,9.1,11.5
1993-10-13,9.7,11.4
1993-10-27,10.6,7.1
1993-11-10,9.9,7.8
1993-11-24,12.2,2.6
1993-12-08,11.9,4.2
1993-12-22,12.8,5.8
1994-01-03,13.4,4.4
1994-01-19,12.1,3.2
1994-02-02,12.5,4.5
1994-02-17,12.6,1.8
1994-03-02,9.8,6.7
1994-03-16,10.7,7.9
1994-03-30,10.8,9.0
1994-04-13,11.1,6.2
1994-04-27,12.6,9.6
1994-05-10,9.8,12.3
1994-05-25,,13.8
1994-06-08,11.5,11.3
1994-06-22,9.6,16.1
1994-07-06,,19.1
1994-07-21,9.6,16.8
1994-08-03,8.1,18.9
1994-08-17,7.3,16.7
1994-08-31,9.3,16.4
1994-09-14,9.1,14.2
1994-09-28,9.2,13.5
1994-10-12,10.9,8.7
1994-10-27,10.2,9.2
1994-11-09,9.2,9.5
1994-11-23,10.1,8.9
1994-12-07,11.6,5.8
1994-12-21,10.9,5.4
1995-01-02,11.6,3.9
1995-01-18,12.5,1.1
1995-02-01,12.4,4.5
1995-02-15,11.0,6.4
1995-03-02,11.2,6.1
1995-03-15,10.8,6.1
1995-03-29,11.3,5.1
1995-04-12,10.8,7.7
1995-04-26,10.0,10.7
1995-05-10,10.1,11.4
1995-05-23,10.0,10.6
1995-06-07,10.4,10.6
1995-06-20,9.6,13.4
1995-07-05,9.1,14.8
1995-07-19,8.9,16.1
1995-08-02,10.1,18.6
1995-08-16,9.5,15.7
1995-08-30,11.0,10.8
1995-09-13,9.4,13.8
1995-09-27,9.3,11.7
1995-10-11,9.0,13.0
1995-10-25,9.4,9.9
1995-11-08,10.9,5.5
1995-11-22,12.5,3.4
1995-12-06,12.0,3.6
1995-12-19,12.5,3.8
1996-01-02,7.6,3.6
1996-01-17,12.9,4.2
1996-01-31,12.5,1.5
1996-02-13,12.1,3.7
1996-02-28,11.9,4.3
1996-03-13,12.7,2.7
1996-03-27,11.0,7.3
1996-04-10,10.7,9.4
1996-04-24,9.4,13.2
1996-05-22,9.3,12.7
1996-06-04,8.9,13.9
1996-06-18,8.7,17.1
1996-07-01,9.4,14.6
1996-07-17,8.9,15.8
1996-07-31,8.7,18.0
1996-08-12,12.1,16.7
1996-08-28,8.8,15.6
1996-09-11,9.6,12.0
1996-09-25,10.2,10.4
1996-10-09,9.5,10.5
1996-10-23,10.6,8.7
1996-11-06,11.0,7.7
1996-11-20,10.5,5.8
1996-12-02,12.0,4.0
1996-12-17,11.6,3.8
1997-01-02,12.8,0.5
1997-01-15,12.7,1.2
1997-01-29,12.0,4.3
1997-02-13,11.5,5.4
1997-02-26,10.3,7.8
1997-03-12,11.4,7.7
1997-03-24,10.4,6.5
1997-04-08,11.4,7.0
1997-04-22,10.8,7.4
1997-05-05,9.9,12.5
1997-05-21,9.5,13.7
1997-06-04,8.5,13.9
1997-06-17,7.7,16.8
1997-07-02,9.0,14.6
1997-07-15,8.5,16.1
1997-07-30,9.4,16.0
1997-08-13,8.5,18.1
1997-08-27,7.8,18.6
1997-09-10,8.6,15.8
1997-09-24,8.9,13.4
1997-10-08,8.7,13.7
1997-10-22,9.7,9.5
1997-11-05,10.7,5.5
1997-11-19,10.1,6.1
1997-12-03,10.2,5.2
1997-12-17,12.3,2.3
1997-12-29,12.8,5.2
1998-01-14,12.1,3.7
1998-01-28,12.1,1.9
1998-02-11,12.0,3.4
1998-03-11,12.2,4.9
1998-03-25,11.7,4.9
1998-04-08,10.2,8.3
1998-04-22,,10.5
1998-05-06,,10.6
1998-05-19,9.9,13.4
1998-06-03,7.6,16.8
1998-06-17,9.7,12.6
1998-07-01,8.2,18.3
1998-07-15,9.0,15.4
1998-07-29,9.2,17.7
1998-08-12,8.5,20.9
1998-08-26,10.1,14.1
1998-09-09,9.5,14.2
1998-09-23,9.7,11.2
1998-10-06,9.9,11.2
1998-10-21,10.2,9.0
1998-11-04,10.7,7.7
1998-11-18,11.7,5.1
1998-12-02,12.1,3.9
1998-12-16,13.9,4.8
1998-12-28,11.9,4.7
1999-01-13,12.3,3.3
1999-01-27,12.4,4.1
1999-02-10,11.9,1.8
1999-02-24,12.7,2.5
1999-03-10,11.6,6.2
1999-03-24,11.4,6.5
1999-04-07,10.5,9.2
1999-04-19,10.1,7.7
1999-05-05,10.0,11.1
1999-05-19,10.3,11.1
1999-06-01,9.7,13.8
1999-06-16,9.6,13.1
1999-06-29,9.5,14.2
1999-07-14,8.9,15.2
1999-07-28,8.9,16.3
1999-08-11,8.5,17.4
1999-08-25,8.8,14.9
1999-09-08,8.7,15.7
1999-09-22,8.6,15.1
1999-10-06,12.8,10.4
1999-10-20,10.4,7.7
1999-11-03,9.6,10.5
1999-11-17,10.8,5.2
1999-12-01,12.5,3.0
1999-12-14,11.6,5.1
1999-12-27,12.3,4.2
2000-01-12,12.6,4.9
2000-01-26,12.9,0.3
2000-02-09,11.7,5.8
2000-02-23,12.1,4.5
2000-03-08,11.6,6.3
2000-03-22,11.4,6.7
2000-04-05,10.3,9.0
2000-04-19,10.3,8.9
2000-05-03,10.7,12.7
2000-05-17,10.0,13.6
2000-05-30,10.0,11.7
2000-06-14,9.5,16.9
2000-06-28,9.9,14.3
2000-07-12,9.4,13.2
2000-07-26,9.2,16.1
2000-08-08,10.3,12.8
2000-08-23,8.2,16.7
2000-09-06,9.7,12.5
2000-09-21,8.6,13.3
2000-10-04,9.6,12.9
2000-10-18,9.7,11.1
2000-11-02,9.9,8.9
2000-11-15,10.2,7.7
2000-11-29,10.6,6.9
2000-12-13,10.5,7.7
2000-12-27,10.9,4.9
2001-01-10,11.6,4.8
2001-01-24,10.7,5.1
2001-02-07,11.6,5.2
2001-02-21,11.8,5.5
2001-03-07,13.9,4.3
2001-03-20,11.8,6.8
2001-04-04,10.8,9.2
2001-04-18,11.0,7.1
2001-05-03,10.0,12.4
2001-05-16,9.9,12.7
2001-05-30,9.2,16.1
2001-06-12,10.3,11.0
2001-06-27,8.9,16.7
2001-07-11,9.8,17.5
2001-07-24,9.1,15.6
2001-08-08,7.4,17.4
2001-08-13,8.4,15.8
2001-08-22,8.1,17.8
2001-09-05,8.4,14.7
2001-09-19,11.4,10.3
2001-10-04,9.1,13.7
2001-10-17,9.0,13.3
2001-10-30,9.2,11.6
2001-11-14,10.7,5.5
2001-11-28,11.1,5.7
2001-12-12,13.1,4.5
2002-01-09,13.0,2.3
2002-01-23,11.5,4.6
2002-02-06,11.6,6.5
2002-02-19,11.5,5.5
2002-03-06,11.6,5.8
2002-03-20,10.9,9.0
2002-04-03,10.7,9.1
2002-04-17,11.3,8.7
2002-05-02,10.3,11.1
2002-05-15,9.9,12.7
2002-05-28,9.8,11.7
2002-06-11,9.8,12.5
2002-06-26,8.2,17.6
2002-07-10,8.8,17.1
2002-07-24,8.6,16.9
2002-08-06,8.8,16.8
2002-08-21,8.9,16.6
2002-09-04,9.6,13.8
2002-09-18,9.8,12.7
2002-10-01,10.8,9.6
2002-10-15,10.2,9.9
2002-10-30,10.8,8.8
2002-11-13,11.1,7.6
2002-11-27,10.8,8.2
2002-12-12,11.6,3.7
2003-01-08,11.8,3.6
2003-01-22,11.3,5.0
2003-02-05,11.9,3.6
2003-02-19,12.4,1.8
2003-03-06,11.2,6.1
2003-03-19,11.5,6.0
2003-04-02,10.2,9.5
2003-04-16,10.4,9.3
2003-04-29,9.7,12.5
2003-05-13,9.2,10.7
2003-05-27,8.8,13.5
2003-06-11,7.6,19.3
2003-06-23,8.8,18.6
2003-07-09,8.2,17.5
2003-07-22,9.6,19.8
2003-08-06,8.1,21.5
2003-08-20,7.8,19.9
2003-09-03,7.8,14.7
2003-09-17,9.1,14.0
2003-10-01,10.0,13.2
2003-10-14,10.0,9.6
2003-10-29,11.0,5.6
2003-11-12,10.5,6.3
2003-11-26,10.1,7.1
2003-12-09,11.4,3.3
2004-01-07,11.5,3.1
2004-01-22,12.4,3.5
2004-02-04,12.4,4.5
2004-02-18,11.6,4.9
2004-03-03,12.6,3.1
2004-03-17,11.1,7.5
2004-03-31,11.1,7.3
2004-04-14,10.9,8.0
2004-04-28,10.0,11.0
2004-05-10,11.1,9.1
2004-05-26,9.5,12.2
2004-06-08,10.1,13.8
2004-06-23,9.7,14.6
2004-07-07,8.7,16.9
2004-07-21,8.7,18.7
2004-08-04,8.5,18.8
2004-08-18,8.2,17.1
2004-09-01,9.0,14.7
2004-09-14,8.9,16.1
2004-09-29,10.1,11.5
2004-10-13,9.0,10.2
2004-10-27,9.1,11.0
2004-11-10,10.6,7.2
2004-11-24,12.1,5.2
2004-12-08,11.6,4.8
2004-12-22,13.0,1.5
2005-01-12,11.9,4.9
2005-01-19,12.5,3.3
2005-02-02,12.7,2.3
2005-02-16,12.0,3.2
2005-03-02,12.5,1.2
2005-03-16,11.6,5.9
2005-03-30,10.4,9.2
2005-04-13,10.9,9.5
2005-04-27,10.5,10.2
2005-05-11,10.8,9.9
2005-05-31,9.6,15.7
2005-06-08,10.6,13.2
2005-06-22,9.0,18.7
2005-07-06,9.0,15.7
2005-07-19,8.6,17.9
2005-08-03,7.6,17.1
2005-08-17,9.9,13.7
2005-08-31,9.0,15.7
2005-09-14,9.0,15.2
2005-09-28,9.2,13.6
2005-10-12,9.7,12.1
2005-10-26,9.3,11.5
2005-11-07,9.7,10.0
2005-11-23,11.8,4.9
2005-12-07,11.4,4.8
2005-12-20,11.8,2.6
2006-01-11,12.0,2.2
2006-01-18,12.1,2.0
2006-02-01,12.6,1.6
2006-02-15,12.4,2.6
2006-03-07,12.1,2.5
2006-03-15,12.4,2.3
2006-03-29,11.3,6.5
2006-04-05,11.0,7.7
2006-04-26,10.3,11.6
2006-05-10,10.3,11.3
2006-05-17,9.8,13.3
2006-06-07,10.6,11.5
2006-06-21,10.4,19.3
2006-06-28,8.5,18.6
2006-07-19,9.6,19.2
2006-08-02,8.3,18.8
2006-08-23,9.4,16.2
2006-08-30,9.6,12.4
2006-09-13,9.1,15.9
2006-09-28,8.7,14.0
2006-10-11,9.9,11.8
2006-10-24,8.7,12.5
2006-11-07,10.6,7.6
2006-11-22,10.1,7.9
2006-12-06,9.5,7.9
2006-12-19,11.4,4.4
2007-01-03,11.6,4.9
2007-01-17,11.4,6.0
2007-01-31,11.6,4.2
2007-02-14,11.5,3.8
2007-02-28,11.0,7.1
2007-03-14,11.2,8.1
2007-03-28,11.7,8.2
2007-04-11,11.7,11.4
2007-04-25,9.5,14.4
2007-05-09,9.2,13.2
2007-05-23,8.8,16.8
2007-06-05,9.3,15.5
2007-06-20,8.8,19.3
2007-07-04,9.0,16.0
2007-07-17,9.6,19.2
2007-08-01,9.5,16.0
2007-08-13,9.3,16.2
2007-08-28,9.3,17.2
2007-09-12,10.2,13.1
2007-09-26,9.6,13.0
2007-10-10,9.7,12.0
2007-10-24,10.0,7.5
2007-11-06,9.8,8.3
2007-11-21,11.3,4.4
2007-12-05,11.5,5.8
2007-12-18,11.9,3.1
2008-01-02,11.3,3.3
2008-01-16,11.4,4.9
2008-01-30,11.7,4.7
2008-02-13,12.1,4.3
2008-02-27,11.7,7.9
2008-03-12,11.2,6.8
2008-03-26,11.6,5.2
2008-04-09,11.1,7.1
2008-04-23,10.7,8.8
2008-05-07,10.3,12.5
2008-05-20,9.8,11.3
2008-06-04,11.5,15.6
2008-06-18,9.1,14.1
2008-07-02,8.3,19.8
2008-07-15,10.0,13.1
2008-07-30,8.3,18.2
2008-08-13,7.9,16.8
2008-08-27,8.8,16.0
2008-09-10,8.7,16.2
2008-09-24,9.2,11.0
2008-10-08,9.4,11.6
2008-10-22,8.9,11.2
2008-11-05,9.7,9.2
2008-11-19,10.7,6.7
2008-12-03,11.1,3.3
2008-12-17,11.5,3.7
2009-01-07,12.0,1.6
2009-01-14,12.3,0.5
2009-01-28,11.5,2.4
2009-02-11,12.0,3.4
2009-02-25,12.4,4.0
2009-03-11,11.9,4.7
2009-03-25,11.5,5.8
2009-04-08,10.5,9.1
2009-04-22,10.4,11.8
2009-05-06,10.7,10.6
2009-05-18,9.3,13.9
2009-06-03,8.9,14.7
2009-06-17,8.9,16.4
2009-06-30,8.7,16.4
2009-07-15,8.6,16.9
2009-07-29,8.8,16.2
2009-08-12,8.7,17.8
2009-08-26,8.5,18.2
2009-09-09,9.3,14.3
2009-09-23,9.0,15.7
2009-10-07,9.0,13.6
2009-10-21,10.7,6.7
2009-11-04,10.4,8.7
2009-11-18,10.8,8.7
2009-12-02,7.6,5.8
2009-12-16,11.9,3.0
2010-01-13,12.1,2.6
2010-01-27,12.0,2.7
2010-02-10,7.2,2.8
2010-02-24,7.2,4.9
2010-03-10,7.6,1.6
2010-03-24,11.5,7.3
2010-04-07,10.9,8.3
2010-04-21,9.3,10.4
2010-05-05,9.8,10.0
2010-05-18,9.9,11.1
2010-06-01,,10.8
2010-06-16,8.4,15.0
2010-06-30,10.0,18.4
2010-07-14,8.4,20.3
2010-07-28,9.8,14.5
2010-08-11,9.4,16.1
2010-08-25,9.7,17.0
2010-09-08,10.1,13.3
2010-09-22,10.2,12.9
2010-10-06,9.5,12.5
2010-10-20,10.9,8.7
2010-11-03,10.9,8.2
2010-11-17,10.5,7.6
2010-12-01,11.9,3.1
2010-12-14,12.5,3.7
2011-01-12,12.4,5.2
2011-01-26,13.0,4.2
2011-02-09,12.0,5.2
2011-02-23,12.7,2.9
2011-03-09,12.6,5.1
2011-03-23,12.2,6.9
2011-04-06,10.3,11.4
2011-04-18,11.3,10.2
2011-05-04,10.0,12.0
2011-05-18,9.5,12.8
2011-05-30,8.6,15.7
2011-06-15,9.2,15.6
2011-06-27,9.6,16.6
2011-07-13,8.6,19.8
2011-07-27,9.8,14.5
2011-08-10,9.5,14.7
2011-08-24,8.6,20.2
2011-09-07,9.1,16.1
2011-09-21,9.7,13.3
2011-10-05,9.5,14.6
2011-10-18,10.7,9.5
2011-11-02,10.4,9.4
2011-11-16,10.7,6.8
2011-11-30,11.4,6.0
2011-12-13,11.7,5.7
2011-12-27,12.4,5.3
2012-01-11,12.4,5.3
2012-01-25,12.8,4.2
2012-02-07,14.0,0.1
2012-02-22,12.7,3.5
2012-03-07,12.2,5.5
2012-03-21,11.4,7.5
2012-04-02,11.2,8.8
2012-04-18,11.6,8.2
2012-05-02,10.3,12.3
2012-05-14,10.7,11.0
2012-05-30,9.2,15.1
2012-06-13,10.2,12.1
2012-06-27,9.1,16.1
2012-07-10,8.4,18.4
2012-07-25,9.1,17.4
2012-08-08,8.3,18.0
2012-08-22,7.8,20.7
2012-09-05,9.2,15.2
2012-09-19,9.3,14.4
2012-09-26,9.8,12.8
2012-10-10,10.2,11.2
2012-10-24,9.9,10.6
2012-11-07,11.1,7.7
2012-11-21,10.7,6.9
2012-12-05,11.8,4.7
2012-12-18,12.1,4.7
2013-01-09,11.6,6.1
2013-01-23,11.8,3.9
2013-02-06,12.4,4.2
2013-02-20,12.0,4.5
2013-03-06,11.7,5.3
2013-03-20,11.6,5.6
2013-04-03,11.5,5.1
2013-04-17,10.5,11.2
2013-04-29,10.4,10.1
2013-05-15,9.9,11.8
2013-05-27,10.7,9.3
2013-06-12,10.4,11.8
2013-06-24,9.7,14.6
2013-07-10,9.4,17.7
2013-07-24,8.3,19.2
2013-08-05,8.0,18.8
2013-08-21,9.0,16.9
2013-09-04,9.1,15.9
2013-09-18,9.9,11.9
2013-09-25,9.7,12.8
2013-10-09,9.4,12.4
2013-10-23,9.7,10.8
2013-11-06,10.4,8.8
2013-11-20,11.0,6.7
2013-12-04,11.9,4.5
2013-12-16,12.0,4.0
2015-01-14,11.9,5.2
2015-02-11,12.3,3.6
2015-03-11,10.7,7.3
2015-04-15,9.8,11.5
2015-05-06,10.2,12.0
2015-06-10,8.3,14.4
2015-07-08,7.8,21.1
2015-08-05,8.7,18.8
2015-09-02,7.9,18.7
2015-09-30,9.8,11.1
2015-10-28,9.6,10.1
2015-11-25,11.2,5.1
2015-12-15,11.8,4.6
2016-01-13,11.9,4.8
2016-02-10,11.4,5.9
2016-03-09,11.7,5.0
2016-04-06,10.0,11.4
2016-05-11,9.6,13.8
2016-06-08,9.0,15.3
2016-07-06,8.8,16.2
2016-08-03,8.9,16.4
2016-08-31,8.6,18.0
2016-09-28,9.6,14.1
2016-10-26,9.8,10.7
2016-11-23,10.9,6.9
2016-12-14,12.3,4.2
2017-01-25,13.2,0.4
2017-02-22,11.5,6.0
2017-03-23,10.7,8.4
2017-04-19,10.9,7.8
2017-05-03,10.4,9.3
2017-06-21,8.4,20.2
2017-07-12,8.1,19.2
2017-08-09,8.7,18.2
2017-09-06,9.3,14.7
2017-10-04,9.8,12.3
2017-11-08,10.4,8.0
2017-11-29,11.1,5.9
2018-01-22,12.1,4.4
2018-02-19,12.4,3.9
2018-03-21,12.0,4.8
2018-04-16,10.1,11.5
2018-05-16,9.7,12.5
2018-06-18,8.9,16.5
2018-07-03,8.8,18.6
2018-07-30,8.1,21.2
2018-08-29,8.9,18.0
2018-09-26,9.3,13.4
2018-10-22,9.8,11.2
2018-11-12,9.7,9.5
2018-12-12,11.5,5.3
2019-01-16,12.4,3.7
2019-02-13,12.4,3.9
2019-03-12,11.8,5.6
2019-04-10,10.2,9.8
2019-05-08,10.6,9.9
2019-06-04,9.3,15.4
2019-07-10,8.7,17.4
2019-07-31,8.0,18.4
2019-08-28,8.5,18.2
2019-09-24,8.8,14.0
2019-10-23,9.7,12.4
2019-11-18,10.7,6.4
2019-12-11,11.9,4.5
2020-01-08,12.1,4.1
2020-02-05,11.7,6.0
2020-03-04,11.5,5.9
2020-04-15,10.2,10.7
2020-05-06,10.0,10.8
2020-06-03,8.4,16.9
2020-07-01,8.8,16.6
2020-07-22,8.6,18.1
2020-08-26,8.3,17.9
2020-09-23,8.3,17.2
2020-10-14,9.8,9.7
2020-11-18,10.2,8.4
2020-12-09,11.5,4.4
2021-01-27,12.2,2.6
2021-02-01,11.9,4.2
2021-04-07,11.0,7.0
2021-04-28,9.6,11.8
2021-05-19,10.3,10.6
2021-06-23,8.0,18.2
2021-07-06,8.7,15.4
2021-08-18,9.1,16.2
2021-09-15,8.7,16.5
2021-10-13,9.7,10.6
2021-11-09,10.7,7.2
2021-12-08,11.6,3.9
2022-01-26,12.0,3.8
2022-02-23,11.8,5.9
2022-03-23,10.9,8.2
2022-04-27,9.8,10.7
2022-05-18,9.1,16.4
2022-06-22,8.0,20.5
2022-07-20,8.8,21.5
2022-08-24,8.3,17.1
2022-09-21,9.8,11.1
2022-10-19,8.9,13.5
2022-11-16,9.9,9.0
2022-12-14,12.1,2.0
2023-01-11,11.1,6.1
2023-02-15,11.8,4.9
2023-03-15,11.0,7.5
2023-04-05,11.3,6.8
2023-05-24,9.5,14.6
2023-06-14,9.7,18.5
2023-07-05,7.9,19.1
2023-08-02,8.5,16.1
2023-09-13,8.0,19.0
2023-10-04,10.4,15.4
2023-11-22,10.8,8.3
2023-12-06,11.6,4.3
2024-01-10,12.4,2.9
2024-02-07,11.3,6.1
2024-03-06,10.8,8.1
2024-04-03,10.7,8.6
2024-04-29,10.3,11.0
2024-06-12,9.7,13.5
2024-07-03,9.1,16.0
2024-08-07,8.4,19.4
2024-09-11,8.9,16.4
2024-10-09,9.6,12.1
2024-11-06,10.2,9.9
2024-12-04,11.4,5.9
