date,oxygen_mg_l,temp_spot_c
1994-11-23,11.9,9.4
1994-12-07,10.6,7.2
1994-12-21,13.6,6.2
1995-01-04,12.5,4.9
1995-01-18,11.8,2.4
1995-02-01,13.8,4.6
1995-02-15,13.5,7.2
1995-03-01,14.0,6.2
1995-03-15,13.6,6.7
1995-03-29,13.9,6.7
1995-04-11,12.5,9.7
1995-04-26,11.5,13.7
1995-05-10,15.0,15.5
1995-05-23,14.3,15.0
1995-06-07,11.2,16.9
1995-06-21,9.7,18.0
1995-07-06,12.1,21.5
1995-07-19,9.9,24.1
1995-08-02,10.3,23.5
1995-08-16,12.8,21.7
1995-08-30,8.5,18.6
1995-09-13,10.7,17.4
1995-09-27,8.9,15.4
1995-10-11,7.8,15.4
1995-10-25,8.4,13.0
1995-11-08,9.6,8.2
1995-11-22,10.9,5.7
1995-12-06,10.4,4.2
1995-12-20,13.2,3.9
1996-01-03,16.8,2.2
1996-01-17,13.8,3.4
1996-01-31,14.5,1.3
1996-02-14,11.9,1.8
1996-02-28,12.8,3.7
1996-03-13,12.5,4.2
1996-03-27,11.8,8.4
1996-04-10,12.5,8.6
1996-04-24,16.2,15.3
1996-05-08,13.9,16.1
1996-05-22,12.0,15.5
1996-06-04,9.4,18.6
1996-06-19,10.1,22.8
1996-07-03,9.5,19.5
1996-07-17,8.6,20.6
1996-07-31,9.9,21.5
1996-08-13,9.0,21.3
1996-08-28,6.8,20.5
1996-09-11,8.7,17.8
1996-09-25,8.2,14.6
1996-10-09,9.2,14.3
1996-10-23,10.3,12.7
1996-11-06,10.2,10.3
1996-11-20,10.1,7.4
1996-12-04,12.9,5.4
1996-12-18,12.6,5.1
1997-01-02,13.9,3.0
1997-01-15,14.1,1.4
1997-01-29,13.3,2.8
1997-02-12,10.8,5.9
1997-02-26,11.6,7.8
1997-03-12,12.2,9.8
1997-03-26,12.3,8.7
1997-04-09,11.6,10.8
1997-04-23,14.2,11.6
1997-05-05,16.2,15.6
1997-05-21,12.4,19.8
1997-06-04,15.2,19.2
1997-06-18,8.0,21.0
1997-07-02,6.7,20.3
1997-07-16,6.6,22.4
1997-07-30,7.5,21.5
1997-08-13,7.5,23.7
1997-08-27,7.0,24.0
1997-09-10,7.5,21.0
1997-09-24,8.9,17.7
1997-10-08,8.9,16.7
1997-10-22,8.8,12.7
1997-11-05,11.2,8.5
1997-11-19,8.9,8.5
1997-12-03,11.1,6.6
1997-12-17,13.3,5.1
1997-12-29,12.3,5.1
1998-01-14,12.5,6.6
1998-01-28,14.3,2.5
1998-02-11,13.4,2.6
1998-02-25,12.7,7.5
1998-03-11,11.8,7.5
1998-03-25,13.0,7.8
1998-04-08,10.8,11.0
1998-04-22,13.6,12.2
1998-05-06,10.8,14.4
1998-05-19,14.2,19.9
1998-06-03,4.6,20.3
1998-06-17,5.1,20.4
1998-07-01,5.4,22.5
1998-07-15,5.7,20.4
1998-07-29,7.4,22.8
1998-08-12,6.1,26.1
1998-08-26,7.5,20.7
1998-09-09,7.3,19.1
1998-09-23,10.2,14.4
1998-10-07,8.9,13.3
1998-10-21,10.1,11.9
1998-11-18,10.5,6.2
1998-12-02,11.6,5.4
1998-12-16,14.4,5.2
1998-12-28,13.2,6.4
1999-01-13,11.8,4.8
1999-01-27,12.8,5.6
1999-02-10,13.2,4.9
1999-02-24,12.0,3.9
1999-03-10,12.5,7.0
1999-03-24,12.3,8.5
1999-04-07,11.7,12.6
1999-04-21,12.2,10.9
1999-05-05,10.0,15.2
1999-05-19,,20.4
1999-06-01,13.1,20.8
1999-06-16,10.7,20.2
1999-06-30,11.7,20.9
1999-07-14,7.4,23.0
1999-07-28,7.3,23.8
1999-08-11,6.6,22.8
1999-08-25,8.8,21.6
1999-09-08,9.9,22.0
1999-09-22,8.9,19.8
1999-10-06,8.4,15.7
1999-10-20,10.0,11.4
1999-11-03,10.2,11.9
1999-11-17,10.1,7.9
1999-12-01,,5.6
1999-12-15,,6.2
1999-12-29,,5.1
2000-01-12,,5.2
2000-01-26,,1.0
2000-02-09,12.2,7.3
2000-02-23,13.4,5.6
2000-03-08,12.6,6.9
2000-03-22,11.4,7.9
2000-04-05,10.9,9.3
2000-04-19,11.4,11.0
2000-05-03,10.0,17.0
2000-05-17,13.0,21.4
2000-05-30,9.4,16.4
2000-06-14,10.2,23.7
2000-06-28,6.5,20.9
2000-07-12,10.6,18.6
2000-07-26,8.4,19.1
2000-08-09,7.3,21.2
2000-08-23,6.8,22.2
2000-09-06,7.8,18.3
2000-09-20,7.6,18.1
2000-10-04,8.3,16.3
2000-10-18,9.8,13.1
2000-11-02,9.8,12.0
2000-11-15,10.3,9.3
2000-11-29,11.2,7.6
2000-12-13,10.4,8.0
2000-12-27,13.8,3.6
2001-01-10,14.4,4.8
2001-01-24,11.0,3.5
2001-02-07,12.6,5.5
2001-02-21,12.1,6.4
2001-03-07,12.8,6.1
2001-03-21,13.1,7.9
2001-04-04,12.6,9.8
2001-04-18,12.1,9.0
2001-05-02,10.9,14.0
2001-05-16,15.8,17.4
2001-05-30,17.2,20.0
2001-06-12,14.2,17.3
2001-06-27,16.3,20.8
2001-07-11,7.4,21.8
2001-07-25,6.5,22.9
2001-08-08,4.4,21.4
2001-08-22,5.9,22.7
2001-09-05,7.5,19.3
2001-09-19,9.2,15.1
2001-10-04,10.9,15.5
2001-10-17,8.4,15.3
2001-10-30,9.2,13.5
2001-11-14,11.9,6.8
2001-12-12,13.9,5.3
2001-12-27,13.0,1.5
2002-01-09,13.5,0.5
2002-01-23,14.3,3.4
2002-02-06,13.2,7.5
2002-02-20,13.9,6.8
2002-03-06,13.2,6.3
2002-03-20,11.8,9.6
2002-04-03,12.0,10.0
2002-04-17,12.7,10.2
2002-05-02,12.5,12.8
2002-05-15,10.6,15.8
2002-05-29,15.9,17.1
2002-06-12,10.8,18.2
2002-06-26,11.2,22.9
2002-07-10,10.4,21.5
2002-07-24,6.9,19.8
2002-08-07,6.9,21.7
2002-08-21,7.5,22.3
2002-09-04,7.2,20.5
2002-09-18,8.3,18.6
2002-10-02,8.6,13.8
2002-10-16,9.3,12.2
2002-10-30,11.4,10.0
2002-11-13,11.9,8.3
2002-11-27,12.8,8.1
2002-12-11,13.0,3.5
2002-12-19,13.6,3.1
2003-01-08,13.1,2.6
2003-01-22,12.3,4.7
2003-02-05,12.6,3.6
2003-02-19,13.3,2.0
2003-03-05,12.0,5.7
2003-03-19,11.9,6.9
2003-04-02,9.4,10.8
2003-04-16,14.2,11.2
2003-04-29,11.2,15.1
2003-05-14,7.9,16.5
2003-05-28,14.0,17.5
2003-06-11,8.6,24.6
2003-06-25,8.2,23.2
2003-07-09,7.7,21.9
2003-07-23,7.7,24.0
2003-08-06,7.6,26.6
2003-08-20,7.5,24.1
2003-09-03,8.5,20.1
2003-09-17,8.3,17.8
2003-10-01,8.2,15.8
2003-10-15,9.0,11.9
2003-10-29,10.3,8.3
2003-11-12,10.9,7.6
2003-11-26,10.6,7.8
2003-12-11,11.2,4.7
2003-12-22,11.1,7.9
2004-01-07,12.8,2.6
2004-01-21,13.4,4.0
2004-02-04,13.7,4.6
2004-02-18,11.9,5.3
2004-03-03,12.7,3.6
2004-03-17,17.3,6.6
2004-03-31,13.3,8.5
2004-04-14,12.9,11.1
2004-04-28,11.2,15.2
2004-05-12,10.1,12.4
2004-05-26,8.8,16.2
2004-06-08,11.0,18.9
2004-06-23,5.3,19.4
2004-07-07,6.4,20.4
2004-07-21,6.4,21.9
2004-08-04,6.0,23.8
2004-08-18,6.2,22.2
2004-09-01,7.5,19.0
2004-09-15,7.9,19.1
2004-09-29,8.9,14.8
2004-10-13,9.2,12.3
2004-10-27,9.1,11.8
2004-11-10,8.7,9.4
2004-11-24,12.6,6.2
2004-12-08,10.2,5.7
2004-12-21,12.1,2.4
2005-01-12,12.6,5.8
2005-01-19,11.9,4.4
2005-02-02,11.7,2.7
2005-02-16,12.9,3.6
2005-03-02,13.0,1.4
2005-03-16,12.8,5.6
2005-03-30,11.5,10.2
2005-04-13,12.1,10.8
2005-04-27,11.8,12.7
2005-05-11,11.1,13.0
2005-06-01,19.1,19.2
2005-06-08,17.2,18.1
2005-06-22,14.4,22.0
2005-07-06,8.3,22.0
2005-07-20,4.5,22.4
2005-08-03,5.9,21.8
2005-08-17,7.4,19.4
2005-08-31,7.2,20.6
2005-09-14,6.9,19.7
2005-09-28,7.5,16.8
2005-10-12,8.8,14.7
2005-10-26,10.4,13.3
2005-11-09,9.2,11.2
2005-11-23,10.3,6.7
2005-12-07,12.0,4.7
2005-12-21,13.2,3.9
2006-01-11,12.5,2.8
2006-01-18,12.9,1.2
2006-02-01,14.8,0.1
2006-02-15,13.8,2.3
2006-03-01,12.7,3.5
2006-03-08,13.3,2.9
2006-03-29,12.1,8.4
2006-04-05,12.1,8.7
2006-04-26,11.4,13.5
2006-05-10,15.7,16.3
2006-05-17,11.8,18.0
2006-06-07,10.3,13.7
2006-06-21,7.6,22.4
2006-07-05,6.1,24.0
2006-07-19,6.7,24.9
2006-08-02,6.3,24.0
2006-08-16,7.8,18.9
2006-08-30,8.8,17.4
2006-09-13,8.3,20.0
2006-09-27,8.4,19.1
2006-10-11,9.9,15.3
2006-10-25,9.1,13.5
2006-11-08,10.3,9.9
2006-11-22,10.2,9.2
2006-12-06,10.0,8.7
2006-12-20,10.7,6.3
2007-01-03,14.5,5.1
2007-01-17,11.3,7.5
2007-01-30,13.1,4.5
2007-02-14,12.7,6.5
2007-02-28,10.8,7.3
2007-03-14,12.0,8.3
2007-03-28,11.9,8.3
2007-04-11,12.2,11.7
2007-04-25,17.2,16.4
2007-05-09,9.6,16.6
2007-05-23,9.9,19.1
2007-06-05,7.7,19.7
2007-06-20,7.7,23.4
2007-07-03,8.2,19.4
2007-07-18,7.9,21.6
2007-08-01,8.1,19.0
2007-08-16,8.1,20.0
2007-08-29,8.3,19.7
2007-09-12,9.1,15.8
2007-09-26,9.0,16.1
2007-10-10,9.6,13.7
2007-10-24,10.4,9.9
2007-11-07,10.2,8.7
2007-11-21,12.2,5.2
2007-12-05,12.6,6.5
2007-12-19,13.4,3.4
2008-01-02,12.6,2.7
2008-01-16,12.4,4.2
2008-01-30,12.3,5.8
2008-02-13,13.1,4.6
2008-02-27,11.3,7.0
2008-03-12,11.6,7.8
2008-03-26,12.7,5.5
2008-04-09,12.2,9.1
2008-04-23,11.6,10.7
2008-05-07,10.4,15.3
2008-05-20,11.8,17.4
2008-06-04,9.8,21.6
2008-06-18,8.0,19.2
2008-07-02,7.0,22.8
2008-07-15,7.6,20.9
2008-07-30,7.7,22.5
2008-08-13,7.1,21.5
2008-08-27,7.7,19.7
2008-09-10,8.0,19.2
2008-09-24,9.1,14.2
2008-10-08,9.7,13.5
2008-10-22,9.4,12.0
2008-11-05,10.4,10.2
2008-11-19,10.4,8.9
2008-12-03,11.1,5.2
2008-12-15,12.3,4.0
2009-01-07,13.1,0.6
2009-01-14,13.8,0.5
2009-01-28,14.2,0.5
2009-02-11,12.8,3.4
2009-02-25,13.3,3.6
2009-03-11,12.7,6.2
2009-03-25,12.4,6.4
2009-04-08,11.0,11.8
2009-04-22,10.2,14.3
2009-05-06,10.0,14.6
2009-05-19,9.9,16.7
2009-06-03,10.3,19.3
2009-06-17,9.3,18.9
2009-07-01,8.5,22.1
2009-07-15,6.4,21.0
2009-07-29,7.5,21.4
2009-08-12,7.6,22.1
2009-08-26,7.7,22.4
2009-09-09,8.6,18.9
2009-09-23,7.6,18.3
2009-10-07,8.2,16.2
2009-10-21,10.1,10.5
2009-11-04,9.9,9.5
2009-11-18,9.9,8.8
2009-12-02,10.3,8.2
2009-12-16,12.8,4.7
2010-01-13,13.5,1.1
2010-01-27,13.5,1.9
2010-02-10,12.7,2.4
2010-02-24,12.4,4.6
2010-03-10,13.6,3.2
2010-03-24,11.8,8.8
2010-04-07,11.4,10.0
2010-04-21,12.4,12.8
2010-05-05,13.9,14.3
2010-05-19,10.6,13.3
2010-06-01,8.9,16.0
2010-06-16,8.2,19.6
2010-06-30,8.4,22.8
2010-07-14,7.1,26.0
2010-07-28,6.9,21.7
2010-08-11,8.7,20.5
2010-08-25,8.3,19.2
2010-09-08,9.3,15.6
2010-09-22,9.6,14.9
2010-10-04,,18.0
2010-10-06,9.4,14.4
2010-10-20,9.6,10.4
2010-11-03,10.6,9.2
2010-11-17,11.9,9.1
2010-12-01,12.9,4.2
2010-12-15,13.6,2.1
2011-01-12,10.8,3.5
2011-01-26,13.5,4.3
2011-02-09,12.7,4.9
2011-02-23,12.7,3.6
2011-03-09,12.6,4.8
2011-03-14,,6.6
2011-03-23,12.8,8.4
2011-04-06,12.5,12.4
2011-04-18,16.7,12.4
2011-05-04,16.4,14.4
2011-05-18,15.0,17.2
2011-05-31,15.0,20.2
2011-06-15,7.4,20.4
2011-06-29,7.3,22.0
2011-07-13,7.6,22.4
2011-07-27,8.2,19.0
2011-08-10,7.8,19.0
2011-08-24,8.1,22.6
2011-09-07,8.3,19.8
2011-09-21,8.6,17.1
2011-10-05,9.0,17.8
2011-10-19,9.6,12.2
2011-11-02,9.9,10.0
2011-11-16,10.3,6.6
2011-11-30,11.1,5.7
2011-12-14,12.2,5.4
2011-12-28,12.9,5.8
2012-01-11,12.6,6.0
2012-01-25,13.2,4.0
2012-02-08,14.3,0.4
2012-02-22,14.4,2.1
2012-03-07,12.6,6.2
2012-03-21,11.7,8.1
2012-04-02,12.4,9.8
2012-04-18,14.0,10.4
2012-05-02,16.6,16.2
2012-05-14,14.3,17.4
2012-05-30,15.7,21.8
2012-06-13,9.4,18.6
2012-06-27,7.5,20.2
2012-07-11,8.9,21.6
2012-07-25,8.8,20.0
2012-08-08,13.1,21.8
2012-08-22,13.6,23.8
2012-09-05,13.6,19.6
2012-09-19,14.5,18.2
2012-09-26,10.1,16.2
2012-10-10,9.1,14.2
2012-10-24,9.1,12.4
2012-11-07,10.1,8.6
2012-11-21,10.3,7.2
2012-12-05,11.2,5.4
2012-12-19,13.4,4.5
2013-01-09,12.6,6.7
2013-01-23,12.9,2.2
2013-02-06,12.5,4.9
2013-02-20,12.7,3.1
2013-03-06,12.9,4.7
2013-03-20,12.9,5.3
2013-04-03,12.2,5.6
2013-04-17,11.3,12.0
2013-04-29,10.0,13.2
2013-05-15,11.0,15.6
2013-05-27,9.9,12.4
2013-06-12,9.7,16.3
2013-06-26,9.4,18.8
2013-07-10,13.9,21.2
2013-07-24,10.7,23.9
2013-08-05,12.1,23.7
2013-08-21,9.8,20.6
2013-09-04,9.2,19.2
2013-09-18,7.9,16.1
2013-09-25,8.8,15.0
2013-10-09,8.5,13.7
2013-10-23,9.2,12.8
2013-11-06,10.1,10.2
2013-11-20,10.9,7.7
2013-12-04,12.2,4.8
2013-12-17,12.4,4.5
2014-01-15,12.0,5.1
2014-02-12,11.7,4.9
2014-03-12,11.4,8.1
2014-04-09,13.5,12.9
2014-05-07,11.2,15.7
2014-06-04,7.1,18.6
2014-07-02,8.9,20.0
2014-07-30,7.1,24.1
2014-08-27,9.0,17.6
2014-09-24,8.1,16.6
2014-10-22,8.2,14.1
2014-11-19,9.5,9.7
2014-12-15,11.0,5.7
2015-01-14,12.4,6.0
2015-02-11,12.8,3.4
2015-03-11,12.3,6.2
2015-04-15,12.0,11.7
2015-05-06,14.7,15.9
2015-06-10,12.4,19.7
2015-07-08,7.7,25.4
2015-08-05,9.5,22.0
2015-09-02,9.0,22.3
2015-09-30,10.6,15.2
2015-10-28,8.9,11.1
2015-11-25,10.7,7.9
2015-12-15,10.9,6.8
2016-01-13,12.7,5.1
2016-02-10,12.5,6.2
2016-03-09,12.3,5.2
2016-04-06,10.5,11.2
2016-05-11,15.4,16.5
2016-06-08,7.8,20.3
2016-07-06,10.1,20.4
2016-08-03,6.7,22.3
2016-08-31,8.7,22.6
2016-09-28,8.1,18.2
2016-10-26,8.8,11.7
2016-11-23,10.6,7.3
2016-12-14,11.6,4.4
2017-01-11,12.6,1.8
2017-02-08,13.4,1.7
2017-03-08,11.0,6.9
2017-03-14,,8.2
2017-04-05,10.6,12.4
2017-05-03,,11.0
2017-05-10,9.5,12.5
2017-05-31,16.4,21.5
2017-06-28,6.8,23.8
2017-07-26,6.4,20.3
2017-08-21,,20.5
2017-08-30,9.5,22.3
2017-09-20,8.4,14.9
2017-10-18,8.6,13.6
2017-11-08,,8.7
2017-11-15,11.8,7.9
2017-12-13,12.7,4.4
2018-01-17,12.5,5.5
2018-02-21,12.9,3.8
2018-03-20,,4.3
2018-03-21,12.6,4.2
2018-04-18,9.6,13.6
2018-04-23,,16.1
2018-05-16,10.0,18.9
2018-06-13,6.6,22.1
2018-07-11,9.1,22.3
2018-08-01,6.5,25.8
2018-08-22,,23.3
2018-08-29,6.7,21.0
2018-09-26,8.2,16.5
2018-10-10,,14.1
2018-10-24,8.9,13.5
2018-11-21,9.9,7.2
2018-12-11,10.9,6.6
2019-01-16,12.8,5.0
2019-02-13,13.1,3.9
2019-03-13,11.6,7.5
2019-04-10,10.6,11.9
2019-05-08,12.4,13.9
2019-06-05,6.4,20.4
2019-07-03,7.6,25.1
2019-07-31,5.8,24.6
2019-08-28,8.7,23.6
2019-09-25,7.7,17.7
2019-10-23,7.8,14.4
2019-11-20,9.9,7.4
2019-12-17,12.9,6.0
2020-01-22,11.8,4.2
2020-02-19,12.5,6.4
2020-03-18,11.9,8.9
2020-04-15,11.5,12.1
2020-05-13,8.3,15.0
2020-06-09,6.8,18.5
2020-07-08,7.6,21.8
2020-08-05,6.8,22.7
2020-09-09,9.2,19.5
2020-10-07,7.8,15.0
2020-11-04,8.6,11.8
2020-12-02,11.3,5.8
2021-01-20,12.1,2.7
2021-02-10,13.6,3.0
2021-02-24,13.0,5.1
2021-03-24,11.8,6.7
2021-04-28,13.0,12.6
2021-05-19,8.5,15.3
2021-06-23,6.3,23.8
2021-07-21,6.9,21.4
2021-08-18,7.9,21.3
2021-09-15,7.9,20.7
2021-10-13,8.7,13.4
2021-11-10,11.2,8.4
2021-12-08,12.8,4.7
2022-01-17,13.4,4.5
2022-02-14,13.0,5.1
2022-03-14,12.1,6.3
2022-04-11,12.0,8.1
2022-05-09,8.9,16.5
2022-06-27,5.7,24.3
2022-07-25,8.4,25.2
2022-08-24,7.5,23.3
2022-09-21,8.4,16.1
2022-10-19,8.4,14.6
2022-11-16,8.7,10.8
2022-12-14,11.2,3.8
2023-01-11,11.3,7.6
2023-02-08,13.0,3.9
2023-03-08,11.9,5.6
2023-04-05,11.9,8.5
2023-05-03,9.8,13.5
2023-05-31,11.8,19.4
2023-06-28,6.0,23.5
2023-07-26,6.6,21.8
2023-08-23,6.8,23.3
2023-09-20,7.3,20.9
2023-10-18,8.3,13.9
2023-11-15,10.2,9.8
2023-12-12,12.8,5.6
2024-01-24,13.0,4.4
2024-02-21,12.0,8.8
2024-03-20,10.8,10.3
2024-04-17,9.9,13.4
2024-05-15,8.1,18.2
2024-06-12,7.9,18.3
2024-07-03,7.4,21.2
2024-08-06,7.9,22.9
2024-09-02,10.6,23.7
2024-09-23,9.5,18.1
2024-10-28,8.8,12.9
2024-11-25,11.9,6.8
2024-12-17,12.2,5.7
