date,oxygen_mg_l,temp_spot_c
2012-04-18,11.5,8.6
2012-05-02,10.2,13.9
2012-05-14,10.3,13.1
2012-05-30,9.3,16.9
2012-06-13,10.6,13.4
2012-06-27,9.3,19.4
2012-07-10,9.9,19.7
2012-07-25,11.2,18.7
2012-08-08,8.8,18.8
2012-08-22,9.6,22.7
2012-09-05,8.9,16.0
2012-09-19,9.7,14.9
2012-09-26,9.4,13.6
2012-10-10,10.2,12.2
2012-10-24,9.6,11.0
2012-11-07,11.4,8.1
2012-11-21,10.7,7.1
2012-12-05,11.7,4.6
2012-12-18,13.3,4.7
2013-01-09,11.7,6.3
2013-01-23,13.0,3.8
2013-02-06,13.4,4.4
2013-02-20,12.1,4.7
2013-03-06,12.5,5.9
2013-03-20,11.8,6.0
2013-04-03,12.0,5.4
2013-04-17,10.8,12.7
2013-04-29,10.6,10.7
2013-05-15,10.3,12.7
2013-05-27,10.6,9.8
2013-06-12,10.4,13.0
2013-06-24,10.3,15.5
2013-07-10,10.3,19.1
2013-07-24,10.2,20.6
2013-08-05,10.0,21.1
2013-08-21,9.3,18.2
2013-09-04,10.6,17.9
2013-09-18,10.4,12.6
2013-09-25,9.8,14.0
2013-10-09,9.4,12.6
2013-10-23,9.4,11.7
2013-11-06,10.2,8.9
2013-11-20,10.7,6.9
2013-12-04,11.9,5.0
2013-12-16,11.9,4.5
2014-01-15,11.2,5.8
2014-02-12,12.0,5.0
2014-03-12,12.6,8.4
2014-04-09,10.8,12.2
2014-05-07,10.1,12.5
2014-06-04,11.5,16.5
2014-07-02,9.1,17.3
2014-07-30,8.8,17.0
2014-08-27,9.6,15.8
2014-09-24,9.9,13.8
2014-10-22,9.6,12.8
2014-11-19,10.8,8.3
2014-12-15,11.1,6.4
2015-01-14,12.5,5.3
2015-02-11,13.0,3.4
2015-03-11,11.4,7.5
2015-04-15,10.0,12.7
2015-05-06,11.0,12.8
2015-06-10,8.4,15.5
2015-07-08,10.2,22.5
2015-08-05,12.1,21.0
2015-09-02,9.8,20.5
2015-09-30,11.8,13.3
2015-10-28,9.9,10.4
2015-11-25,10.7,5.7
2015-12-15,12.4,5.1
2016-01-13,12.9,5.0
2016-02-10,12.0,6.3
2016-03-09,12.4,5.2
2016-04-06,10.8,12.0
2016-05-11,11.8,15.6
2016-06-08,8.4,16.3
2016-07-06,10.4,18.4
2016-08-03,10.4,18.4
2016-08-31,10.3,20.1
2016-09-28,9.8,15.2
2016-10-26,10.0,10.8
2016-11-23,11.3,7.2
2016-12-14,12.1,4.5
2017-01-11,14.1,1.8
2017-02-08,11.9,4.2
2017-03-08,12.2,6.4
2017-04-05,10.9,11.8
2017-05-10,11.7,9.8
2017-05-31,10.2,20.1
2017-07-26,9.3,16.8
2017-08-23,10.5,18.8
2017-08-31,9.7,20.3
2017-09-20,10.3,13.0
2017-10-18,10.7,12.8
2017-11-15,12.3,6.5
2018-01-22,13.2,4.5
2018-02-19,13.0,4.0
2018-03-21,13.5,5.4
2018-04-16,10.7,12.2
2018-05-16,9.7,14.3
2018-06-18,9.0,18.3
2018-07-03,13.7,21.5
2018-07-30,11.9,23.8
2018-08-29,11.3,20.3
2018-09-26,10.7,15.6
2018-10-22,15.7,13.4
2018-11-12,10.4,10.0
2018-12-12,11.3,5.6
2019-01-16,12.7,4.2
2019-02-13,12.5,2.0
2019-03-12,12.4,6.6
2019-04-10,10.5,10.6
2019-05-08,11.5,10.3
2019-06-04,10.1,17.3
2019-07-10,11.1,20.1
2019-07-31,7.8,20.6
2019-08-28,9.5,20.1
2019-09-24,10.6,14.8
2019-10-23,10.4,12.6
2019-11-18,11.1,6.8
2019-12-11,11.8,5.0
2020-01-22,12.3,4.1
2020-02-17,12.6,5.9
2020-03-18,11.5,8.9
2020-04-22,11.0,12.9
2020-05-13,9.3,14.4
2020-06-17,9.4,13.8
2020-07-15,9.5,19.0
2020-08-12,9.3,21.9
2020-09-09,9.7,16.5
2020-10-07,9.8,12.0
2020-11-04,9.4,11.0
2020-12-02,11.4,4.4
2021-01-27,13.1,2.7
2021-02-01,13.3,4.4
2021-04-07,11.3,7.7
2021-04-28,12.0,13.2
2021-05-19,10.9,12.0
2021-06-23,8.7,20.0
2021-07-06,9.3,17.5
2021-08-18,8.9,17.2
2021-09-15,10.3,17.4
2021-10-13,10.8,11.6
2021-11-09,11.2,8.2
2021-12-08,11.9,4.2
2022-01-12,11.9,4.1
2022-02-02,12.1,4.6
2022-03-07,12.3,5.2
2022-04-06,11.6,8.1
2022-05-03,11.9,14.0
2022-06-08,9.2,18.5
2022-07-05,9.2,20.9
2022-08-03,10.5,23.2
2022-09-07,9.9,20.3
2022-10-11,9.8,12.8
2022-11-09,10.3,9.6
2022-12-07,11.8,5.7
2023-01-25,12.1,3.5
2023-03-01,12.9,4.5
2023-03-29,11.3,8.1
2023-04-19,10.7,9.2
2023-05-03,10.2,11.9
2023-06-21,7.8,21.0
2023-07-19,10.7,23.0
2023-08-23,9.8,24.3
2023-09-20,10.2,19.2
2023-10-18,10.0,11.8
2023-11-15,11.4,9.1
2023-12-13,12.1,6.8
2024-01-31,12.1,5.2
2024-02-20,11.6,8.3
2024-03-20,10.8,9.8
2024-04-17,9.6,11.2
2024-05-15,9.6,16.1
2024-06-19,9.2,17.3
2024-07-17,8.2,18.6
2024-08-21,7.8,17.5
2024-09-18,10.3,12.6
2024-10-23,9.0,12.7
2024-11-20,10.5,7.4
2024-12-18,11.4,5.8
