date,oxygen_mg_l,temp_spot_c
2008-01-09,11.4,4.6
2008-02-20,11.5,6.3
2008-03-18,11.0,7.7
2008-04-29,9.3,12.8
2008-07-15,8.7,16.9
2008-08-11,8.2,19.1
2008-09-02,8.4,19.5
2008-10-09,10.5,13.3
2008-11-20,11.0,9.7
2009-01-12,11.9,1.4
2009-02-03,11.7,4.6
2009-03-04,10.1,8.3
2009-04-01,9.6,13.3
2009-05-19,8.9,16.7
2009-06-03,8.8,17.0
2009-06-09,8.6,18.3
2009-06-17,8.9,19.3
2009-07-01,8.7,17.2
2009-07-15,8.1,21.3
2009-07-29,8.6,19.0
2009-08-05,8.3,19.0
2009-08-12,8.5,19.8
2009-08-26,8.7,21.3
2009-09-07,8.6,18.2
2009-09-09,8.8,18.6
2009-09-23,9.2,17.8
2009-10-07,8.6,16.5
2009-10-21,10.7,10.2
2009-10-26,9.4,13.5
2009-11-04,9.9,11.7
2009-11-17,9.5,12.6
2009-11-18,10.3,11.7
2009-12-02,11.2,10.0
2009-12-16,12.2,5.3
2009-12-29,11.6,6.1
2010-01-12,11.7,5.5
2010-01-13,13.3,4.5
2010-01-26,11.8,6.0
2010-02-09,16.1,3.4
2010-02-10,14.0,5.0
2010-02-24,15.4,8.9
2010-03-02,10.7,8.0
2010-03-10,11.4,2.0
2010-03-15,13.1,7.8
2010-03-24,10.8,12.0
2010-04-07,12.6,12.4
2010-04-20,11.5,15.3
2010-04-21,12.0,14.0
2010-05-05,10.0,12.9
2010-05-19,10.9,11.7
2010-06-01,9.5,13.3
2010-06-07,8.5,17.0
2010-06-16,9.0,16.1
2010-06-29,9.2,20.4
2010-07-14,9.3,24.2
2010-07-27,8.8,18.1
2010-07-28,8.7,17.8
2010-08-11,8.7,19.8
2010-08-25,8.7,19.6
2010-09-08,8.9,15.5
2010-09-22,10.8,16.6
2010-10-07,9.7,15.0
2010-10-20,11.0,10.5
2010-10-27,10.7,10.6
2010-11-01,12.8,3.7
2010-11-03,10.3,11.7
2010-11-18,11.1,9.3
2010-12-14,12.3,4.7
2010-12-28,12.4,3.7
2011-01-12,11.6,6.1
2011-01-13,11.0,7.8
2011-01-26,12.1,1.0
2011-02-09,12.0,5.5
2011-02-23,13.1,5.2
2011-03-09,14.9,10.6
2011-03-23,10.4,11.7
2011-04-05,13.3,12.1
2011-04-20,10.3,15.9
2011-05-04,11.3,15.7
2011-05-18,13.3,21.0
2011-06-01,8.6,18.0
2011-06-15,9.6,20.1
2011-06-29,9.4,21.8
2011-07-13,8.3,21.5
2011-08-10,9.3,17.1
2011-08-24,9.1,23.5
2011-09-07,9.0,18.3
2011-09-20,9.9,15.3
2011-10-05,12.2,17.0
2011-10-19,9.5,12.0
2011-11-02,10.9,10.0
2011-11-16,11.7,8.6
2011-11-30,12.2,7.7
2011-12-14,11.7,7.6
2011-12-21,12.5,7.0
2012-01-11,12.2,7.1
2012-01-25,12.1,5.6
2012-02-07,13.3,1.0
2012-02-22,12.3,7.4
2012-02-29,14.8,8.2
2012-03-22,15.4,11.1
2012-04-04,15.3,13.2
2012-04-17,11.7,9.8
2012-05-02,10.3,18.0
2012-05-16,10.9,13.3
2012-05-31,8.9,16.2
2012-06-14,9.9,14.8
2012-06-27,8.8,21.0
2012-07-11,9.5,20.1
2012-07-24,12.1,21.6
2012-08-08,9.3,19.3
2012-08-22,8.4,23.7
2012-09-05,8.7,19.1
2012-09-19,9.9,17.2
2012-10-04,11.3,20.0
2012-10-10,9.7,14.0
2012-10-24,10.1,12.7
2012-11-07,10.6,9.4
2012-11-20,11.2,8.0
2012-12-03,11.9,6.7
2012-12-19,11.5,6.9
2013-01-03,11.9,5.5
