date,oxygen_mg_l,temp_spot_c
2010-11-10,10.46,9.4
2010-11-11,10.1,9.4
2010-11-12,9.95,9.3
2010-11-13,10.65,9.6
2010-11-14,11.14,9.3
2010-11-15,11.19,9.2
2010-11-16,11.19,9.1
2010-11-17,11.28,8.9
2010-11-18,11.46,8.7
2010-11-19,11.71,8.3
2010-11-20,11.81,7.9
2010-11-21,11.79,7.6
2010-11-22,11.64,7.4
2010-11-23,11.64,7.1
2010-11-24,12.09,6.6
2010-11-25,12.28,6.2
2010-11-26,12.38,5.9
2010-11-27,12.53,5.3
2010-11-28,12.68,5.0
2010-11-29,12.71,4.6
2010-11-30,12.8,4.2
2010-12-01,13.01,3.6
2010-12-02,13.26,2.7
2010-12-03,13.41,1.9
2010-12-04,13.37,1.7
2010-12-05,13.3,1.6
2010-12-06,13.15,1.8
2010-12-07,13.06,2.0
2010-12-08,13.27,2.3
2010-12-09,13.57,2.3
2010-12-10,13.69,2.7
2010-12-11,13.8,2.2
2010-12-12,13.73,2.1
2010-12-13,13.77,2.2
2010-12-14,13.86,2.0
2010-12-15,13.99,1.6
2010-12-16,13.92,1.4
2010-12-17,13.8,1.4
2010-12-18,13.84,1.4
2010-12-19,13.82,1.3
2010-12-20,13.76,1.7
2010-12-21,13.83,1.7
2010-12-22,13.61,2.3
2010-12-23,13.39,2.7
2010-12-24,13.22,3.0
2010-12-25,13.33,2.7
2010-12-26,13.62,2.2
2010-12-27,13.83,1.8
2010-12-28,13.96,1.6
2010-12-29,14.12,1.4
2010-12-30,14.2,1.2
2010-12-31,14.24,1.2
2011-01-01,14.11,1.4
2011-01-02,14.08,1.5
2011-01-03,14.05,1.5
2011-01-04,14.0,1.4
2011-01-05,13.95,1.2
2011-01-06,13.62,1.5
2011-01-07,13.22,2.5
2011-01-08,13.12,2.8
2011-01-09,13.12,3.0
2011-01-10,12.55,2.5
2011-01-11,12.2,2.4
2011-01-12,12.49,3.0
2011-01-13,12.67,4.0
2011-01-14,12.54,5.1
2011-01-15,12.06,6.1
2011-01-16,11.57,6.1
2011-01-17,11.46,5.9
2011-01-18,11.9,5.7
2011-01-19,12.34,5.4
2011-01-20,12.72,5.1
2011-01-21,12.93,4.9
2011-01-22,13.07,4.6
2011-01-23,13.24,4.1
2011-01-24,13.28,4.0
2011-01-25,13.13,4.0
2011-01-26,13.1,3.8
2011-01-27,13.19,3.8
2011-01-28,13.11,3.6
2011-01-29,13.21,3.3
2011-01-30,13.4,2.8
2011-01-31,13.62,2.4
2011-02-01,13.75,2.2
2011-02-02,13.81,2.1
2011-02-03,13.8,2.2
2011-02-04,13.68,2.5
2011-02-05,13.39,3.3
2011-02-06,13.25,4.1
2011-02-07,13.3,4.3
2011-02-08,13.02,4.8
2011-02-09,12.91,4.8
2011-02-10,12.89,4.9
2011-02-11,12.79,5.2
2011-02-12,12.71,5.4
2011-02-13,12.85,5.0
2011-02-14,12.78,5.1
2011-02-15,12.74,5.1
2011-02-16,12.78,4.7
2011-02-17,12.76,4.7
2011-02-18,12.83,4.7
2011-02-19,12.9,4.7
2011-02-20,12.96,4.5
2011-02-21,13.03,4.1
2011-02-22,13.16,3.7
2011-02-23,13.47,3.3
2011-02-24,13.49,3.3
2011-02-25,13.4,3.6
2011-02-26,13.32,3.5
2011-02-27,13.13,3.7
2011-02-28,13.19,3.8
2011-03-01,13.32,3.9
2011-03-02,13.2,4.3
2011-03-03,13.09,4.3
2011-03-04,12.94,4.5
2011-03-05,12.75,4.8
2011-03-06,12.7,4.9
2011-03-07,12.78,4.7
2011-03-08,12.83,4.6
2011-03-09,12.8,4.9
2011-03-10,12.64,5.6
2011-03-11,12.5,6.0
2011-03-12,12.58,6.1
2011-03-13,12.51,6.4
2011-03-14,12.46,6.8
2011-03-15,12.41,7.4
2011-03-16,12.23,7.9
2011-03-17,11.94,8.1
2011-03-18,11.71,8.0
2011-03-19,12.14,8.0
2011-03-20,12.46,8.0
2011-03-21,12.32,8.1
2011-03-22,12.27,8.3
2011-03-23,12.28,8.5
2011-03-24,12.28,8.8
2011-03-25,12.31,9.1
2011-03-26,12.19,9.2
2011-03-27,12.24,9.2
2011-03-28,12.22,9.4
2011-03-29,12.29,9.5
2011-03-30,12.26,9.8
2011-03-31,12.02,10.3
