date,oxygen_mg_l,temp_spot_c
2014-03-05,12.1,7.4
2014-04-02,14.8,12.3
2014-04-29,10.4,15.5
2014-05-27,11.5,19.0
2014-06-25,15.2,20.6
2014-07-23,12.6,23.8
2014-08-20,9.9,19.3
2014-09-16,8.3,17.6
2014-10-15,8.8,15.7
2014-11-17,10.3,9.6
2014-12-10,11.3,4.7
2018-01-31,12.3,7.1
2018-02-28,13.1,1.5
2018-03-07,12.8,3.7
2018-04-04,11.8,10.1
2018-05-02,14.1,15.7
2018-06-25,14.1,20.5
2018-08-20,11.4,23.8
2018-09-19,9.2,19.5
2018-10-30,8.7,11.2
2018-11-13,9.2,10.6
2021-01-27,13.4,3.0
2021-02-17,13.9,1.8
2021-03-10,11.7,6.2
2021-03-15,11.8,6.6
2021-04-07,11.9,8.7
2021-05-25,8.5,14.9
2021-06-30,7.2,23.0
2021-07-27,6.6,22.2
2021-08-25,8.8,19.6
2021-09-14,8.2,20.0
2021-10-20,9.3,12.6
2021-11-17,10.3,7.7
2021-12-01,11.7,5.4
2024-01-04,11.3,7.8
