date,oxygen_mg_l,temp_spot_c
2007-01-22,11.4,5.7
2007-02-26,10.8,5.9
2007-03-26,10.7,7.3
2007-04-23,10.3,12.7
2007-06-05,9.6,13.3
2007-06-25,9.3,16.0
2007-07-30,9.6,12.1
2007-08-27,9.7,14.2
2007-09-25,10.4,10.1
2007-10-22,11.1,6.7
2013-04-22,11.1,8.0
2013-05-22,10.7,8.8
2013-06-17,10.0,12.9
2013-07-15,10.1,14.0
2013-08-12,9.9,13.0
2013-09-09,10.3,11.0
2013-10-07,10.5,11.4
2013-11-05,10.8,7.8
2018-01-23,11.7,5.5
2018-02-20,11.7,4.4
2018-03-14,11.4,6.5
2018-04-11,11.3,8.1
2018-05-07,10.7,10.7
2018-06-06,10.1,12.5
2018-07-04,10.0,13.2
2018-08-08,10.0,12.7
2018-09-03,10.3,11.7
2018-10-09,10.7,10.7
2018-10-30,10.8,8.8
2018-11-28,12.9,3.4
2021-01-20,12.4,4.2
2021-02-22,11.4,7.1
2021-03-22,12.1,4.5
2021-04-28,10.0,10.1
2021-05-19,10.4,8.7
2021-06-23,9.4,14.1
2021-07-21,10.0,13.3
2021-08-18,10.2,12.0
2021-09-15,10.1,12.9
2021-10-13,11.5,8.3
2021-11-10,10.8,8.2
2021-12-08,10.5,7.6
