date,oxygen_mg_l,temp_spot_c
2004-05-12,11.1,12.1
2004-05-26,13.5,15.9
2004-06-23,9.8,17.3
2004-07-07,10.8,19.7
2004-07-28,7.7,20.7
2004-08-25,7.8,19.5
2004-09-15,8.0,18.7
2004-10-05,8.9,14.9
2008-01-02,12.2,1.6
2008-01-16,12.0,3.5
2008-01-31,11.7,5.0
2008-02-13,11.5,4.3
2008-02-27,11.8,6.9
2008-03-11,11.2,6.7
2008-03-27,11.7,5.2
2008-04-09,11.3,9.5
2008-04-23,10.4,11.3
2008-05-07,11.5,15.1
2008-05-20,10.1,16.3
2008-06-05,8.0,20.1
2008-06-18,8.1,17.3
2008-07-02,7.5,24.0
2008-07-16,8.5,20.2
2008-07-30,7.4,21.5
2008-08-12,7.5,22.7
2008-08-27,8.0,18.5
2008-09-11,7.6,20.0
2008-09-25,9.2,13.5
2008-10-08,9.7,13.4
2008-10-23,9.7,12.1
2008-11-05,10.0,11.8
2008-11-19,9.9,8.7
2008-12-03,11.4,4.4
2008-12-16,11.7,4.4
2009-01-07,12.4,0.7
2009-01-14,12.8,0.6
2009-01-28,12.0,2.2
2009-02-11,11.9,2.8
2009-02-25,12.5,3.0
2009-03-11,12.3,4.8
2009-03-25,11.5,6.3
2009-04-07,10.9,11.3
2009-04-22,10.6,13.2
2009-05-06,11.3,14.0
2009-05-19,9.7,16.1
2009-06-03,8.4,17.3
2009-06-17,9.3,20.2
2009-07-01,8.4,18.5
2009-07-15,8.2,20.3
2009-07-27,8.2,19.6
2009-08-12,8.4,21.6
2009-08-26,7.9,21.9
2009-09-09,8.3,17.7
2009-09-22,8.5,18.1
2009-10-07,8.9,16.5
2009-10-21,10.2,9.3
2009-11-04,10.3,8.8
2009-11-18,10.2,8.3
2009-12-01,10.3,7.4
2009-12-16,12.2,3.4
2010-01-13,12.4,2.1
2010-01-27,12.5,1.0
2010-02-10,12.4,1.7
2010-02-25,12.0,4.3
2010-03-10,12.5,2.6
2010-03-23,11.7,8.9
2010-04-07,11.6,10.5
2010-04-21,13.5,12.6
2010-05-04,10.7,15.4
2010-05-19,10.9,12.4
2010-06-01,9.3,16.0
2010-06-16,8.5,18.8
2010-06-30,9.9,21.6
2010-07-14,9.7,25.6
2010-07-28,7.7,19.5
2010-08-10,9.0,17.0
2010-08-25,8.0,18.9
2010-09-08,9.0,16.0
2010-09-21,9.1,14.2
2010-10-05,9.3,13.0
2010-10-20,9.6,10.8
2010-11-03,10.0,8.9
2010-11-17,10.1,9.0
2010-12-01,11.1,4.1
2010-12-15,13.0,5.6
2011-01-12,12.4,4.5
2011-01-26,13.0,4.8
2011-02-09,12.3,4.8
2011-02-23,11.6,3.8
2011-03-09,12.6,4.7
2011-03-22,11.8,7.5
2011-04-06,11.4,12.4
2011-04-18,13.5,13.2
2011-05-05,14.3,14.7
2011-05-18,9.8,18.4
2011-05-30,9.0,21.0
2011-06-15,7.8,21.1
2011-06-29,8.1,21.3
2011-07-13,7.4,22.5
2011-07-27,8.5,18.2
2011-08-09,8.4,19.2
2011-08-24,7.6,22.7
2011-09-07,8.6,19.5
2011-09-21,8.3,16.9
2011-10-05,8.8,16.6
2011-10-19,9.5,11.2
2011-11-02,9.8,10.0
2011-11-16,10.6,7.1
2011-11-30,11.5,4.8
2011-12-14,11.7,5.2
2011-12-28,12.2,5.4
2012-01-11,12.8,4.7
2012-01-25,12.2,4.4
2012-02-08,13.6,0.6
2012-02-22,13.1,2.2
2012-03-07,11.7,6.2
2012-03-20,12.1,8.9
2012-04-03,11.6,10.6
2012-04-18,12.9,10.6
2012-05-02,12.5,16.2
2012-05-15,12.3,16.1
2012-05-30,8.7,18.4
2012-06-13,8.8,18.0
2012-06-27,7.8,19.5
2012-07-11,7.2,21.6
2012-07-25,7.9,20.4
2012-08-08,7.3,21.7
2012-08-22,8.5,22.7
2012-09-05,8.1,18.0
2012-09-19,8.4,17.0
2012-09-26,8.9,15.2
2012-10-10,9.3,13.2
2012-10-24,9.6,11.0
2012-11-07,10.9,8.8
2012-11-21,10.6,7.1
2012-12-05,11.2,5.2
2012-12-18,12.8,2.6
2013-01-09,12.4,6.2
2013-01-23,12.5,2.3
2013-02-06,12.6,4.6
2013-02-20,12.7,4.3
2013-03-06,12.5,5.7
2013-03-20,12.2,5.4
2013-04-03,12.8,5.4
2013-04-17,11.7,11.7
2013-04-29,9.9,13.5
2013-05-15,10.2,14.0
2013-05-28,10.0,12.1
2013-06-26,9.1,17.2
2013-07-10,10.1,20.2
2013-07-24,8.2,23.3
2013-08-05,6.8,23.1
2013-08-21,7.4,19.3
2013-09-04,8.0,18.2
2013-09-17,9.0,14.6
2013-09-23,10.0,13.6
2013-10-08,9.5,12.0
2013-10-23,9.6,11.6
2013-11-06,10.0,9.7
2013-11-20,10.9,7.1
2013-12-04,11.8,4.0
2013-12-16,11.6,4.5
2014-01-15,11.8,4.4
2014-02-12,11.8,4.2
2014-03-12,13.2,7.6
2014-04-08,12.2,13.2
2014-05-07,10.3,15.6
2014-06-04,7.3,19.4
2014-07-02,7.0,20.6
2014-07-29,7.3,21.5
2014-08-28,8.3,16.9
2014-09-23,8.5,15.8
2014-10-21,8.6,14.8
2014-11-19,10.0,9.2
2014-12-16,11.1,6.3
2015-01-14,12.7,5.3
2015-02-11,12.6,2.7
2015-03-10,12.4,6.5
2015-04-14,11.0,11.0
2015-05-05,10.3,13.6
2015-06-10,8.0,19.6
2015-07-07,7.5,24.2
2015-08-05,8.0,24.1
2015-09-01,8.3,23.9
2015-10-01,9.7,13.4
2015-10-28,10.0,10.3
2015-11-25,10.5,7.2
2015-12-14,10.8,7.0
2016-01-13,12.1,5.6
2016-02-10,11.9,6.2
2016-03-08,12.0,6.5
2016-04-05,10.8,12.0
2016-05-09,9.8,17.2
2016-06-08,9.0,18.0
2016-07-05,8.0,19.5
2016-08-02,7.3,21.2
2016-08-30,7.7,21.4
2016-09-28,8.6,15.8
2016-10-25,9.5,11.4
2016-11-22,11.3,7.8
2016-12-13,11.8,4.8
2017-01-11,12.9,0.4
2017-02-08,12.5,3.5
2017-03-08,11.6,7.4
2017-04-05,13.8,13.9
2017-05-09,10.3,13.1
2017-05-30,12.4,20.6
2017-06-27,9.9,24.7
2017-07-25,8.7,21.8
2017-08-29,7.9,21.2
2017-09-20,9.2,13.9
2017-10-17,9.4,13.9
2017-11-15,11.8,7.5
2017-12-12,11.8,4.0
2018-01-16,12.0,5.6
2018-02-20,12.6,4.8
2018-03-20,12.2,5.8
2018-04-17,10.6,13.8
2018-05-15,10.2,17.7
2018-06-12,7.0,24.1
2018-07-10,7.3,21.7
2018-07-31,7.7,26.5
2018-08-28,7.4,22.6
2018-09-24,8.5,17.7
2018-10-22,9.8,14.0
2018-11-19,10.2,8.3
2018-12-10,11.1,6.9
2019-01-14,12.1,3.9
2019-02-11,12.2,3.8
2019-03-11,11.2,7.1
2019-04-09,10.5,12.1
2019-05-06,11.1,12.3
2019-06-03,9.0,16.7
2019-07-01,7.0,24.0
2019-07-09,7.3,22.4
2019-07-29,6.6,24.1
2019-08-26,7.8,20.5
2019-09-23,8.5,16.6
2019-10-21,8.9,13.5
2019-11-18,10.6,7.4
2019-12-09,11.5,5.2
2020-01-21,12.4,3.2
2020-02-18,12.4,6.3
2020-03-17,11.2,9.0
2020-04-21,10.8,14.2
2020-05-11,10.2,16.5
2020-06-15,8.3,17.8
2020-07-14,7.7,22.5
2020-08-11,7.0,22.5
2020-09-08,8.3,18.5
2020-10-06,8.9,14.5
2020-11-04,10.3,11.5
2020-12-01,11.3,5.4
2021-01-19,12.8,3.5
2021-02-23,12.1,6.4
2021-03-23,11.9,7.4
2021-04-28,11.9,12.6
2021-05-19,9.3,15.0
2021-06-22,7.6,23.7
2021-07-20,8.6,19.6
2021-08-17,7.5,20.2
2021-09-14,8.3,19.6
2021-10-12,9.8,13.0
2021-11-09,10.4,9.4
2021-12-07,12.1,5.0
2022-01-24,12.7,4.3
2022-02-21,12.4,6.4
2022-03-21,12.4,7.8
2022-04-25,10.1,13.8
2022-05-16,11.0,19.8
2022-06-20,7.5,23.3
2022-07-18,8.1,22.2
2022-08-23,7.6,20.4
2022-09-20,9.1,15.5
2022-10-17,9.3,14.2
2022-11-14,10.4,10.0
2022-12-12,11.8,4.7
2023-01-24,12.2,5.3
2023-02-27,11.6,6.8
2023-03-27,10.5,10.4
2023-04-25,10.5,11.8
2023-05-24,9.5,16.9
2023-06-19,8.0,21.5
2023-07-17,7.3,24.4
2023-08-28,7.2,22.6
2023-09-19,8.1,20.3
2023-10-17,9.4,13.7
2023-11-14,10.4,9.0
2023-12-11,12.8,4.8
2024-01-23,13.5,3.7
2024-02-21,11.9,8.7
2024-03-19,11.5,10.3
2024-04-15,10.7,15.2
2024-05-14,9.8,17.8
2024-06-11,8.0,18.3
2024-07-16,8.4,21.6
2024-08-20,7.9,22.9
2024-09-17,10.0,14.5
2024-10-15,10.6,13.2
2024-11-12,10.5,9.6
2024-12-10,12.4,6.2
