date,oxygen_mg_l,temp_spot_c
1990-01-10,12.1,1.7
1990-01-24,11.9,3.2
1990-02-07,12.4,4.0
1990-02-21,12.7,5.8
1990-03-07,12.9,6.6
1990-03-21,12.6,10.2
1990-04-04,13.5,9.6
1990-04-18,17.0,9.8
1990-05-02,14.7,14.0
1990-05-16,15.0,18.5
1990-05-30,12.0,16.6
1990-06-06,10.3,17.0
1990-06-27,9.0,19.2
1990-07-11,10.2,15.5
1990-07-25,11.7,21.4
1990-08-08,7.3,21.6
1990-08-22,7.8,17.5
1990-08-29,8.7,21.4
1990-09-19,9.3,12.0
1990-10-04,8.3,14.1
1990-10-10,9.0,13.1
1990-10-24,9.5,10.4
1990-11-14,10.4,6.4
1990-11-28,12.7,5.2
1990-12-12,11.7,1.8
1990-12-19,12.2,2.4
1991-01-09,12.3,4.7
1991-01-23,12.7,2.3
1991-02-07,13.6,1.1
1991-02-20,14.0,2.7
1991-03-06,12.0,5.4
1991-03-20,11.3,10.2
1991-04-04,11.6,9.6
1991-04-17,14.7,11.2
1991-05-02,13.8,12.2
1991-05-15,10.5,11.1
1991-05-22,11.7,14.3
1991-06-12,12.5,18.1
1991-06-27,8.3,18.1
1991-07-10,10.5,23.0
1991-07-24,10.2,22.3
1991-08-07,8.1,20.2
1991-08-21,9.5,20.8
1991-09-04,10.9,20.5
1991-09-18,10.8,18.3
1991-09-25,9.1,17.6
1991-10-16,9.4,13.5
1991-10-30,12.0,7.1
1991-11-13,11.2,6.1
1991-11-26,11.2,5.1
1991-12-11,12.4,1.5
1991-12-18,12.9,1.0
1992-01-08,12.4,3.2
1992-01-22,12.3,1.6
1992-02-05,13.1,2.1
1992-02-19,13.4,3.2
1992-03-05,14.2,7.2
1992-03-18,12.8,6.5
1992-04-01,12.1,6.6
1992-04-15,12.0,9.6
1992-04-29,11.3,13.0
1992-05-14,13.6,16.2
1992-05-25,14.5,18.6
1992-06-10,9.3,18.6
1992-06-24,8.1,19.0
1992-07-08,8.1,19.9
1992-07-21,9.5,23.9
1992-08-05,8.7,23.6
1992-08-19,7.9,21.3
1992-09-02,8.3,21.0
1992-09-16,8.5,17.0
1992-09-30,8.8,16.0
1992-10-14,10.1,11.3
1992-10-28,11.5,8.2
1992-11-11,11.2,7.6
1992-11-25,11.1,7.2
1992-12-09,12.8,5.2
1992-12-16,13.4,4.1
1992-12-29,13.2,1.2
1993-01-20,12.8,5.1
1993-02-03,13.5,1.3
1993-02-17,13.2,2.3
1993-03-03,14.7,2.6
1993-03-17,13.9,6.7
1993-03-31,13.8,5.6
1993-04-14,15.0,10.5
1993-04-28,14.4,16.2
1993-05-12,16.7,17.7
1993-05-27,12.0,19.5
1993-06-08,8.4,20.3
1993-06-23,8.8,18.2
1993-07-07,11.7,19.6
1993-07-14,9.6,16.1
1993-08-04,9.7,19.4
1993-08-18,9.4,20.0
1993-09-01,9.8,15.1
1993-09-15,9.9,15.7
1993-09-29,10.4,15.0
1993-10-13,10.3,13.7
1993-10-27,11.6,8.2
1993-11-10,11.0,11.1
1993-11-24,12.8,1.7
1993-12-08,12.0,2.7
1993-12-22,11.3,5.5
1993-12-29,13.6,2.2
1994-01-12,12.4,5.2
1994-01-27,13.1,4.3
1994-02-09,12.6,4.7
1994-02-23,13.6,2.7
1994-03-09,12.5,7.4
1994-03-23,12.9,7.4
1994-04-07,12.9,8.5
1994-04-20,12.1,9.5
1994-05-04,13.6,14.2
1994-05-18,13.9,17.1
1994-06-01,11.2,14.6
1994-06-15,11.5,16.1
1994-06-29,13.5,22.6
1994-07-13,10.0,21.1
1994-07-28,10.9,22.7
1994-08-10,8.4,23.4
1994-08-24,10.6,19.4
1994-09-07,11.0,19.0
1994-09-21,10.2,14.3
1994-10-05,10.2,13.5
1994-10-20,13.5,9.6
1994-11-02,12.9,10.0
1994-11-17,10.7,9.1
1994-11-30,11.1,7.7
1994-12-14,12.2,6.8
1994-12-28,13.0,3.4
1995-01-11,13.6,0.7
1995-01-25,14.4,3.2
1995-02-08,13.5,5.5
1995-02-22,13.2,6.6
1995-03-08,13.3,5.5
1995-03-22,13.2,6.5
1995-04-05,12.5,9.3
1995-04-19,12.8,9.0
1995-05-03,12.3,13.0
1995-05-17,11.5,12.0
1995-06-01,10.9,18.4
1995-06-21,10.6,18.0
1995-06-28,10.2,17.0
1995-07-12,11.8,21.7
1995-07-26,9.1,20.9
1995-08-09,7.4,20.6
1995-08-23,11.6,21.3
1995-09-06,10.4,14.0
1995-09-20,10.6,15.5
1995-10-04,11.8,13.8
1995-10-18,9.8,13.6
1995-11-02,10.8,10.5
1995-11-15,11.5,6.2
1995-11-29,13.1,3.5
1995-12-13,13.0,2.5
1995-12-28,14.7,4.8
1996-01-10,13.1,1.4
1996-01-24,13.5,0.8
1996-02-07,14.1,0.1
1996-02-21,14.1,2.4
1996-03-06,15.3,3.1
1996-03-20,15.1,5.8
1996-04-03,12.9,5.5
1996-04-24,13.1,13.8
1996-05-02,14.2,15.8
1996-05-15,10.8,13.0
1996-05-29,11.9,15.5
1996-06-12,8.6,22.0
1996-06-26,9.2,17.2
1996-07-10,9.5,15.9
1996-07-24,9.1,20.1
1996-08-07,9.0,19.4
1996-08-21,8.6,19.4
1996-09-04,8.7,16.4
1996-09-18,10.0,12.4
1996-10-01,10.3,14.7
1996-10-16,9.7,12.2
1996-10-30,10.7,8.8
1996-11-13,10.6,8.5
1996-11-27,11.7,3.9
1996-12-11,12.1,2.8
1997-01-02,14.0,
1997-01-15,12.7,0.2
1997-01-29,12.9,2.5
1997-02-12,13.4,3.4
1997-02-26,11.7,6.2
1997-03-12,11.6,8.6
1997-03-26,11.6,6.8
1997-04-09,11.8,8.0
1997-04-23,14.4,8.4
1997-05-07,12.6,13.8
1997-05-21,11.6,18.9
1997-06-04,10.5,17.1
1997-06-18,6.8,20.4
1997-07-02,8.6,17.7
1997-07-15,8.1,18.4
1997-07-30,9.1,18.5
1997-08-13,11.5,20.6
1997-08-27,8.0,20.7
1997-09-10,9.3,19.0
1997-09-24,12.7,17.0
1997-10-08,10.1,15.0
1997-10-22,10.5,9.8
1997-11-05,13.6,6.1
1997-11-19,12.2,5.9
1997-12-03,11.4,5.3
1997-12-17,12.5,4.0
1998-01-07,12.2,5.0
1998-01-14,12.0,4.2
1998-01-28,12.5,1.9
1998-02-11,14.0,1.9
1998-02-25,13.7,6.8
1998-03-11,12.9,6.8
1998-03-25,12.5,5.5
1998-04-08,11.9,10.8
1998-04-22,15.9,11.8
1998-05-06,11.2,13.5
1998-05-19,14.3,18.4
1998-06-03,8.4,19.7
1998-06-17,8.7,17.1
1998-07-01,12.7,22.8
1998-07-15,13.5,19.1
1998-07-29,9.3,22.2
1998-08-12,10.1,22.9
1998-08-26,8.3,18.3
1998-09-09,9.2,18.3
1998-09-23,10.4,13.0
1998-10-07,9.3,13.0
1998-10-21,10.3,11.5
1998-11-04,11.0,7.7
1998-11-18,12.6,5.8
1998-12-02,12.4,4.0
1998-12-16,13.7,4.1
1998-12-29,12.5,3.2
1999-01-13,12.3,4.1
1999-01-27,12.7,3.2
1999-02-10,12.9,3.1
1999-02-24,12.7,3.1
1999-03-10,12.5,6.0
1999-03-24,12.2,7.3
1999-04-08,11.2,10.5
1999-04-21,12.5,8.8
1999-05-05,11.4,14.4
1999-05-20,10.6,14.9
1999-06-01,9.6,17.7
1999-06-16,9.9,17.5
1999-06-30,11.9,18.9
1999-07-14,9.9,18.4
1999-07-28,10.9,20.3
1999-08-11,8.5,20.3
1999-08-25,9.3,17.9
1999-09-08,10.6,19.5
1999-09-22,9.6,19.4
1999-10-06,9.4,13.8
1999-10-20,11.1,10.0
1999-11-03,11.0,11.4
1999-11-17,10.9,6.0
1999-12-01,12.2,3.6
1999-12-15,11.2,4.7
1999-12-29,13.4,3.7
2000-01-12,12.5,4.3
2000-01-26,12.6,1.1
2000-02-09,12.0,5.4
2000-02-23,13.0,4.3
2000-03-08,12.7,5.6
2000-03-22,12.4,7.4
2000-04-05,11.5,9.8
2000-04-19,11.2,11.3
2000-05-03,10.9,15.1
2000-05-17,10.8,19.3
2000-05-30,9.6,15.8
2000-06-14,10.8,22.2
2000-06-28,9.2,18.2
2000-07-12,9.1,17.5
2000-07-26,10.2,18.6
2000-08-09,9.4,16.6
2000-08-23,9.7,20.7
2000-09-06,11.3,17.3
2000-09-20,9.0,16.1
2000-10-04,8.9,15.3
2000-10-18,9.6,12.7
2000-11-02,10.3,10.9
2000-11-15,11.2,8.2
2000-11-29,11.0,7.2
2000-12-13,11.0,7.3
2000-12-27,11.9,2.6
2001-01-10,12.7,4.4
